"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"33139","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Beach",85,1975,-0.00151668351870576,-0.0120060030015008,-0.0270935960591133,30867
2018-08-31,"33411","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Royal Palm Beach",86,1380,-0.00289017341040462,-0.00432900432900433,0.0283159463487332,11502
2018-08-31,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",87,2799,-0.00320512820512821,-0.00568383658969805,-0.0113034263511127,3579
2018-08-31,"44107","OH","Cleveland-Elyria","Cuyahoga","Lakewood",88,946,0,0,-0.0145833333333333,5523
2018-08-31,"78745","TX","Austin-Round Rock","Travis","Austin",89,1433,0.00139762403913347,0.00350140056022409,-0.0117241379310345,3662
2018-08-31,"75067","TX","Dallas-Fort Worth-Arlington","Denton","Lewisville",90,1692,0.000591366055588409,0.002963841138115,-0.00235849056603774,1593
2018-08-31,"33025","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Miramar",91,1398,0.000715819613457409,0.0021505376344086,0.00143266475644699,12962
2018-08-31,"11377","NY","New York-Newark-Jersey City","Queens","New York",92,2197,0,0.000455373406193078,-0.0112511251125113,9608
2018-08-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",93,1439,0.000695410292072323,0.00139178844815588,0.0457848837209302,2971
2018-08-31,"02169","MA","Boston-Cambridge-Newton","Norfolk","Quincy",94,1964,-0.00304568527918782,-0.00607287449392712,-0.0272412085190688,6989
2018-08-31,"66062","KS","Kansas City","Johnson","Olathe",95,1247,0,0.00160642570281125,0.0097165991902834,1923
2018-08-31,"23462","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",96,1240,0,0,0.0147299509001637,12452
2018-08-31,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2229,0.0104261106074343,0.00996828273674671,0.00179775280898876,4662
2018-08-31,"44035","OH","Cleveland-Elyria","Lorain","Elyria",98,720,0,0,-0.00277008310249307,1985
2018-08-31,"95630","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Folsom",99,1646,-0.000607164541590771,-0.00121359223300971,-0.00783604581072935,2436
2018-08-31,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",100,2101,0.00670819357930043,-0.0056791292001893,-0.0295612009237875,4162
2018-08-31,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",101,2232,0.00269541778975741,0.00224517287831163,0.0333333333333333,1969
2018-08-31,"11234","NY","New York-Newark-Jersey City","Kings","New York",102,2138,-0.000467508181393174,-0.00372786579683131,-0.00279850746268657,9863
2018-08-31,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",103,2501,0,-0.000799041150619257,0.00160192230676812,1508
2018-08-31,"85710","AZ","Tucson","Pima","Tucson",104,970,0,-0.00308324768756423,-0.00410677618069815,3687
2018-08-31,"28027","NC","Charlotte-Concord-Gastonia","Cabarrus","Concord",105,1315,0,-0.00378787878787879,-0.013503375843961,1488
2018-08-31,"11355","NY","New York-Newark-Jersey City","Queens","New York",106,2193,0.000912825193975354,0.00366132723112128,0.0115313653136531,10983
2018-08-31,"19143","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",107,1099,0,0.00365296803652968,0.0290262172284644,19037
2018-08-31,"60611","IL","Chicago-Naperville-Elgin","Cook","Chicago",108,1842,-0.00108459869848156,-0.00647249190938511,-0.0762286860581745,29608
2018-08-31,"10314","NY","New York-Newark-Jersey City","Richmond","New York",109,1850,-0.00215749730312837,-0.0143846563665424,-0.0585241730279898,11860
2018-08-31,"37075","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner","Hendersonville",110,1149,0,-0.0077720207253886,-0.030379746835443,567
2018-08-31,"60617","IL","Chicago-Naperville-Elgin","Cook","Chicago",111,1199,0,0,-0.00332502078137988,3403
2018-08-31,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",112,2640,-0.004149377593361,-0.0156599552572707,-0.0880829015544041,4859
2018-08-31,"30281","GA","Atlanta-Sandy Springs-Roswell","Henry","Stockbridge",113,1199,-0.00580431177446103,-0.0155993431855501,0.03184165232358,268
2018-08-31,"32210","FL","Jacksonville","Duval","Jacksonville",114,894,0,-0.00111731843575419,0.0299539170506912,1724
2018-08-31,"85225","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Chandler",115,1188,0.00253164556962025,0.00934579439252336,0.0366492146596859,3496
2018-08-31,"11215","NY","New York-Newark-Jersey City","Kings","New York",116,2626,-0.00190041809198024,-0.00643208475217556,-0.0384474551446357,17979
2018-08-31,"94558","CA","Napa","Napa","Napa",117,2449,-0.00163065633917652,-0.00729631130928253,0.0337695230054876,2426
2018-08-31,"11211","NY","New York-Newark-Jersey City","Kings","New York",118,2704,-0.00294985250737463,-0.0116959064327485,-0.0962566844919786,11938
2018-08-31,"80134","CO","Denver-Aurora-Lakewood","Douglas","Parker",119,1742,0.000574382538770821,0,-0.00229095074455899,2957
2018-08-31,"91910","CA","San Diego-Carlsbad","San Diego","Chula Vista",120,2099,0.00190930787589499,0.00526819923371648,-0.00332383665716999,4387
2018-08-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",121,1041,-0.0028735632183908,-0.00762631077216397,-0.00857142857142857,298
2018-08-31,"06010","CT","Hartford-West Hartford-East Hartford","Hartford","Bristol",122,1099,0,-0.0108010801080108,-0.0435161009573542,5124
2018-08-31,"78240","TX","San Antonio-New Braunfels","Bexar","San Antonio",123,1148,-0.00173913043478261,-0.00863557858376511,0.00878734622144113,986
2018-08-31,"17603","PA","Lancaster","Lancaster","Lancaster",124,890,-0.00112233445566779,-0.00335946248600224,-0.0450643776824034,1774
2018-08-31,"85308","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Glendale",125,1190,0.000841042893187553,0,0.0144927536231884,1284
2018-08-31,"89108","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",126,940,0.00106496272630458,0.010752688172043,0.0817031070195627,4567
2018-08-31,"93722","CA","Fresno","Fresno","Fresno",127,925,-0.00857449088960343,-0.0374609781477627,-0.141929499072356,664
2018-08-31,"85281","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Tempe",128,1240,-0.00241351568785197,-0.00720576461168935,-0.021310181531176,7039
2018-08-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",129,1096,0,-0.000911577028258888,0.0233426704014939,750
2018-08-31,"48180","MI","Detroit-Warren-Dearborn","Wayne","Taylor",130,848,-0.00117785630153121,-0.00117785630153121,0.0417690417690418,195
2018-08-31,"94533","CA","Vallejo-Fairfield","Solano","Fairfield",131,1719,-0.00174216027874564,-0.00520833333333333,0.0411871592973955,2183
