RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,seasAdj
99826,98499,Washington,2242,0,1,4,2,9,1,3,0,1,1,1,1,0,1,4,0,2,4,1,1,3,3,1,1,2,2,2,2,4,4,3,0,3,4,2,2,3,3,3,4,1,0,3,2,3,2,2,0,5,2,0,4,2,3,2,3,4,1,2,2,3,7,4,3,4,5,5,2,0,4,0,1,4,2,4,0,3,2,10,1,3,2,1,1,7,4,4,3,5,2,2,5,1,5,2,2,4,6,6,5,9,3,4,6,3,1,3,2,4,7,7,7,2,4,4,3,3,3,5,6,4,8,2,2,5,8,0
84420,60174,Illinois,2243,11,13,16,12,21,14,17,9,8,11,5,7,5,4,5,19,17,22,18,17,18,16,8,6,14,13,16,21,13,8,8,11,11,5,7,4,6,11,14,11,12,15,6,16,6,14,3,7,9,8,12,16,16,17,13,8,15,16,14,11,12,20,25,19,31,31,23,31,25,18,22,12,20,22,22,26,36,23,27,27,17,24,12,12,20,24,32,41,44,38,44,31,13,25,19,16,18,32,41,44,23,38,28,29,30,31,16,19,28,36,34,41,38,42,26,33,21,11,19,15,24,29,39,41,47,63,0
72536,33317,Florida,2244,,,,,,,,,,,,,,,,,,,,,,10,12,11,14,14,8,11,10,11,13,15,10,6,12,10,11,11,17,12,16,8,13,10,10,14,15,10,17,16,22,19,14,16,16,11,26,5,13,17,21,23,17,26,30,7,18,18,17,17,21,15,18,24,25,23,23,27,20,28,14,20,17,16,20,20,20,24,24,29,22,29,15,27,6,20,23,29,27,26,25,29,22,26,23,31,22,18,25,19,27,22,23,35,18,21,18,29,7,21,26,24,27,31,33,23,0
60394,06611,Connecticut,2245,12,15,18,26,27,18,16,16,16,14,9,8,10,12,12,26,24,20,20,18,22,16,11,8,16,25,18,43,24,20,13,10,17,16,18,9,6,9,16,24,18,19,12,21,17,13,5,6,11,17,14,20,21,27,11,10,22,21,10,5,19,22,24,30,44,42,23,28,16,31,14,11,14,26,28,38,34,43,27,29,23,20,12,11,14,14,25,41,54,33,35,26,19,17,25,9,16,42,29,49,37,54,33,31,27,34,15,11,17,26,30,42,49,46,17,42,24,26,19,12,10,31,33,47,50,,0
62008,11105,New York,2246,1,0,2,1,1,0,1,0,1,0,0,0,0,0,1,2,4,1,0,0,1,2,0,0,0,0,1,0,1,1,0,4,4,5,0,4,4,1,0,1,0,1,0,1,1,2,0,2,0,0,1,1,0,1,2,3,1,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,3,1,0,0,1,0,0,0,0,1,0,2,1,0,0,1,3,1,1,0,0,0,1,2,1,1,1,3,2,1,0,0,0,2,2,2,1,2,2,,,,,,,,0
66822,21212,Maryland,2247,16,12,14,30,13,19,11,10,12,12,9,7,17,5,7,24,11,24,11,13,18,13,7,3,14,11,21,21,9,14,12,5,7,10,3,4,8,9,12,13,15,20,12,9,7,8,9,5,3,11,11,14,11,12,11,9,7,11,15,7,7,11,19,31,13,11,11,13,14,10,13,5,6,13,11,21,16,17,14,18,21,7,9,8,14,8,16,23,15,23,17,13,10,13,9,12,14,17,17,25,17,24,21,18,17,22,12,9,21,10,21,36,11,21,23,6,11,15,15,8,16,20,26,31,21,,0
99608,98168,Washington,2248,5,2,11,6,4,9,4,4,3,2,0,0,2,1,6,3,6,4,6,3,5,3,3,0,6,6,4,4,1,4,1,4,3,4,3,1,2,2,6,5,4,4,3,1,2,3,3,2,3,11,2,2,5,8,11,5,4,5,4,3,6,11,17,4,13,12,9,8,4,4,5,2,3,8,6,13,12,13,9,5,4,11,8,0,14,16,18,24,11,10,11,16,15,16,10,15,13,9,12,19,13,21,23,17,17,16,13,10,18,20,18,21,19,18,15,16,16,16,6,15,8,16,14,15,17,14,0
67774,23606,Virginia,2249,7,8,9,12,7,11,6,18,7,6,4,3,6,7,6,10,9,11,11,8,13,8,6,7,9,8,11,6,3,2,7,8,5,13,3,5,10,11,7,8,9,12,9,5,8,9,9,7,6,11,11,7,5,8,10,10,9,8,9,5,14,8,10,8,11,3,10,8,10,8,10,7,4,10,11,7,13,11,8,10,4,7,4,11,9,6,7,16,16,11,15,14,12,17,7,8,18,17,14,15,12,19,17,7,10,8,8,8,16,11,21,11,13,13,18,9,12,8,4,8,14,11,9,18,13,11,0
67761,23518,Virginia,2250,16,6,9,12,8,12,10,11,11,5,5,9,6,12,9,13,11,12,7,14,5,7,6,4,8,8,14,13,10,9,3,8,7,5,5,4,9,11,15,9,14,10,10,11,4,5,4,8,10,9,12,12,19,14,4,16,5,10,8,9,16,9,21,11,12,5,5,8,4,2,0,7,4,19,16,14,14,8,16,19,16,11,8,11,18,11,15,15,9,18,16,13,17,17,10,11,18,19,17,25,13,18,11,18,10,13,12,8,9,14,23,27,15,28,23,16,22,18,16,14,18,19,26,23,13,,0
71001,30274,Georgia,2251,1,3,0,1,1,0,0,2,3,0,0,0,0,0,2,0,0,1,1,3,1,1,0,0,0,0,1,1,0,0,1,9,4,1,0,1,1,0,1,0,1,2,8,8,10,8,8,13,13,12,10,18,8,9,9,18,13,10,10,8,14,12,9,13,8,4,5,5,1,4,8,4,6,3,2,0,1,5,6,5,3,2,0,2,2,1,1,2,1,2,3,4,1,0,1,2,0,1,3,1,0,1,1,2,2,1,0,0,0,1,11,2,0,1,0,1,0,0,1,0,,,,,,,0
99948,98662,Washington,2252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,10,16,13,5,12,1,8,14,7,13,19,16,16,16,15,7,13,2,7,16,26,14,18,21,12,17,11,14,13,11,8,19,13,10,15,17,21,9,12,7,18,10,13,12,9,14,19,13,17,19,15,15,15,6,11,20,20,15,12,13,17,0
84309,60046,Illinois,2253,11,9,9,9,16,11,15,8,5,6,18,5,10,5,10,12,17,19,17,9,14,15,5,10,11,14,15,13,7,10,8,12,6,7,7,4,13,7,11,7,8,14,6,5,9,11,9,6,7,14,7,8,10,18,18,17,10,14,16,10,13,12,16,24,24,31,17,24,21,16,19,9,17,12,15,28,22,24,30,17,15,16,22,14,21,23,29,38,48,51,28,19,18,27,16,16,22,34,40,56,32,41,33,30,25,25,25,9,29,28,40,51,55,45,19,31,33,35,27,20,29,38,47,53,56,58,0
58046,00685,Texas,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90790,75238,Texas,2255,7,11,15,9,11,6,7,3,1,5,5,6,4,2,7,4,6,7,4,7,2,8,4,7,8,4,7,9,1,4,2,1,5,9,2,1,4,6,5,5,3,9,2,3,2,7,2,5,6,3,4,9,11,8,3,2,10,6,1,1,3,7,10,6,10,5,5,7,5,7,6,8,10,6,5,5,7,5,2,11,7,6,3,5,4,11,2,10,8,9,6,7,6,4,7,5,6,2,3,8,4,7,6,4,3,6,3,2,4,5,6,7,9,7,5,8,5,11,5,4,5,6,7,9,10,,0
96522,91789,California,2256,12,8,11,9,15,18,20,21,5,4,9,15,10,11,11,21,11,9,16,17,18,18,14,20,22,16,16,10,12,9,10,13,15,10,7,6,13,11,7,7,13,15,12,16,13,11,11,9,8,12,16,15,14,23,17,13,8,23,11,8,14,16,20,16,18,23,20,20,12,11,17,11,14,15,8,10,11,26,13,12,11,17,9,12,9,15,13,14,19,14,18,12,9,18,4,8,12,15,22,17,16,14,12,9,14,21,19,15,14,15,22,19,13,23,21,20,19,19,9,16,21,11,16,20,12,24,0
61805,10465,New York,2257,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,8,9,7,3,6,6,6,4,5,5,4,11,6,8,6,6,9,8,6,10,3,6,13,4,2,4,10,9,9,14,5,13,10,9,8,8,11,8,16,9,9,8,7,7,8,9,9,7,14,15,11,9,14,11,6,8,10,7,15,7,16,18,20,16,13,11,16,20,13,14,10,14,13,8,15,15,16,14,11,6,12,17,20,15,17,18,21,21,18,12,10,10,6,21,17,13,18,0
753844,29486,South Carolina,2258,0,2,2,5,6,2,0,1,2,0,0,0,5,3,0,3,5,1,2,3,2,4,3,2,4,4,2,7,2,3,0,0,2,4,3,3,4,2,3,5,6,3,3,5,5,8,6,7,5,4,8,4,2,6,8,6,5,6,7,2,6,14,5,13,13,9,16,7,7,4,8,6,12,13,15,17,13,15,9,17,7,11,6,12,10,13,19,32,19,20,28,15,11,13,7,11,19,22,23,24,24,22,21,23,22,19,23,23,22,20,16,25,22,26,30,27,30,45,47,31,49,44,38,40,42,39,0
76588,43220,Ohio,2259,2,6,9,3,5,11,6,7,2,1,1,4,2,8,6,6,4,7,5,8,6,7,2,0,0,5,9,8,1,4,3,3,4,5,1,0,2,4,4,0,3,3,5,1,0,2,3,4,4,0,10,4,7,7,8,8,9,6,5,3,6,2,12,6,10,6,6,5,11,6,3,3,5,6,3,6,8,10,9,10,4,11,5,5,5,7,9,14,9,8,13,11,5,7,8,4,7,10,8,12,9,16,12,9,5,9,7,5,8,7,10,15,9,18,11,7,11,3,8,5,7,9,7,12,8,15,0
82282,55432,Minnesota,2260,4,3,8,10,7,10,8,17,7,7,2,3,3,6,5,10,10,9,14,17,13,8,5,7,10,2,5,9,8,6,7,5,7,6,1,6,4,7,7,6,10,6,10,11,11,4,5,5,3,8,13,12,12,10,8,11,10,10,10,3,6,9,12,12,26,38,24,23,11,19,13,3,7,8,15,17,16,25,8,11,7,10,7,0,10,12,16,28,24,20,3,13,10,15,7,5,14,14,23,18,23,17,25,20,21,11,9,6,17,13,22,25,12,28,21,18,27,15,11,7,18,17,18,38,35,,0
72297,32909,Florida,2261,8,11,9,10,10,8,8,11,4,15,14,10,13,5,11,9,12,11,9,9,11,11,10,10,13,18,11,24,7,13,15,15,13,11,10,10,15,11,14,23,13,16,11,13,8,13,12,12,20,18,19,24,22,16,14,20,18,19,18,18,21,20,26,32,28,23,26,25,28,28,18,15,35,27,33,43,32,23,32,34,23,41,17,17,41,51,44,44,48,34,41,29,25,50,25,26,38,37,41,41,38,47,32,30,27,34,20,28,55,24,36,43,44,32,24,44,40,39,47,36,50,43,40,36,37,,0
93585,80907,Colorado,2262,8,7,9,16,13,9,7,5,9,4,11,2,6,6,8,18,10,14,9,13,15,10,3,3,6,17,17,10,6,7,11,6,9,3,6,2,10,6,16,9,13,10,11,7,5,10,13,5,4,16,15,14,22,14,11,7,4,8,8,12,14,10,16,19,37,21,14,15,11,7,7,10,11,6,20,17,13,20,13,18,11,12,9,13,15,17,19,25,34,18,16,21,18,24,12,14,14,22,28,40,23,29,19,18,19,10,12,11,16,16,27,23,28,16,20,22,12,10,11,16,20,13,19,31,25,24,0
73175,34689,Florida,2263,5,11,12,16,9,7,11,9,10,8,8,10,13,11,8,18,15,9,10,9,13,14,6,9,17,17,11,17,14,9,8,8,7,15,10,8,11,16,14,8,11,12,16,10,8,14,13,8,17,17,16,11,20,16,11,26,11,17,14,18,10,22,26,18,26,20,20,10,14,22,12,11,21,23,26,27,21,28,22,27,13,32,17,19,33,38,36,32,38,30,27,30,26,42,16,17,41,33,20,38,34,27,25,25,29,28,21,20,42,25,32,34,31,31,18,17,20,32,25,14,28,32,30,32,32,,0
84649,60652,Illinois,2264,8,5,9,7,1,11,9,9,3,11,2,1,2,4,4,7,6,8,17,13,11,15,9,9,10,11,8,18,14,6,7,11,4,12,11,3,12,6,13,6,16,11,12,15,8,12,16,5,4,9,18,4,9,14,10,18,9,13,9,7,10,9,16,12,26,17,17,24,12,18,14,10,9,19,18,21,23,14,15,25,22,19,16,19,19,19,14,32,23,33,19,31,31,22,14,16,17,24,33,40,31,33,38,26,30,26,29,20,18,20,37,37,27,36,37,32,36,36,32,18,25,32,17,34,30,34,0
93330,80260,Colorado,2265,1,5,2,3,7,5,2,5,1,2,0,0,1,1,3,3,5,6,2,2,7,4,2,1,4,0,5,6,0,1,1,0,0,1,0,3,4,1,3,4,4,1,3,4,0,4,4,2,3,3,3,5,3,6,8,3,3,2,3,1,4,2,8,8,15,4,4,8,5,3,3,5,2,6,12,4,8,7,7,3,5,3,4,3,3,7,11,6,11,6,7,6,2,6,6,3,7,7,5,6,11,5,5,5,8,1,4,5,6,4,9,8,6,6,4,9,4,5,8,2,6,3,6,7,9,11,0
90653,75051,Texas,2266,4,0,3,1,2,3,5,1,2,1,0,2,3,4,3,1,3,6,1,7,9,2,7,3,1,6,3,4,4,3,2,2,0,4,1,3,3,1,2,2,3,3,3,1,1,0,0,3,1,3,2,2,3,3,5,1,3,2,1,3,3,6,4,4,2,3,4,3,2,1,1,4,2,4,6,6,11,4,3,4,6,2,7,3,5,7,5,10,7,5,7,7,8,8,6,3,6,3,8,7,5,3,3,5,1,4,5,4,5,4,6,7,5,7,9,12,7,5,6,3,5,7,7,1,3,,0
70367,29212,South Carolina,2267,20,25,14,22,26,26,17,19,11,10,7,16,11,15,13,18,13,17,21,16,14,10,9,14,12,13,19,21,19,13,11,10,10,6,4,5,13,12,17,23,14,16,15,9,16,14,10,14,16,12,7,15,10,9,17,17,11,12,17,14,18,13,16,12,20,20,19,19,10,14,6,4,18,18,21,21,21,18,22,16,17,16,14,9,16,17,28,24,31,26,10,14,9,11,9,12,11,24,34,34,32,27,25,18,23,18,19,14,20,14,29,33,31,22,25,22,20,27,25,30,29,29,35,40,38,,0
96019,90038,California,2268,3,1,2,1,2,1,1,0,0,0,1,2,2,1,4,2,5,5,6,1,2,2,3,2,3,0,1,4,5,3,3,1,1,0,2,1,3,1,2,1,2,0,1,1,0,1,1,0,1,1,3,1,5,0,1,0,1,0,2,0,1,5,3,3,6,3,2,4,5,2,1,5,4,1,0,4,4,2,3,3,3,1,1,2,4,1,0,3,4,1,2,1,1,3,1,3,3,4,3,3,1,3,1,0,2,1,2,5,3,2,0,3,1,1,5,4,3,1,3,2,,,,,,,0
99694,98290,Washington,2269,7,12,12,11,10,12,8,11,2,5,5,9,2,7,7,11,6,11,11,10,9,2,6,5,15,16,12,15,13,6,7,12,5,9,3,5,15,11,6,13,10,12,5,13,8,6,6,6,8,15,19,16,10,19,10,20,8,7,12,15,22,24,22,39,19,15,22,16,13,11,18,16,16,20,21,26,34,17,26,24,25,23,17,21,22,14,37,33,36,38,22,13,21,17,14,12,17,19,33,29,30,26,26,33,25,25,19,17,28,25,37,34,36,38,31,29,27,27,16,21,25,26,28,39,36,40,0
399654,85140,Arizona,2270,3,6,5,7,6,7,11,8,7,9,4,4,17,11,8,11,22,16,24,25,27,29,18,18,23,33,30,26,20,17,27,17,24,21,24,15,40,24,28,25,31,27,20,27,38,25,31,29,45,36,38,41,48,35,37,47,31,53,32,36,47,51,56,42,49,53,45,24,21,23,25,22,35,26,41,49,45,36,27,36,23,24,24,24,39,41,37,33,42,44,41,32,26,32,19,21,35,48,45,48,42,45,40,46,58,73,56,43,61,85,88,57,56,54,42,34,27,31,22,43,48,57,59,77,46,,0
70857,30078,Georgia,2271,14,11,14,19,13,14,8,10,9,5,6,4,6,11,11,13,10,12,14,15,18,8,6,8,13,12,10,16,12,16,17,11,9,10,1,3,7,9,8,11,5,26,27,29,28,28,18,27,29,40,40,47,46,37,38,37,36,33,27,29,34,31,42,51,52,67,61,46,31,33,37,21,39,27,45,53,44,43,37,38,27,34,40,27,49,51,30,40,38,49,55,43,24,48,49,29,51,72,69,69,47,45,28,33,33,40,20,27,38,48,38,54,42,42,42,39,37,36,20,28,44,40,53,59,,,0
96095,90230,California,2272,7,3,4,10,9,15,8,8,3,10,6,5,9,8,15,12,19,16,14,11,10,15,5,6,10,8,15,10,13,3,12,9,5,8,8,8,6,2,10,12,10,8,7,7,3,8,4,9,12,5,14,11,5,5,9,11,10,9,5,9,6,11,10,13,13,15,20,7,10,8,6,5,9,9,10,9,13,12,17,10,10,9,14,4,15,21,18,9,12,11,11,8,4,13,6,5,7,10,11,12,14,7,16,9,11,9,5,4,13,6,14,5,15,9,13,8,7,12,8,10,13,10,8,6,13,16,0
65805,19138,Pennsylvania,2273,1,0,0,2,1,0,3,1,0,0,1,0,1,2,1,0,2,1,0,0,4,1,1,0,2,2,2,3,0,2,2,0,1,0,2,4,1,0,1,1,1,3,1,4,2,2,1,1,3,4,4,5,3,1,2,3,2,3,1,1,2,5,8,4,3,3,3,5,2,12,4,3,3,3,4,1,6,4,2,1,2,4,4,2,5,6,2,0,8,4,6,5,2,5,2,5,3,10,6,8,8,6,8,7,11,3,5,6,10,11,10,4,6,7,3,5,9,5,8,3,5,11,10,8,4,,0
96102,90242,California,2274,3,3,1,6,7,12,4,5,7,9,6,1,2,7,3,10,10,10,13,14,13,13,9,7,8,12,13,15,8,11,10,8,13,9,7,5,5,7,8,12,8,12,9,5,8,14,9,5,9,8,9,10,11,4,11,11,9,12,8,7,11,10,9,4,9,7,9,9,4,9,3,4,4,10,9,7,8,7,2,5,6,3,5,6,8,5,9,8,12,8,5,5,8,9,6,11,3,10,13,9,10,15,8,10,4,14,5,6,7,5,4,9,4,16,6,5,8,7,3,7,7,7,6,9,4,10,0
71773,32080,Florida,2275,14,12,12,11,9,9,11,7,7,8,8,9,5,14,12,14,14,14,8,15,12,9,7,8,11,14,14,13,14,11,12,12,7,13,8,17,16,14,15,21,12,19,6,12,11,15,8,9,15,18,13,14,16,7,6,21,13,11,10,20,24,18,32,13,15,18,16,19,12,8,11,9,17,20,21,18,9,16,12,28,23,18,13,8,25,22,13,27,30,15,20,8,15,19,9,8,16,13,33,31,13,18,18,16,16,13,9,14,31,20,26,20,20,22,7,15,21,18,20,15,16,26,26,25,18,21,0
93595,80917,Colorado,2276,14,17,18,18,15,11,19,14,14,7,7,5,11,10,15,15,27,19,18,12,15,10,4,11,24,13,20,22,4,10,12,11,9,8,8,4,11,8,14,10,14,15,15,14,7,8,9,6,7,8,12,20,18,10,12,16,15,9,14,11,19,20,27,27,21,23,19,15,16,14,10,11,20,21,30,15,34,29,18,24,14,19,8,11,23,16,28,30,39,28,17,26,19,30,14,14,35,36,36,39,33,34,32,27,29,23,25,20,32,38,28,42,48,38,43,33,36,24,21,7,33,30,35,30,41,39,0
94798,85203,Arizona,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,26,32,17,27,20,20,26,23,14,21,20,19,31,24,25,22,23,21,25,28,18,22,13,11,27,21,23,28,25,26,20,28,31,18,13,24,32,34,25,26,31,26,0
92020,77550,Texas,2278,,,,,,,3,1,0,0,0,2,0,1,5,5,4,3,7,2,3,2,0,2,4,4,2,7,3,2,1,1,2,2,0,1,0,2,4,2,0,4,1,3,2,3,1,1,1,2,5,6,3,5,1,6,1,2,4,6,5,4,12,8,7,3,2,3,1,6,2,2,2,4,10,9,11,4,4,7,7,3,2,4,6,8,5,4,6,9,9,8,9,2,4,6,11,4,9,12,6,13,11,8,6,3,6,1,13,7,6,12,4,9,5,6,6,7,5,8,10,8,12,11,8,9,0
70451,29406,South Carolina,2279,4,5,5,3,3,3,2,2,1,1,4,0,1,1,4,3,2,1,10,8,5,8,0,2,6,5,8,4,3,6,6,0,1,1,2,1,4,2,6,4,7,2,4,6,4,3,3,2,7,3,10,6,9,11,6,5,5,3,4,3,5,6,12,9,4,9,8,3,7,7,5,9,9,7,10,9,9,12,6,10,7,6,8,4,13,9,8,12,17,10,14,16,8,13,13,10,14,18,16,13,10,13,12,13,15,11,5,9,7,13,9,14,7,14,8,15,8,9,10,3,6,10,17,12,8,,0
97793,94588,California,2280,10,8,21,14,10,19,9,14,13,5,7,6,7,8,17,30,21,27,18,13,11,16,10,7,14,14,24,18,15,14,14,12,11,18,10,14,17,25,12,16,8,15,9,13,17,15,10,8,7,22,19,18,17,24,16,17,26,20,19,12,26,22,19,22,26,21,14,22,13,13,15,13,21,14,19,21,26,18,20,26,17,27,11,9,20,35,29,33,31,28,16,18,14,22,6,12,17,24,23,36,28,19,21,21,20,14,6,12,17,25,29,38,29,25,19,31,26,25,14,6,26,23,21,34,21,,0
77006,44106,Ohio,2281,1,4,2,6,3,0,0,3,0,3,1,0,0,0,0,4,1,0,1,0,1,3,1,2,0,0,1,7,2,3,0,0,0,3,0,1,1,1,0,3,0,4,0,1,1,1,1,0,1,2,2,3,2,0,1,1,0,1,2,0,1,2,3,5,2,1,3,2,0,1,2,1,3,4,2,2,1,3,0,0,0,1,0,2,1,1,4,7,6,5,4,0,0,1,2,5,2,4,7,7,2,3,3,2,2,3,0,0,2,1,2,2,3,3,0,0,2,2,1,,,,,,,,0
66797,21144,Maryland,2282,15,14,24,19,9,6,9,16,12,6,3,5,13,4,10,12,5,14,14,8,14,13,12,5,7,11,4,12,12,10,8,6,6,4,9,14,6,15,11,10,5,10,8,15,5,9,5,4,9,7,13,9,4,8,6,16,9,8,7,9,6,2,10,7,5,6,13,11,9,13,10,9,10,14,5,14,14,16,8,15,10,13,11,12,11,12,13,19,18,10,18,13,11,14,11,15,19,17,18,32,20,30,20,20,20,23,23,18,18,23,24,30,17,25,19,20,17,25,12,15,15,17,24,29,30,,0
99515,98030,Washington,2283,8,8,12,7,7,13,7,11,6,6,4,5,2,6,4,14,9,6,7,10,7,10,3,3,5,7,3,10,3,4,5,5,6,4,3,7,3,5,6,8,5,4,6,4,2,5,4,6,8,13,5,7,9,10,6,10,12,10,2,5,9,15,8,13,11,17,11,13,3,11,17,8,11,13,14,22,17,12,18,13,9,11,11,3,14,27,15,23,21,10,20,24,8,13,13,11,11,8,12,27,23,22,21,15,9,12,20,10,8,11,18,23,14,19,15,15,14,25,14,8,14,15,17,25,22,9,0
60164,06111,Connecticut,2284,20,15,16,26,19,10,13,12,8,12,4,4,8,12,8,22,26,21,11,17,20,17,3,5,10,9,22,24,11,13,8,5,1,1,2,5,3,3,14,9,16,0,7,7,6,4,2,8,6,5,5,15,18,16,8,10,9,9,8,8,7,14,9,8,18,12,17,11,12,7,11,5,11,13,5,7,17,12,15,22,11,14,4,3,11,9,14,24,20,19,17,13,11,11,8,0,4,16,15,14,10,23,11,13,9,14,13,12,8,19,12,21,20,17,21,18,13,9,6,8,7,14,24,25,31,,0
422746,75033,Texas,2285,10,10,9,8,9,7,4,5,2,2,5,2,8,5,3,4,8,6,6,6,8,5,3,5,8,8,7,8,1,2,0,1,1,2,3,4,3,5,3,7,10,3,1,2,5,2,0,2,3,6,4,2,5,5,5,3,4,6,3,2,5,7,6,6,7,5,4,3,5,5,5,6,2,5,5,9,7,6,8,4,2,1,3,3,5,4,3,7,11,11,11,5,5,4,9,2,4,2,0,5,3,6,6,7,5,2,3,9,5,4,7,16,10,5,4,7,6,10,11,8,7,10,6,6,11,10,0
79091,48236,Michigan,2286,11,8,14,16,18,9,14,17,9,7,4,7,12,7,13,11,12,11,13,8,16,7,8,10,5,12,15,23,8,9,11,8,11,1,10,11,9,6,11,11,16,18,20,10,13,8,13,16,22,15,21,19,19,18,17,17,17,15,19,19,14,12,13,22,22,24,23,27,17,12,24,17,13,12,20,18,17,14,14,19,15,18,17,12,16,17,24,32,20,25,29,21,21,15,18,15,19,21,28,15,20,32,26,19,24,17,24,21,36,13,24,29,15,33,30,14,16,15,18,18,25,25,20,28,24,,0
93249,80120,Colorado,2287,8,19,11,17,19,23,17,21,15,14,3,6,8,8,13,16,18,21,18,11,20,12,12,7,18,18,21,16,12,15,6,16,8,12,8,7,11,9,14,14,15,13,18,11,10,15,6,12,12,14,13,24,23,21,13,19,18,21,11,15,15,22,33,21,28,36,21,34,22,14,9,15,20,16,19,34,34,25,31,26,18,16,11,13,16,21,23,41,36,24,26,18,14,27,12,13,35,11,21,33,23,21,22,20,23,15,18,16,17,21,32,37,25,25,25,19,23,23,13,13,15,11,20,25,27,18,0
81386,53562,Wisconsin,2288,7,8,7,11,8,18,9,1,2,6,1,4,3,6,1,4,10,6,5,5,6,2,4,4,2,4,13,14,3,5,2,2,6,8,6,4,4,6,9,12,5,7,5,2,3,4,3,3,1,14,3,10,8,5,11,10,4,3,2,5,9,9,7,20,17,9,15,11,7,6,7,1,9,5,15,22,27,3,12,13,10,7,3,1,15,4,6,12,12,7,11,5,5,4,7,1,4,12,8,7,6,12,8,10,6,5,4,3,3,9,9,11,5,9,12,10,6,4,7,3,14,10,9,10,20,12,0
66700,20901,Maryland,2289,14,34,20,28,15,22,26,12,11,19,16,10,9,17,15,26,12,36,12,12,11,25,15,7,18,8,16,24,12,13,16,8,12,14,6,14,16,26,21,19,19,13,20,15,11,11,16,12,14,14,37,28,26,21,6,26,23,16,21,12,16,33,31,25,25,27,18,28,21,23,22,20,17,18,19,33,22,23,23,25,19,36,28,18,14,24,26,48,43,38,31,41,22,34,14,26,16,35,50,50,55,44,25,34,27,28,37,36,32,34,46,51,24,30,40,39,40,30,22,28,19,31,38,39,31,,0
88453,70068,Louisiana,2290,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,2,1,2,0,4,0,0,1,5,0,2,1,0,1,0,0,1,1,1,0,1,0,2,3,1,0,0,2,3,2,2,1,3,3,2,0,3,6,4,2,2,1,3,2,2,4,3,2,5,3,3,1,3,5,2,1,4,4,4,5,5,10,5,8,5,3,7,9,3,6,6,11,9,4,2,9,4,3,5,6,2,3,6,7,8,7,8,,0
70594,29609,South Carolina,2291,16,26,23,22,16,19,14,10,2,14,11,1,13,15,17,17,9,13,11,25,10,5,6,10,10,14,14,14,13,1,13,13,10,7,4,9,12,6,16,12,12,10,9,8,9,12,6,3,12,8,12,11,16,15,17,12,12,15,5,7,8,17,14,22,19,20,15,18,12,13,15,13,8,16,17,17,14,9,17,13,12,10,9,13,12,22,22,27,16,12,20,10,12,20,6,11,18,18,20,18,19,14,22,14,17,18,16,6,15,13,17,21,14,18,21,20,17,12,12,11,18,18,13,25,7,15,0
