RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
91940,77449,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104200,107100,105700,107e3,105200,106900,106400,109700,112e3,115500,115e3,113200,114e3,116600,121100,119100,119900,120500,122600,123400,122700,121100,122100,122e3,123800,123100,124300,126600,127400,129200,129600,130100,134e3,134400,136600,130300,132400,133200,139400,139e3,139600,138700,136100,137800,136900,139e3
74101,37013,Tennessee,2,105400,109400,111900,109600,101900,103500,106100,109e3,104500,101600,97600,93100,94e3,99900,105e3,101700,96800,93e3,94100,95800,96800,95100,87900,88300,89100,95800,97100,97400,88900,83500,79500,82100,81400,78400,76e3,75400,76e3,74600,76200,77100,79900,78300,77300,72800,73400,75200,78300,79300,76500,76500,78100,78800,76200,73500,70800,71700,68700,73600,77100,76600,78700,79e3,85600,84600,87500,85400,85900,82400,82900,82e3,88900,91600,95800,93800,96900,97900,98900,99500,103e3,103900,106400,107e3,111300,113800,115200,112100,11e4,110500,113700,115700,116600,119e3,120600,120500,117700,116700,116800,125800,128300,132400,128200,133700,133700,139e3,136800,142600,141700,142700,139600,141400,141100,143800,143800,146800,146100,146600,146200,151200,155500,159800,163700,167300,171700,169300,165600,165300
92593,78660,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131300,132400,133600,135300,136800,139300,140600,140300,141900,141900,143300,142200,142600,143600,146200,146700,148e3,149200,150700,151900,155400,160300,164500,166200,165800,166100,167100,167500,168900,170600,172300,174900,173400,174600,176100,180400,182400,183300,183600,186100,188800,189200,190100,191500,192700,191800,187200,189500,191600,196200,196700,197600,196700,198100,199900,205100,206900,205800,199900,199600,202900,209500,210200,211100,215e3,
96107,90250,California,4,408100,379200,344400,337400,362100,374400,366700,346300,336100,326e3,310300,301400,291700,298900,287600,285100,275800,283500,261300,254300,238800,265400,267300,268900,269800,276600,282700,272300,264800,275200,279400,284600,273400,262300,266700,270900,277600,272200,254600,246900,224900,231600,243900,250200,253800,246100,252200,239100,231400,232900,236600,226e3,220400,232300,258500,262100,246e3,234400,252500,276200,281800,279100,283300,290200,291500,294200,305600,315700,326600,304400,306600,296500,323800,326e3,337400,337600,331300,349600,340800,343200,322900,327400,324e3,327900,336300,352600,356800,352600,356500,360700,363800,37e4,364900,376100,369500,371900,375100,380400,376700,378100,377600,385800,394300,382500,371900,321700,342500,371100,415900,408900,404900,416200,438600,456200,463600,438900,426400,424700,425e3,429800,426300,451600,459300,472700,475400,479600
74242,37211,Tennessee,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80200,85800,83900,88700,91600,93400,93900,89500,98e3,97800,103300,99700,101400,100600,105800,106400,108e3,108800,106500,113100,106e3,112500,111800,120200,118800,120800,125400,129200,126300,120100,124800,129900,134e3,132900,139700,142400,139100,134700,127400,133600,130900,145100,148e3,149400,141700,140600,152600,162300,155700
69816,28269,North Carolina,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89500,85800,88200,94800,99700,103700,103300,100900,1e5,100500,99900,96e3,96800,99300,104300,106300,112e3,115200,117e3,119300,116800,120300,122200,121600,119300,120200,125500,125e3,126800,
97771,94565,California,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270500,279700,287600,303400,297700,297e3,290700,289700,281500,289e3,29e4,295700,290200,301800,303400,309100,307e3,315900,314e3,318e3,320700,321e3,317400,321200,334400,339900,337800,327700,335600,347400,359500,354300,347600,336200,350700,355200,372900,366200,365e3,368400,386600,392600,386900,381600,389800,397e3,409700,404700,413200,412400,425700,42e4,421700,421400,438300,434100,
92551,78613,Texas,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17e4,171300,173600,172800,175600,175600,177300,180300,184200,188900,189600,188900,188500,188600,189500,190400,191300,194e3,196100,194700,194600,192700,196500,197600,201200,202900,202900,203900,207400,208300,203300,199100,199500,202100,204700,213500,216200,219600,219100
90654,75052,Texas,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112600,112200,104100,102700,106700,109700,111300,111100,111800,116800,117600,120800,114800,118500,119200,124300,122700,120800,123600,129e3,135200,134600,134700,142500,143800,141e3,132300,132900,131e3,132e3,133100,136400,137900,141600,150100,161500,164600,163300,156300,147700,
70829,30044,Georgia,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e3,59700,59e3,58900,59800,60400,62500,63400,63700,63100,63500,64900,64900,65700,66100,68600,69300,70900,70600,71e3,72e3,74e3,75500,79200,78200,80100,75900,76500,76900,80300,85700,87e3,88200,88200,90100,91600,92e3,92100,92200,94100,95700,94400,93800,93500,99900,99e3,97200,92800,95300,97900,98900,97700,97800,99600,102400,106900,108900,107200,107800,109e3,113800,113300,116600,117700,120300,120200,121100,121300,120400,124200,125e3,13e4,128100,132200,130700,133600,132800,132e3,132700,136100,140800,,
70828,30043,Georgia,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92500,102800,103e3,105100,106300,106300,105500,104100,105100,106500,107800,111400,111300,108300,105700,106500,118900,121100,125700,117300,119700,118600,122500,124500,121200,12e4,116200,118600,119800,123600,130800,135e3,137300,138700,141300,,
84630,60629,Illinois,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69100,69700,69900,63700,65600,66200,60600,57900,56900,60100,59600,64600,66400,66e3,67800,64400,64800,59500,63700,64200,70200,71800,72300,71400,70400,76500,76600,75100,72900,79300,78500,79200,78500,83400,85100,83100,83300,83700,83600,87300,89900,89900,87300,90500,91200,91100,86200,94800,98500,95900,88300,86e3,95300,101e3,105700,100800,95500,91e3,97800,96100,93400,91600,100500,111300,105100,102600,99900,102700,111100,118500,117700,111100,109e3,115e3,117300,108200,103e3,105400
94748,85032,Arizona,13,159200,154800,148500,155700,148700,142600,135500,134e3,132900,128700,125e3,116600,105300,93400,85600,81900,81800,77800,76200,77900,80700,79800,76300,76e3,78100,76900,78e3,79100,79200,74100,70600,70500,71900,70900,68800,65200,64900,63100,65500,66300,66400,64600,62900,65800,68400,71700,71300,72700,73100,74e3,74400,77600,80100,81e3,80800,84700,87900,90200,88900,91300,90200,90400,93200,97100,103600,107400,111200,116900,118300,120200,115400,114500,116900,121500,119900,117800,115400,114800,118e3,116200,120100,110300,118100,116200,123400,118400,123400,122200,117400,117500,115900,119e3,118400,123300,129400,133400,136e3,137800,135400,139400,137e3,136100,134600,138400,137600,141600,137100,133500,133e3,136100,145400,146900,154800,156800,151700,157200,163400,164200,153600,149800,155800,164100,173100,175700,169900,163400
92341,78245,Texas,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94500,93700,100400,98800,101100,96200,97700,96900,97900,100400,101500,102200,97600,98700,1e5,106200,108500,109e3,109900,109900,109500,109400,111400,107400,111500,115e3,123800,120900,114500,111700,112700,118900,123200,127800,131300,130100,128200,127700,136500,
66843,21234,Maryland,15,,,,,,,,,,,,,,,,,,,,,158e3,158400,162300,156400,150800,151500,152600,154400,153600,150100,147600,139700,136100,135500,140500,133100,121700,116800,118400,127e3,115e3,121600,110400,115200,113400,112800,114300,103300,110300,116600,122e3,119900,119100,124100,117600,112200,105900,110400,112900,122700,126300,118400,111500,111e3,123500,119900,121800,114600,112100,112200,115400,122400,113800,112700,113400,117100,118600,117900,119100,12e4,120600,118900,117e3,110200,104400,108e3,119600,126900,123300,117e3,119600,120200,108400,107500,103500,117900,120500,115900,112200,111300,118300,122700,120800,121800,121600,123600,126500,118200,120700,119400,119100,121800,114100,123100,119200,123600,122500,121200,129200,126800,126900,125900,131e3,141700,150300,
67732,23464,Virginia,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127600,127500,130700,128100,133600,137300,144900,142800,138500,136e3,139900,142700,142400,142200,139500,143100,142300,142700,136300,132200,129600,131900,136300,137e3,138300,138100,143600,148800,148300,146600,146300,147200,150500,150500,149300,148800,147700,152500,152400
70874,30096,Georgia,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112800,102700,1e5,103700,102700,106300,106800,111300,111e3,110300,108700,105700,107300,103400,108800,108700,117900,116400,117e3,118100,123400,120700,119500,119100,125100,127e3,129500,134700,136800,,
61148,08701,New Jersey,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132700,122900,125300,126500,125900,130400,131400,137800,138900,146200,137500,143800,152300,158700,150200,145100,144100,148500,143800,140900,129800,134e3,139e3,145700,147400,153200,155700,148600,160700,162600,173100,171300,187600,191700,195600,193300,194900,177200,189e3,197200,203800,182700,179e3,164800,170500,150800,155800,180200,175800,182700,153900,148500,138800,129100,142200,156e3,159200,176500,171400,170400,152500,151600,
72442,33139,Florida,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130700,122800,125100,128900,138300,141200,141700,142e3,144900,139300,143800,155200,162200,162400,159600,159600,157400,155800,155600,150600,147600,148700,156200,164900,162200,168100,170300,178300,154500,153800,160300,,,,
72578,33411,Florida,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93300,93100,89700,89700,91400,92800,93200,91600,92300,93e3,97500,101200,102200,103300,104300,107700,105600,112100,110300,110600,105700,109700,120400,124e3,127600,126100,
77007,44107,Ohio,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49100,53200,55700,56100,55600,41200,44900,45700,48400,49300,53600,58600,60700,63600,70600,74700,59500,57e3,47700,54200,56500,59600,62700,61700,60400,59600,60100,61300,60900,54400,49800,46300,53600,53500,,,,,,,
92654,78745,Texas,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180800,182100,188700,189100,186600,182700,186600,188500,191400,195900,192600,194e3,189900,195700,194200,198900,196100,199500,206e3,201400,204500,190400,206400,204100,21e4,210200,207200,200300,
72363,33025,Florida,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e3,95700,101800,105100,102400,98e3,90100,88900,93600,104300,106600,107300,106600,109600,111700,116100,116300,119900,111e3,113400,114400,122500,120700,120900,121e3,120700,120100,120300,125700,129400,123400,122300,121100,130900,135700,132700,136500,134200,135600,125800,124800,124900
58669,02169,Massachusetts,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229400,230100,233900,239e3,242300,238400,240200,244700,245900,242500,246700,261100,269200,263400,264800,267500,267600,257400,256600,264e3,263300,262600,271100,287500,289200,288400,292800,296700,29e4,281600,275300,277200,285600,298e3,
67730,23462,Virginia,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125300,124100,125e3,129300,128700,130800,126200,127e3,126300,124100,128700,128400,130200,130700,131500,132500,121900,123e3,123800,131100,131900,133700,134300,135800,136900,137900,137e3,14e4,132700,136e3,135300,142500,138100,136500,136600,135700,136300,140200,139200
96025,90044,California,26,,,,,,,,,,,,,,,,,,,,,,,,,,,183100,19e4,179700,182600,193e3,195800,184700,175400,174100,197100,201600,207100,186400,180900,181400,185e3,186100,188300,184700,188500,180900,183400,176200,172900,173700,182900,184900,188200,186600,197300,198e3,202700,197600,201400,201200,217e3,223100,223700,222900,224600,235700,236e3,235900,231e3,247200,253600,261600,252600,254400,257600,252900,253500,255600,259500,266400,268400,281200,286700,293700,293e3,293300,279800,275500,273e3,283800,292500,295800,308600,298500,297400,288600,296800,308300,317600,331700,348500,341300,343400,336e3,344400,348500,347700,348500,339500,331e3,344100,356500,375e3,369400,371800,364400,381800,401100,419600,415600,401900,399600,406e3,410800,426500
96239,90805,California,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262300,264800,268700,278500,284500,292500,292300,294600,296500,299700,302100,305200,307200,309100,313e3,307600,309900,316900,321300,328600,322900,331100,332700,333800,341100,344200,345e3,337e3,335900,339e3,347100,338700,346300,346e3,361100,366100,373400,376900,375200,375500,376800,376500,379500,377800,380700,383500,386500,375600,373400,376700,398500,406500,410700,411e3,409100,409700,417600,432300,446100,442600,450100,441500,443600,428900,432900,435400
96193,90650,California,28,373400,346600,334400,318300,314200,308600,306400,300700,288800,283600,271800,270400,264800,26e4,253900,251200,256900,257e3,255400,254700,250500,255e3,253100,260700,258900,264e3,266300,270100,274400,272800,275200,268300,263200,258500,259600,263200,261200,257800,255700,255500,250800,250200,242500,240800,235900,242800,249900,252300,250300,245e3,247700,249200,252800,252600,250200,256600,256500,268600,271600,278200,276900,28e4,288100,293900,305100,308400,313400,31e4,315500,322e3,331500,334700,341200,331200,332100,335500,342700,346700,342500,345300,346e3,345400,347900,353400,360300,366700,368200,370700,377500,374300,378200,375700,374100,373700,373700,383e3,385800,385400,389300,396300,402600,407700,409e3,413800,415300,421100,421800,426400,426600,430500,431100,430500,435600,437900,442e3,438300,436500,436100,448700,456500,460400,456700,456700,457700,461800,464100
95048,85710,Arizona,29,,,,,,,,,,,,,120100,117600,113300,104800,108800,109600,111800,114100,113400,116200,114e3,114400,114400,116e3,114e3,105600,96800,96100,100900,103e3,98400,91800,84500,85700,87300,90800,91500,86700,82500,76300,75700,76700,80900,78300,78800,73900,80400,81200,85300,80300,8e4,77200,79300,79e3,84900,83200,85200,80700,88e3,88700,89900,89200,9e4,93e3,92e3,94e3,92700,92e3,89300,91500,90700,95200,98500,101600,103e3,99800,101e3,98300,98600,98600,101e3,104900,105400,104900,102300,101600,100300,101900,102900,107e3,107500,107500,107e3,104400,109e3,109900,112900,111300,110300,111e3,110500,111200,115700,12e4,123300,122900,120100,118100,117800,118200,122700,12e4,118900,114700,118100,117700,118600,119200,130100,,,,,
61790,10314,New York,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216300,231e3,216600,217100,220300,204800,201700,198600,216600,216e3,217400,221400,231e3,227500,218900,216300,221300,224200,219400,219500,231600,217300,210200,191100,204900,207900,214e3,216800,211300,213400,207700,222e3,221300,239500,244200,251200,242600,237300,235400,237300,235200,242500,250100,247300,237e3,226100,229900,234100,234300,230500,239200,239100,246600,235700,242900,235400,243900,247400,249400,246600,247e3,259800,258400,255e3,257300,247900,266500,258700,277500,283e3,289200,297500,273700,275300,
74156,37075,Tennessee,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e3,75100,75900,80400,81100,82200,81500,88300,85e3,89100,79400,79100,80300,85500,93100,96200,96500,100700,98700,100400,98700,1e5,104400,106300,106900,105e3,105300,102200,103e3,98600,103400,104900,103400,100700,99400,106100,112200,114300,112600,111300,109300,108800,111400,112300,118200,117100,12e4,120900,120400,121e3,117600,123300,127900,135600,136e3,135900,137300,141300,141100,136400,134100,132900,138400,141300,141500,144600,145e3,155e3,149100,146400,150300,154100,162700,154e3,
84619,60617,Illinois,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62300,62200,62200,61600,63100,56300,62800,63400,70900,66100,66400,67200,69100,73100,68900,73600,70500,67400,69100,67200,77900,8e4,80800,81400,82300,90400,86e3
71005,30281,Georgia,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82800,85200,90400,92500,93400,91500,92e3,90900,92500,101700,109500,111900,108300,104100,104200,104300,108300,11e4,110400,111100,112500,113200,108500,106200,109700,119100,127300,130300,126400,
71864,32210,Florida,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36200,4e4,41700,41e3,43800,44200,42900,39300,39100,40300,39700,40200,41600,44200,45e3,45800,45500,46900,47100,48200,50100,49700,49400,48500,48e3,48e3,48200,44400,43900,42200,46700,47500,48800,48500,48100,47500,48500,48600,49900,45700,48300,49200,56100,55900,56800,58600,61500,62600,62800,61e3,60900,61200,61400,66e3,65900,67100,64200,67e3,70400,76900,78700,81600,83200,85200,88300,87700,83e3,77700,78100,9e4,94700,97100,93900,96800,98300,95500,97800,97700
94820,85225,Arizona,35,152500,161700,158400,161300,154300,147700,136200,130100,131100,121700,109700,102e3,92400,93800,83600,81600,78300,80500,83700,81800,82e3,79900,82500,82400,85400,82900,79100,78500,77800,73800,66100,65e3,67800,68700,63800,58500,61100,62300,67500,65600,66700,62900,59100,57200,59400,62700,63800,64500,68900,71300,76100,75900,80900,81900,78600,80400,81100,82700,82400,82800,90100,96300,101e3,103e3,103600,104500,108300,111600,114700,114900,118200,118500,118100,112e3,111e3,114400,113900,112800,111500,111600,113e3,111500,112600,113100,116100,117500,118100,117e3,117200,118300,119100,122800,122500,124100,126e3,130200,133900,133200,132600,132500,136400,140500,140600,138300,138100,143700,146600,147e3,143800,144600,154e3,155700,155200,151e3,154700,156800,156900,156400,16e4,162800,164400,165200,167300,168400,165900,163500
96545,91910,California,36,323800,303200,288900,285700,272200,268300,256500,251800,241600,232500,234200,226300,226900,215900,219500,211400,219300,220700,219800,219e3,219500,216500,219400,214400,228100,224500,241800,243900,250100,241800,238700,221400,215700,224300,237400,236300,223200,216100,22e4,220400,217100,217300,220900,224600,217700,200900,197800,192200,200200,192800,196800,204300,218900,223800,223300,224900,235600,243300,245100,230500,229600,231600,250500,262900,264700,265200,257800,274300,278500,283500,27e4,276400,280800,297100,295900,289600,292800,297600,315300,307600,312400,304e3,312900,313e3,318500,322900,319900,317200,319800,327800,343200,348400,347100,349700,355100,352e3,347500,341700,358400,363500,358700,350100,343500,343500,347800,360900,370900,383500,389200,384100,374200,379200,396700,391e3,366200,362700,390800,395700,394500,392e3,400400,406600,402900,422100,431500,424900
95309,87114,New Mexico,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126700,122500,125e3,127e3,13e4,130400,128100,129300,130700,132800,130200,132200,131e3,133500,13e4,133900,130800,134900,131900,137500,135400,139100,138500,141500,135200,137100,133200,140300,140200,142200,142e3,145100,143600,145900,145100,
60081,06010,Connecticut,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119200,125100,122700,116800,110300,122800,136200,140300,138e3,130200,129500,130300,134e3,133600,128100,125600,125200,125900,132200,128300,132500,130600,131600,127900,124400,124800,124300,121900,124800,124900,122800,116700,117900,116700,130100,133300,140900,128300,130700,127200,128e3,123e3,121100,123100,119300,123200,118600,118800,112500,125e3,128300,135700,125100,124700,124500,132500,131800,130800,127100,123100,121400,118e3,120300,121300,122900,119400,131400,135500,143e3,130400,126800,127600,130100,130200,127400,123500,
94890,85308,Arizona,39,180700,171400,174800,167700,166800,161500,153500,141600,136900,133e3,140400,130100,127700,113e3,109e3,102300,102900,101100,95400,96300,98400,101e3,102900,97400,96700,88800,91700,94700,98700,96900,90400,85600,85800,85700,85400,79800,78400,73800,75900,74600,76800,76600,74800,74e3,73800,76200,77200,76700,80400,79300,81800,81900,89500,92700,86e3,89100,95500,108400,112e3,103900,106700,96600,105900,106300,116200,117e3,117800,119400,123400,124500,125800,125100,126800,128200,130600,133200,134900,133100,133e3,133e3,133700,132900,132600,135e3,135300,136400,137100,137800,137400,140400,140900,141200,141100,137700,138700,131500,139e3,142700,152300,153e3,149e3,151400,154500,163200,160800,162600,164e3,167900,173800,173400,172600,168700,171200,174300,172400,168100,171600,176200,187100,182e3,186700,180800,179600,178500,181500,181700
95804,89108,Nevada,40,,,,,,,,,,,,,,,,68400,65600,68700,63500,65500,65800,68e3,66e3,63700,63400,66900,70500,73700,69600,67500,60500,59600,57600,57200,55600,55e3,55800,55900,55400,59600,57800,57200,52800,54400,56900,57e3,56600,52700,52e3,55200,58700,64900,63700,66100,64800,68900,66e3,65600,65300,68200,68500,68900,73800,79100,79700,80400,82300,88100,91800,94100,91600,84600,86e3,90500,96e3,84200,87700,91800,100800,96600,96600,100400,103100,102800,107100,108400,108e3,105900,108e3,108300,108e3,108100,107900,109100,112e3,117700,118500,117900,117100,115500,114600,112e3,118100,120300,121500,118600,118500,119e3,119300,121200,123100,126700,125900,132200,134500,143400,147700,147300,144500,145700,153800,156500,161e3,169500,176100,
97431,93722,California,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85400,85400,80900,82300,83300,83500,88100,88100,91600,92500,90100,88800,86700,92800,96300,98100,96e3,93800,95600,94800,101900,101600,106100,104600,108800,112700,117e3,118300,116900,113800,111900,111100,109700,112800,116600,119100,112300,114900,113300,119800,121600,131500,136e3,133700,128300,129100,130400,133200,135500,132800,131500,130400,133700,14e4,139300,145e3,144600,149500,15e4,150700,149700,146800,151300,156e3,157700,149700,152800,159100,165700,161700,152200,153500,159100,167500,153500,141500,131200,149e3,152700,165800,164400,170500,168700,171100
79040,48180,Michigan,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47900,47100,46200,44600,44700,46400,45900,45600,43800,45400,41400,41500,42500,45400,44700,44600,47600,49300,52e3,51100,52e3,54700,56200,57900,54900,54600,57400,60300,66100,61800,63800,59700,62500,
98304,95608,California,43,220600,206100,196700,203900,198900,181200,167700,17e4,183300,180500,184100,182700,182300,172e3,155600,153700,153200,151900,153800,148500,155500,141500,144200,137900,149900,153500,163900,162e3,152900,142700,138100,138700,136300,143400,150200,160100,157400,149200,143900,139500,138400,126400,124300,114600,120300,119800,125900,120300,120400,116e3,113700,116400,124300,13e4,127400,130400,131e3,137e3,138500,148600,148200,149800,150200,160400,166e3,154300,159900,161e3,176600,177600,186500,187200,193700,186200,186500,164800,167300,176500,190800,196200,188e3,189100,184600,194100,198600,207e3,200300,196900,191200,195700,200100,209800,215500,219e3,211800,210100,210100,221200,236300,237900,243e3,230400,229700,220700,231400,234600,249400,243800,250600,247900,256400,264400,269e3,262800,260900,259700,262200,264500,270700,278800,288500,292800,298e3,291200,281200,268700
76971,44060,Ohio,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58300,58e3,54900,53200,55200,54800,54e3,57700,58800,58300,51300,52e3,54700,61800,66300,67700,67e3,67200,74700,72300,69900,62500,69700,70400,72400,65e3,69800,69200,76400,74900,88600,93e3,9e4,78500,71400,73300
99142,97229,Oregon,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,148900,147800,139e3,143600,154500,167500,16e4,161200,154700,172300,158e3,159300,165700,186300,198700,191800,191800,185500,182700,173e3,170700,188e3,200100,207300,174500,171700,169200,186e3,180100,173400,180300,185200,192700,185300,189e3,178100,182100,210900,218300,229200,199800,212700,234100,229e3,260900,238300,291100,264e3,252300,208400,206200,215600,209400,211200
93203,80013,Colorado,46,149800,145300,142800,139700,138900,138100,135100,131e3,130900,132500,132500,124700,122500,125600,128100,127700,127400,130800,131900,132900,14e4,139100,136900,132400,137300,136600,139200,136600,139400,134400,134100,127300,129400,128400,135400,135900,140200,137700,133300,128700,127e3,13e4,126e3,124600,124500,126900,131900,128e3,130400,131e3,133700,134800,135400,137500,137500,136400,138800,140500,147100,149900,158300,154800,155e3,155900,160800,164900,162e3,165400,169800,172900,175e3,175200,179200,181e3,182800,178600,178100,174800,179800,177500,175800,178100,181200,184400,178700,184500,191200,198200,195600,194e3,197900,206300,214500,212700,222400,224300,231300,222700,222800,223400,230900,236700,242900,242400,238900,243300,242e3,246400,246300,255800,258e3,268400,272700,279500,271800,267800,276400,280800,288200,277300,277800,272e3,280200,291400,303900,304800
