RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
99613,98177,Washington,1067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586400,608900,597300,616800,528200,553900,539200,553800,528900,515100,496400,599200,604700,641100,569400,565800,547800,544700,622400,623e3,685300,629200,632400,577600,574800,582500,612500,619700,611400,605600,611800,627300,639200,647500,647300,641600,650700,655700,635900,634500,617100,73e4,73e4,729500,648100,648500,655600,657400,683500,712400,734200,749100,748600,747400,720500,741800,742100,795500,807900,852800,816700,781700,711300,726300,793100,861400,894e3,866200,846e3,800500,761800,761600,758300,835e3,808800,857900,817600,943e3,961600,999300,1004200,1033800,1011800
67795,23692,Virginia,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385700,382800,351300,345200,362e3,366600,37e4,353400,349700,355600,345e3,345200,344800,375100,389900,365200,354400,348200,371800,373900,365500,357700,340300,356400,375900,375700,367600,324800,350100,343700,
73179,34695,Florida,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286500,284400,290100,271600,273800,270600,275600,288100,297500,287400,273300,283300,295200,309e3,305800,309200,310500,305300,298800,285900,269e3,275500,286800,345100,362900,359800,317900,287500,305400,311200,316e3,296700,290300,274900,280100,281700,303900,319900,319600,323400,317500,328600,334900,339500,339700,347800,348500,354400,355100,360900,364900,345300,339e3,33e4,339e3,340500,345300,370300,364200,378900,391300,391100,385300,
95840,89144,Nevada,1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457200,416300,404900,406700,394900,449800,431800,436500,440300,441e3,437600,370900,401e3,389900,418900,401500,422300,402900,401200,387600,399e3,440900,443100,454600,397800,4e5,454100,469700,485900,409800,457e3,482800,481300,446200,469200,513800,504800,444200,,
99553,98075,Washington,1071,811900,785e3,736800,723e3,721700,718200,696500,699400,681300,678900,644500,668800,638500,635200,584300,625500,607e3,623900,590900,586700,574400,592e3,591600,648100,648400,681400,627800,621900,614100,624100,621100,633e3,634800,623400,580400,585800,587800,607300,612200,613300,617400,602e3,601800,597800,562e3,543500,547500,582900,607e3,606700,600400,590100,586600,594800,624e3,651700,665400,680500,656100,646300,624300,652500,661800,672100,666600,671e3,690100,689300,714700,717100,705200,687e3,676200,695100,712600,703e3,718800,736200,742800,745200,705200,718900,714e3,751e3,753600,764700,763700,771300,764400,755100,769500,783800,790300,775400,798e3,839e3,866200,919e3,913100,916400,866500,878500,881100,895900,913800,937600,967300,959500,969700,933300,934400,967200,1006400,1022400,1036e3,1032600,1017200,984400,1018400,1088300,1123300,1117500,1097700,1097300,1110700,1067200
70796,30009,Georgia,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330300,311800,269700,275700,319100,333800,331300,323700,302500,274200,276500,300600,320700,289700,263900,261200,301200,345400,337e3,292e3,252700,273e3,296200,309400,303700,295100,300300,308300,316300,314700,309400,315600,329100,332100,327700,321100,325900,319700,320200,322200,398400,402400,392500,312300,308600,309400,314100,347100,360300,391800,391600,385800,366800,345200,373e3,394200,396900,381700,369500,363800,348800,354e3,352100,363300,378400,381400,391600,377100,377900,374600,373600,381200,384600,409500,406800,387e3,401200,417400,424600,390600,413800,431800,439300,418700,447300,
99535,98053,Washington,1073,,,,,,,,,,,,,,589500,535800,513500,515500,526200,546100,547e3,536500,549400,577900,592200,592900,559800,546200,541300,567200,574200,622900,604700,597e3,535400,611300,620200,614400,573400,560200,553e3,513600,515600,543700,544200,539500,525300,593600,615900,635200,571700,561800,559200,568600,583500,568500,555100,541600,550700,547300,587100,581500,592800,577600,589100,584800,556e3,568900,597700,627100,607900,669100,648100,724300,665e3,676700,628500,640900,683900,662e3,664600,651400,701300,712600,723400,694400,679600,692800,706300,735100,718e3,736400,713100,721100,716400,734500,750900,830800,847700,831100,762800,741400,768600,763800,780100,779200,795400,820900,829700,868100,863400,874800,851700,871100,851800,878400,831700,831200,829e3,899800,914e3,937200,940400,1017500,1018600,1038900,987300
95084,85748,Arizona,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254800,261500,284300,286500,288e3,279700,276400,275100,273100,277800,288200,299700,310800,296400,284100,281900,283600,284800,285e3,285600,300300,301700,307700,296600,282600,295200,302400,307100,301500,293200,308700,309700,322100,321100,305600,303700,295500,301900,309100,325200,353e3,351900,354200
98410,95746,California,1075,819900,806200,8e5,768100,744800,707400,646600,663300,754400,697600,669700,573400,587200,549200,549600,546500,537500,530500,550800,547e3,578800,640900,650600,660300,627100,620700,600500,629300,637100,588200,535400,536700,583900,585400,596700,553200,605e3,581500,589500,540400,558200,558100,559600,571400,588400,564500,531600,49e4,508e3,51e4,546400,528100,517500,512900,519700,562800,596900,604500,596900,625e3,662800,678500,606200,595500,598900,642900,661100,731700,744400,755200,678900,650200,602300,657800,666300,696100,625100,659200,665900,677200,638300,625800,665700,703300,724500,691e3,682600,665500,691700,683800,691400,686e3,711700,702800,679900,656e3,681500,718500,747300,752900,749900,713600,704300,702900,714500,739200,758400,759300,761700,729900,751900,770800,786600,782600,718500,748600,782300,830400,809200,754300,782800,788800,803900,769800,751500,
95085,85749,Arizona,1076,,,,,,,,,,,,,,,393700,364600,363700,372400,398600,391400,381200,359900,363700,353100,352100,348900,348300,339e3,348500,359400,368900,351500,344700,335700,342300,326e3,330800,343900,356300,352600,335600,302300,291300,303100,321900,308800,308900,309800,345e3,324700,327700,296100,311100,305200,304800,299800,329100,336600,322100,312900,333300,335200,314600,305900,340400,345800,330600,321e3,325800,347100,331400,328700,319400,317500,322800,327600,338400,339900,329500,319500,314900,327100,341600,347900,355600,361500,348600,324800,300400,318500,342400,360900,358400,347600,353e3,333200,327100,337600,368900,389200,385400,373700,404e3,4e5,409300,372500,389700,388e3,384100,370900,381400,391e3,381300,371400,389e3,409800,430800,407600,409500,404700,435500,429600,419300,412200,395400,390700
