"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08"
"06010","Bristol","CT","West Hartford, CT","Hartford",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594648166501487,0.581463300607761,0.568058914911608,0.513136288998358,0.46560535023809,0.473107569721116,0.464345683024591,0.493121929359737,0.470588235294118,0.43859649122807,0.448177594479235,0.469336670838548,0.53554040895813
"33025","Miramar","FL","Miami, FL","Broward",43,,,,,,,,,,,,1.2448132780083,1.23496406626295,1.20852401566687,1.22605435977414,1.22511485451761,1.19175107947728,1.21414424590876,1.2,1.20296846011132,1.158459142104,1.1759170347609,1.20814375226491,1.19055118110236,1.21875,1.25847047434656,1.23872697287067,1.25588697017268,1.18922830485611,1.24137931034483,1.2307709231717,1.22727272727273,1.23456790123457,1.23456790123457,1.22895622895623,1.25361620057859,1.26156433978133,1.26342393473152,1.26262626262626,1.24031007751938,1.21822033898305,1.23031496062992,1.2518081002893,1.27811860940695,1.27952755905512,1.31944444444444,1.31818181818182,1.26811594202899,1.26491593784939,1.28893662728249,1.31818181818182,1.325,1.27867556848057,1.26156433978133,1.26262626262626,1.25,1.26903553299492,1.33986521943271,1.33060388945752,1.3529591214155,1.38888888888889,1.39728717573986,1.34575569358178,1.38888888888889,1.36363636363636,1.3986013986014,1.36026380873866,1.38178096212897,1.34891871737509,1.38888888888889,1.35002410800386,1.3993006993007,1.4047539616347,1.38214343532459,1.37055837563452,1.43617021276596,1.43617021276596,1.46768837803321,1.3849765258216,1.29399585921325,1.39076070679844,1.38523391812865,1.36910828232209,1.30597014925373,1.37779850746269,1.4,1.4,1.40367860600194,1.40148392415499,1.41903171953255,1.3986013986014
"60610","Chicago","IL","Chicago, IL","Cook",44,,,,,,,2.10535714285714,2.12142857142857,2.10238095238095,2.06075357535754,2.07863636363636,2.10675675675676,2.11335027838296,2.12207792207792,2.08888888888889,2.3,2.30579831932773,2.30416666666667,2.39166666666667,2.34285714285714,2.32142857142857,2.31171428571429,2.27777777777778,2.41025641025641,2.39583333333333,2.32509784735812,2.38068965517241,2.35909090909091,2.37931034482759,2.32672665787815,2.2960119047619,2.2757881773399,2.2019801980198,2.182,2.26214285714286,2.25814117890478,2.28951048951049,2.29555236728838,2.30125523012552,2.31145038167939,2.33758752613903,2.43279463515536,2.3227990430622,2.32503423354888,2.33875338753388,2.33741510254609,2.33741510254609,2.26638772663877,2.41209563994374,2.24791666666667,2.30779569892473,2.36022655421392,2.36277173913043,2.37164533169626,2.32663120025443,2.31061760356473,2.2958984375,2.32843791722296,2.28169014084507,2.28273561301084,2.46788194444444,2.34722222222222,2.27586206896552,2.39,2.39142857142857,2.50219683655536,2.32942817294282,2.25142857142857,2.35047619047619,2.25285714285714,2.29696428571429,2.34925854905721,2.63640094388017,2.50418994413408,2.58855585831063,2.395,2.35,2.47420634920635,2.46875,2.38909523809524,2.40917887029289,2.42209302325581,2.45081967213115,2.57619216957002,2.69520151906686,2.84015421115065,2.93889833542151,2.49583333333333,2.53972727272727,2.79155172413793,2.73
"02169","Quincy","MA","Boston, MA","Norfolk",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.86342592592593,1.95847573479152,1.91304347826087,1.95392156862745,1.825,1.82971014492754,1.75276360544218,1.695,1.66666666666667,1.66666666666667,1.75,1.68181818181818,1.74375,1.82575757575758,1.91310635662223,1.9047619047619,1.96946562776304,2
"33009","Hallandale","FL","Miami, FL","Broward",46,,,,,,,,,,,,,,0.983333333333333,0.948166877370417,1,1.01180438448567,1.01180438448567,1.0989010989011,1.10714285714286,1.00187852222918,1.11764705882353,1.14214285714286,1.11702127659574,1.07539682539683,1.11733416770964,1.11916835699797,1.19868637110016,1.14334239130435,1.18508771929825,1.23188405797101,1.3103869047619,1.29095421952565,1.29411764705882,1.27932351336607,1.2719298245614,1.25877192982456,1.25700102767379,1.25700102767379,1.3,1.26666666666667,1.33601429848079,1.33333333333333,1.44704433497537,1.38297872340426,1.32738095238095,1.33333333333333,1.37146453544362,1.4375,1.44736842105263,1.3,1.25714285714286,1.25,1.42099949520444,1.47540983606557,1.3,1.25874125874126,1.38392857142857,1.53005464480874,1.52941176470588,1.40577507598784,1.39590347923681,1.3,1.45173961840629,1.36842105263158,1.36983082706767,1.42409009430286,1.38297872340426,1.53571428571429,1.51923076923077,1.50100401606426,1.53708791208791,1.5126582278481,1.55572335811648,1.56514830508475,1.64285714285714,1.6551724137931,1.62619248035915,1.75,1.8,1.8181805196738,1.90114068441065,1.88277373203583,1.875,1.875,1.73961840628507,1.68175085778932,1.76950084980768,1.78571428571429,1.85714285714286,1.68181818181818
"60611","Chicago","IL","Chicago, IL","Cook",47,,,2.15833333333333,2.17687661777394,2.26511226252159,2.31006429049963,2.27918208734271,2.33536585365854,2.33934832698858,2.33941093969144,2.33100233100233,2.32469512195122,2.31290322580645,2.33136655011655,2.58493031358885,2.62050107758621,2.51829268292683,2.49331749858196,2.49248120300752,2.53193960511034,2.4726938454302,2.4411621001992,2.42566510172144,2.4421768707483,2.45215783076484,2.40075757575758,2.49038461538462,2.54573170731707,2.5896304467733,2.58536585365854,2.54573170731707,2.494642993073,2.48630136986301,2.41917424550351,2.46836212134363,2.48475609756098,2.5,2.53079522725705,2.59152798789713,2.73946338311861,2.69365079365079,2.73620664598312,2.65727572278912,2.60904255319149,2.55865272938444,2.57812273845708,2.54676258992806,2.59822426623231,2.81184103811841,2.76514634957592,2.77917414721724,2.75604395604396,2.78392330383481,2.76923076923077,2.70552462887989,2.72122161315583,2.71411181863505,2.76666666666667,2.635,2.62402765773552,2.63030303030303,2.655,2.6671490593343,2.6922619047619,2.76961538461538,2.72727272727273,2.74301675977654,2.69032258064516,2.74416666666667,2.69166666666667,2.66939542518954,2.68098218584497,2.72982939632546,2.89084629764583,2.89679715302491,2.81923155948223,2.79333333333333,2.78689468466407,2.91317671092952,2.72020725388601,2.62772277227723,2.60551044336326,2.61339359079704,2.65976714100906,2.65100258732212,2.69603404104203,2.83326485894276,2.79211175020542,2.87580926629741,2.97519863512164,2.92320512820513
"33024","Pembroke Pines","FL","Miami, FL","Broward",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48026315789474,1.49484536082474,1.47805644477921,1.47584973166369,1.44545454545455,1.48026315789474,1.49396929824561,1.48241729323308,1.48026315789474,1.47335423197492,1.39262820512821,1.43628486701881,1.48344178707423,1.44432682506077,1.39257091823545,1.33774417139256,1.27777777777778
"11211","New York","NY","New York, NY","Kings",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85833333333333,3.7,3.74583333333333,3.8,3.84615384615385,4,3.90909090909091,3.8974358974359,3.86151797603196,3.699,3.61868565545642,3.51041666666667,3.71119475847893,3.71428571428571,3.78571428571429,3.70714285714286,3.75,3.75,3.75,3.79655172413793,3.8
"90066","Los Angeles","CA","Los Angeles, CA","Los Angeles",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9354450559854,2.85,2.65833333333333,2.60661764705882,2.66,2.74537037037037,2.47005178365938,2.56428571428571,2.59342948717949,2.54285714285714,2.54285714285714,2.75172413793103,2.78269230769231
"11385","New York","NY","New York, NY","Queens",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1.92,2,2.04861111111111,1.95,2.1137908496732,2.08291666666667,2.22222222222222,2.3,2.25,2.28571428571429,2.32142857142857,2.28535714285714,2.30346153846154,2.26666666666667,2.31459064327485,2.31526315789474,2.21428571428571,2.1995,2.25,2.29455882352941,2.375,2.4596256684492,2.55948717948718,2.45454545454545
"60620","Chicago","IL","Chicago, IL","Cook",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05769230769231,0.957198041991036,0.972222222222222,0.950716560509554,1,1,1,1,1.03333333333333,1.04018912529551,1.03846153846154,1.04761904761905,1.03125,1,1,1,0.991071428571429,1,1.03101851851852,1
"06902","Stamford","CT","Stamford, CT","Fairfield",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74285714285714,1.77777777777778,1.85,1.85,2,2,2.04129477878108,1.92307692307692,1.87127024722933,1.89204545454545,1.88664371772806,1.64667019027484,1.6,1.7,1.75438596491228,1.62587412587413,1.86046511627907,1.96153846153846,1.91351586266841,2.15151515151515
"65203","Columbia","MO","Columbia, MO","Boone",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653846153846154,0.670391061452514,0.743657042869641,0.640625,0.75445675854883,0.737037037037037,0.610510894258571,0.639931740614334,0.677830940988836,0.641394441735739,0.625,0.588397310880246,0.595467032967033,0.583791208791209
"07002","Bayonne","NJ","New York, NY","Hudson",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54444444444444,1.56818181818182,1.57142857142857,1.6844425483504,1.84615384615385,2.04318181818182,1.98214285714286,1.94736842105263,2.08333333333333,1.83333333333333,2,1.850373589509,1.7707264957265,1.86111111111111,1.88888888888889,1.88235294117647,1.70726495726496,1.88461538461538,1.85
"98103","Seattle","WA","Seattle, WA","King",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28294330518697,2.39223337049424,2.45762711864407,2.34722222222222,2.1967032967033,2.28973891924712,2.26599326599327,2.21310825804406,2.14571988521033,2.09090909090909,2.21052631578947,2.36915760869565,2.34240196078431,2.40909090909091,2.44032085267698,2.36363636363636
"60626","Chicago","IL","Chicago, IL","Cook",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.27272727272727,1.325,1.16666666666667,1.34695927865594,1.36907894736842,1.30627009646302,1.41666666666667,1.36842105263158,1.33333333333333,1.33333333333333,1.39444444444444,1.39047619047619,1.27694805194805,1.31041666666667,1.36190476190476,1.43186813186813,1.403125,1.46452991452991,1.43809523809524,1.47222222222222,1.46527777777778,1.4,1.46875,1.49583333333333,1.54583333333333,1.54166666666667,1.47920227920228,1.495,1.5,1.5,1.5,1.45454545454545,1.44646302250804,1.48461538461538,1.48980769230769,1.54166666666667,1.5,1.5,1.56691542288557,1.58849557522124,1.53125,1.54166666666667,1.5,1.53141025641026
"10027","New York","NY","New York, NY","New York",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37692307692308,3.44583333333333,3.5,3.52459016393443,3.53004622496148,3.5160264252508,3.5,3.5,3.603,3.45454545454545,3.3,3.18695652173913,3.15,3.33333333333333,3.46,3.29411764705882,3.43333333333333,3.59487179487179,3.69996740547588,3.54166666666667,3.56570512820513,3.43611111111111
"90004","Los Angeles","CA","Los Angeles, CA","Los Angeles",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45833333333333,2.39142857142857,2.31785714285714,2.4,2.45927601809955,2.46470588235294,2.5,2.63636363636364,2.70038152610442,2.32337662337662,2.474375,2.534375,2.6769456681351,2.65611233480176,2.58321428571429,2.58120689655172,2.5448275862069,2.5448275862069,2.54181818181818,2.63133971291866
"11238","New York","NY","New York, NY","Kings",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.16176470588235,3.18757575757576,3.17136886102403,3.11111111111111,3.21825396825397,3.28102564102564,3.33333333333333,3.28991596638655,3.375,3.51934046345811,3.52941176470588,3.41587385482734,3.54811191992721,3.55555555555556,3.33333333333333,3.27777777777778,3.26272727272727,3.30621788283659,3.33222222222222,3.33333333333333,3.4,3.5,3.5,3.52941176470588,3.4375
"07093","West New York","NJ","New York, NY","Hudson",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58434404957365,2.82288401253918,2.65,2.72,2.36612702366127,2.04166666666667,2.23848039215686,2.11123409980431,2.17272727272727,2.12355212355212,2.37835909087126,2.24390243902439,2.17708333333333,2.2972972972973,2.14615384615385,2.125,2.25522552255226,2.22833333333333,2.36363636363636,2.15833333333333,2.15833333333333,2.13333333333333,2.07692307692308,2.14615384615385,2.14615384615385,2.17267080745342,2.19353540772532,2.25479143179256,2.31696428571429,2.17946428571429,2.27272727272727,2.29940696510464,2.29651162790698
"11372","New York","NY","New York, NY","Queens",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.49137931034483,2.48275862068966,2.57142857142857,2.5,2.55316291161179,2.5,2.440625,2.45227272727273,2.48529411764706,2.55172413793103,2.46666666666667,2.47471264367816,2.46666666666667,2.44791666666667,2.4,2.38709677419355,2.39130434782609,2.375,2.4,2.42753623188406,2.31306990881459,2.30208333333333,2.38769230769231,2.3125,2.44791666666667,2.4,2.375,2.24679487179487,2.40442307692308,2.49305555555556,2.36111111111111,2.42142857142857,2.45123106060606,2.45123106060606,2.47586206896552,2.44791666666667,2.42857142857143,2.42857142857143,2.25654761904762,2.3125,2.41379310344828,2.47395833333333,2.53378378378378,2.460024600246,2.45,2.44736258865248,2.43055555555556
"11233","New York","NY","New York, NY","Kings",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.97826086956522,1.92582417582418,2.08121598639456,1.99958333333333,2.29545454545455,2.45,2.35714285714286,2.4,2.494375,2.49916666666667,2.5,2.54777070063694,2.3995,2.5,2.45138888888889,2.42290748898678,2.41599919903885,2.4,2.45,2.45454545454545,2.52631578947368,2.5121359223301,2.51315789473684,2.44444444444444
"92101","San Diego","CA","San Diego, CA","San Diego",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69230769230769,3.03868781050891,3.1055900621118,2.93471128608924,3.04678998911861,3.03186022610483,3.14285714285714,3,2.75,3.06923076923077,2.92879684418146,3.03186022610483,3,2.88888888888889,2.91970802919708,3.02269518070309,3.125,3.125,3.13333333333333,3.13333333333333
"11223","New York","NY","New York, NY","Kings",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08333333333333,2.02777777777778,2.00369913686806,2.09001233045623,2.08333333333333,2.10012360939431,2.14285714285714,2,2.0481452249408,1.95915750915751,2.11875,2.10625,2.01711491442543,2.125,2.03170731707317,2.16666666666667,2.16666666666667,2.03170731707317,2.20286885245902
"33311","Fort Lauderdale","FL","Miami, FL","Broward",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13386377921262,1.1313639220616,1.04545454545455,1.1247873923407,1.12903225806452,1.14583333333333,1.1734693877551,1.13386377921262,1.25187111331242,1.15814696485623,1.15814696485623,1.14725530060993,1.15814696485623,1.19904153354633,1.25,1.3,1.25,1.3125,1.31207371458552,1.22273190621814,1.25657894736842,1.17424242424242
"02155","Medford","MA","Boston, MA","Middlesex",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43197669759051,1.53846153846154,1.65998447711293,1.90576496674058,2,2,1.98829704313888,1.79166666666667,1.70357874879832,1.63636363636364,1.71739130434783,1.69565217391304,1.66787527193619,1.8,1.72413793103448,1.84014231382652,1.8,1.8,1.71091445427729,1.66435826408126
"33027","Miramar","FL","Miami, FL","Broward",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27410468319559,1.27388535031847,1.31164742917104,1.29198511607952,1.28345303345303,1.26582278481013,1.26328388524174,1.25272331154684,1.24891774891775,1.26074498567335,1.26074498567335,1.26673612920031,1.30064909203161,1.31487889273356,1.30252100840336,1.3099183335306,1.23529411764706,1.31964809384164,1.34099616858238,1.4030612244898
"90025","Los Angeles","CA","Los Angeles, CA","Los Angeles",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63181818181818,2.6875,2.73611111111111,2.63196480938416,2.56590909090909,2.60196905766526,2.65384615384615,2.6316985645933,2.68990384615385,2.66,2.84791666666667,2.92666666666667,2.8,2.60281432748538,2.56944444444444,2.54230769230769,2.77041666666667,2.9810420920888,2.74583333333333,2.92961876832845
"11218","New York","NY","New York, NY","Kings",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.496875,2.53846153846154,2.5,2.57323966408269,2.70294117647059,2.70294117647059,2.75,2.72727272727273,2.69375,2.65909090909091,2.56111111111111,2.47826086956522,2.4599358974359,2.49857142857143,2.68292682926829,2.69146341463415,2.7,2.75,2.66611111111111,2.75,2.83333333333333
"10701","Yonkers","NY","New York, NY","Westchester",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88366848336779,1.8,1.88363678804855,1.88806364617044,1.83333333333333,1.89272179036764,1.89272179036764,1.89272179036764,1.9375,1.97727272727273,2,2.01954973081734,2,2.01954973081734,2,2.05882352941176,2.09080047789725,2.05882352941176,2.02702702702703,2.02702702702703,2.04869762174405,2.04244835838334,1.975
"60616","Chicago","IL","Chicago, IL","Cook",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.1725,2.0875,2.22907488986784,2.22222222222222,2.25665859564165,2.11088224788665,2.0625,2.10003415300546,2.27331606217617,2.24005681818182,2.00961538461538,2.16452210948265,2.18270401948843,2.21193666260658,2.27629911280101,2.35567010309278,2.36005228128938,2.33080808080808,2.27050000207521,2.1962962962963,2.44171779141104,2.18263888888889,2.11462040162481,2.13673957621326,1.93838531187123,1.85287356321839,1.85287356321839,1.90701923076923,1.945,1.945,2.01691176470588,1.92033783783784,1.99777397260274,2.03351955307263,2.03836930455636,1.91204545454545,1.99715759438104,1.83047210300429,1.97334479793637,1.92098884381339,2.05024630541872,2.05394190871369,2.04545454545455,2.04916405433647,2.11558441558442,2.1962962962963,2.11253349482092,2.1068281938326,2.22972972972973,2.21851851851852,2.22907488986784
"07087","Union City","NJ","New York, NY","Hudson",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03571428571429,2,2,2,2,2,2,2.13571428571429,2.14478021978022,2.06512605042017,2.13571428571429,2.22686151704941,2.11875,2.2032745085247,2.10526315789474,2.125
"07302","Jersey City","NJ","New York, NY","Hudson",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01273885350318,2.99586776859504,2.96007685339083,2.96010296010296,2.87835133685652,2.85714285714286,2.89378437004086,2.94,2.95051698670606,2.95387541782982,2.96137339055794,2.9516317016317,2.92183936135549,2.87063953488372,2.87063953488372,2.87063953488372,2.88194444444444,2.89551767676768,2.92183936135549,2.92879065301394,2.92879065301394,2.96379480338708,3,2.99,2.995,2.97297297297297,2.88194444444444,2.89930555555556,2.91666666666667,2.96717318176546,2.96717318176546,2.96137339055794,3.00862068965517,3,2.98148648648649,2.98148648648649,3.00862068965517,3,3,3.16666666666667,2.956,2.96137339055794,2.98148648648649,3.09071428571429,2.97825603381159,2.995,3.05528199295364,3.13479623824451,3.45454545454545,3.11271623113728,3.11209645277003,3.15966386554622,3.40822079910901,3.39116719242902,3.40657389528819,3.08882783882784,3,3.02528735632184,3,3.00862068965517,3.15,3.19578860445912
"60641","Chicago","IL","Chicago, IL","Cook",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22222222222222,1.22222222222222,1.35,1.35416666666667,1.275,1.33333333333333,1.32916666666667,1.29285714285714,1.3,1.28035714285714,1.27524038461538,1.30434782608696,1.28935406698565,1.26666666666667,1.31578947368421,1.33333333333333,1.36619318181818,1.35,1.33333333333333
"60622","Chicago","IL","Chicago, IL","Cook",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,1.64285714285714,1.625,1.5625,1.62770562770563,1.66666666666667,1.66666666666667,1.6,1.85714285714286,1.73769841269841,1.71875,1.77272727272727,1.81534090909091,1.86607142857143,1.96944444444444,1.695,1.85714285714286,1.76923076923077,1.70588235294118,1.7725,1.73214285714286,1.85714285714286,1.78214285714286,1.75882352941176,1.75,1.76470588235294,1.75,1.69285714285714,1.66666666666667,1.625,1.58333333333333,1.60714285714286,1.64375,1.76470588235294,1.79545454545455,1.78571428571429,1.77758751902588,1.83333333333333,1.83050847457627,1.77222222222222
"60660","Chicago","IL","Chicago, IL","Cook",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55714285714286,1.59375,1.65833333333333,1.59821428571429,1.53,1.5,1.49375,1.46666666666667,1.52173913043478,1.55,1.61294642857143,1.6025641025641,1.58712121212121,1.625,1.60128205128205,1.475,1.73684210526316,1.76076388888889,1.65392156862745,1.746875,1.62202380952381,1.65178571428571,1.75,1.73038461538462,1.69642857142857,1.74375,1.74375,1.75,1.82916666666667,1.67894736842105,1.76830065359477,1.75,1.97513812154696,1.99362041467305,1.9348275862069,1.87261029411765,1.85,1.88048009367682,1.87625,1.83783783783784
"11204","New York","NY","New York, NY","Kings",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05555555555556,1.875,2,2.04166666666667,1.95196078431373,1.76923076923077,1.79285714285714,1.78571428571429,1.87878787878788,1.92307692307692,2.04166666666667,1.95326086956522,1.92557932263815
"60615","Chicago","IL","Chicago, IL","Cook",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67810831426392,1.58703071672355,1.72682051282051,1.66111111111111,1.58035746362493,1.57368421052632,1.6,1.65833333333333,1.51345291479821,1.5,1.5,1.63945578231293,1.71397041092781,1.5,1.63636363636364
"11368","New York","NY","New York, NY","Queens",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15094339622642,2.26295518207283,2.3593570608496,2.23722275795564,2.06084959816303,2.2939729397294,2.40053050397878,2.38007380073801,2.35363182058087,2.35972197936702,2.43542435424354,2.28301886792453,2.50350631136045,2.45387453874539,2.48948106591865,2.52785515320334,2.31242312423124,2.35271013354281,2.18181818181818,2.23671947809879,2.30611646128887,2.30661878917457,2.2501014198783,2.203125,2.28412256267409
"92104","San Diego","CA","San Diego, CA","San Diego",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12121212121212,2.12666666666667,2.15176384125429,2.125,2.23364705882353,2.39334837545126,2.18469785575049,2.3,2.25832012678288,2.16,2.14615384615385,2.11808373917749,2.25,2.29411764705882,2.22941176470588,2.32460317460317,2.31696428571429,2.392,2.47916666666667,2.45608974358974
"11220","New York","NY","New York, NY","Kings",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34730421094057,2.36363636363636,2.37083333333333,2.41287878787879,2.34666666666667,2.33333333333333,2.42857142857143,2.27777777777778,2.375,2.31578947368421,2.27272727272727,2.16666666666667,2.12142857142857,2.16666666666667,2.24982369534556,2.4,2.5273799494524,2.5449399747262,2.5,2.54772727272727
"60637","Chicago","IL","Chicago, IL","Cook",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09625541125541,1.0465367965368,1.04283333333333,1.03571428571429,1.02669965576592,1.04166666666667,1.02916666666667,1.04166666666667,1.06066176470588,1.125,1.13636363636364,1.16287878787879,1.06274509803922
"33015","Country Club","FL","Miami, FL","Miami-Dade",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39901250355215,1.42992282798108,1.45381135887048,1.4367816091954,1.44949494949495,1.49425287356322,1.4344262295082,1.48048452220727,1.49974146845915,1.4994829369183,1.48003817947098,1.46561443066516,1.49955362124763,1.50485436893204,1.45833333333333,1.46561443066516,1.40924464487035,1.36323658751099,1.35977921329573,1.41019061583578
"78741","Austin","TX","Austin, TX","Travis",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25403225806452,1.25,1.22931442080378,1.17072423530248,1.1755462077241,1.23395853899309,1.20254884038909,1.26659292035398,1.27730720606827,1.2816638423398,1.25170706764986,1.25096302003082,1.34210526315789,1.32739938080495,1.24375,1.25,1.375,1.43570057581574,1.38235294117647
"59102","Billings","MT","Billings, MT","Yellowstone",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811383928571429,0.806451612903226,0.801282051282051,0.842391304347826,0.842391304347826,0.81547619047619,0.892857142857143,0.861533704390847,0.842151922359089,0.800561797752809,0.80515873015873,0.80515873015873,0.857843137254902,0.913194444444444,0.867987440191388,0.802233661182094
