"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"98926","WA","Ellensburg","Kittitas","Ellensburg",2639,1654,0.0042501517911354,0.0279676817899316,0.0650354153251771,7598
2018-08-31,"77365","TX","Houston-The Woodlands-Sugar Land","Montgomery","Porter",2640,1594,0,0.000627746390458255,0.0290510006455778,7238
2018-08-31,"94561","CA","San Francisco-Oakland-Hayward","Contra Costa","Oakley",2641,2340,0,0.000427533133817871,0.0276679841897233,11230
2018-08-31,"34287","FL","North Port-Sarasota-Bradenton","Sarasota","North Port",2642,1348,0,0,-0.0412517780938834,9552
2018-08-31,"07731","NJ","New York-Newark-Jersey City","Monmouth","Howell",2643,2351,0.00127768313458262,0.00341442594963722,0.0252943741822939,12009
2018-08-31,"94131","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",2644,4642,-0.00129087779690189,0,0.0244979033325977,7972
2018-08-31,"29708","SC","Charlotte-Concord-Gastonia","York","Fort Mill",2645,1953,-0.00255362614913177,-0.00255362614913177,-0.015625,9288
2018-08-31,"33764","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Clearwater",2646,1550,0.00258732212160414,0.00911458333333333,0.039570757880617,8731
2018-08-31,"06053","CT","Hartford-West Hartford-East Hartford","Hartford","New Britain",2647,1439,0,-0.000694444444444444,-0.0263870094722598,6540
2018-08-31,"78727","TX","Austin-Round Rock","Travis","Austin",2648,1699,-0.000588235294117647,-0.00234879624192601,-0.022439585730725,7281
2018-08-31,"47304","IN","Muncie","Delaware","Muncie",2649,1108,0.000903342366757001,0.00271493212669683,-0.0289219982471516,10714
2018-08-31,"46074","IN","Indianapolis-Carmel-Anderson","Hamilton","Westfield",2650,1820,-0.00164563905650027,-0.00546448087431694,0.00552486187845304,10800
2018-08-31,"03038","NH","Boston-Cambridge-Newton","Rockingham","Derry",2651,1872,0.00160513643659711,0.00699300699300699,-0.00213219616204691,10025
2018-08-31,"11357","NY","New York-Newark-Jersey City","Queens","New York",2652,2445,-0.00285481239804241,-0.0121212121212121,-0.0231721933679585,9075
2018-08-31,"11756","NY","New York-Newark-Jersey City","Nassau","Levittown",2653,2832,-0.000705716302046577,-0.00351864883884588,0.000353232073472271,12662
2018-08-31,"39532","MS","Gulfport-Biloxi-Pascagoula","Harrison","Biloxi",2654,1191,0,-0.000838926174496644,-0.00251256281407035,6576
2018-08-31,"49417","MI","Grand Rapids-Wyoming","Ottawa","Grand Haven",2655,1349,0,0,-0.082312925170068,10242
2018-08-31,"98116","WA","Seattle-Tacoma-Bellevue","King","Seattle",2656,2613,-0.000382555470543229,-0.00114678899082569,-0.0773305084745763,8456
2018-08-31,"55109","MN","Minneapolis-St. Paul-Bloomington","Ramsey","Maplewood",2657,1556,0.00193174500965873,0.00516795865633075,0.0332005312084993,9273
2018-08-31,"27302","NC","Burlington","Alamance","Mebane",2658,1241,0,0,0.0048582995951417,9052
2018-08-31,"77073","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",2659,1400,0.000714796283059328,0.00143061516452074,0.0204081632653061,8768
2018-08-31,"76065","TX","Dallas-Fort Worth-Arlington","Ellis","Midlothian",2660,1885,-0.00105988341282459,-0.00317292437863564,0.0161725067385445,9637
2018-08-31,"77304","TX","Houston-The Woodlands-Sugar Land","Montgomery","Conroe",2661,1650,0.000606428138265616,0.000606428138265616,0.00303951367781155,6552
2018-08-31,"72032","AR","Little Rock-North Little Rock-Conway","Faulkner","Conway",2662,935,-0.00319829424307036,-0.00531914893617021,-0.00953389830508475,9377
2018-08-31,"20746","MD","Washington-Arlington-Alexandria","Prince Georges","Suitland-Silver Hill",2663,1798,0.000556483027267668,0.00111358574610245,0.0250855188141391,6897
2018-08-31,"39120","MS","Natchez","Adams","Natchez",2664,982,0.0082135523613963,0.0218522372528616,0.0304302203567681,8442
2018-08-31,"33801","FL","Lakeland-Winter Haven","Polk","Lakeland",2665,1058,-0.000944287063267233,-0.000944287063267233,0.0569430569430569,6213
2018-08-31,"33709","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Kenneth City",2666,1258,-0.00079428117553614,-0.00237906423473434,0.0128824476650564,9604
2018-08-31,"44133","OH","Cleveland-Elyria","Cuyahoga","North Royalton",2667,1693,-0.000590318772136954,0.000591016548463357,0.0721975934135529,10173
2018-08-31,"33071","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Coral Springs",2668,2425,0.000825423029302518,0.00165220983064849,-0.00614754098360656,11910
2018-08-31,"92612","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",2669,3030,-0.000329924117452986,-0.00263331138907176,-0.0110966057441253,6723
2018-08-31,"92264","CA","Riverside-San Bernardino-Ontario","Riverside","Palm Springs",2670,2330,-0.000429000429000429,0,0.088785046728972,14951
2018-08-31,"93555","CA","Bakersfield","Kern","Ridgecrest",2671,1241,0,-0.00160901045856798,0.00812347684809098,9306
2018-08-31,"20735","MD","Washington-Arlington-Alexandria","Prince Georges","Clinton",2672,1996,0,0,0.025693730729702,15643
2018-08-31,"90620","CA","Los Angeles-Long Beach-Anaheim","Orange","Buena Park",2673,2640,-0.000378644452858766,-0.000378644452858766,0.00227790432801822,11339
2018-08-31,"19047","PA","Philadelphia-Camden-Wilmington","Bucks","Middletown",2674,2033,0,-0.00196367206676485,-0.0346628679962013,10331
