,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,500,55 E Erie St #2305,2384.0,3.0,2.0,"Chicago, IL 60611",,1.0,,"['2 Bedrooms', '3 Bathrooms', 'Condo', '2,384 Square Feet']",10/02/2018,,,&lpar;Near North&rpar;,"['Condo', '2 Beds', '3 Baths', 'Built in 2003', '211 days on Trulia', '2,384 sqft', '$583/sqft', '192 views', '$1,204/monthly HOA']",1390000.0,,583.0,,,,https://www.trulia.com/p/il/chicago/55-e-erie-st-2305-chicago-il-60611--2103919923,192.0,2003.0,60611.0,85578,165061.0,28718,500,"['0.4 km', '0.7 km', '0.2 km']",['1.4 km'],"['6 mins', '2 mins', '3 mins']",['10 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8940661],[-87.6259066]
1,501,250 E Pearson St #1605,2000.0,3.0,3.0,"Chicago, IL 60611",,7.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,000 Square Feet']",04/14/2018,,,&lpar;Streeterville&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2003', '207 days on Trulia', '2,000 sqft', '$1,000/sqft', '247 views', '$1,251/monthly HOA']",2000000.0,,1000.0,,,,https://www.trulia.com/p/il/chicago/250-e-pearson-st-1605-chicago-il-60611--2103898129,247.0,2003.0,60611.0,85578,165061.0,28718,501,"['0.8 km', '1.3 km', '0.2 km']",['2.3 km'],"['10 mins', '3 mins', '3 mins']",['16 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8976757],[-87.6193976]
2,502,159 E Walton Pl #7A,2482.0,3.0,2.0,"Chicago, IL 60611",,8.0,,"['2 Bedrooms', '3 Bathrooms', 'Condo', '2,482 Square Feet']",07/24/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '3 Baths', 'Built in 1929', '128 days on Trulia', '2,482 sqft', '$715/sqft', '195 views', '$2,194/monthly HOA']",1775000.0,,715.0,,,,https://www.trulia.com/p/il/chicago/159-e-walton-pl-7a-chicago-il-60611--2103892458,195.0,1929.0,60611.0,85578,165061.0,28718,502,"['0.7 km', '1.3 km', '0.2 km']",['2.2 km'],"['9 mins', '3 mins', '3 mins']",['15 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8999788],[-87.6233451]
3,503,100 E Bellevue Pl #32AB,3800.0,3.0,4.0,"Chicago, IL 60611",,4.0,,"['4 Bedrooms', '3 Bathrooms', 'Condo', '3,800 Square Feet']",09/10/2018,,,&lpar;Gold Coast&rpar;,"['Condo', '4 Beds', '3 Baths', 'Built in 1971', '184 days on Trulia', '3,800 sqft', '$474/sqft', '544 views', '$2,685/monthly HOA']",1800000.0,,474.0,,,,https://www.trulia.com/p/il/chicago/100-e-bellevue-pl-32ab-chicago-il-60611--2326418894,544.0,1971.0,60611.0,85578,165061.0,28718,503,"['0.8 km', '1.3 km', '0.2 km']",['2.3 km'],"['10 mins', '3 mins', '3 mins']",['15 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.90163039999999],[-87.6256519]
4,504,77 E Walton St #21F,2984.0,3.0,2.0,"Chicago, IL 60611",,2.0,,"['2 Bedrooms', '3 Bathrooms', 'Condo', '2,984 Square Feet']",07/23/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '3 Baths', 'Built in 1989', '192 days on Trulia', '2,984 sqft', '$871/sqft', '95 views', '$3,307/monthly HOA']",2600000.0,,871.0,,,,https://www.trulia.com/p/il/chicago/77-e-walton-st-21f-chicago-il-60611--2307028169,95.0,1989.0,60611.0,85578,165061.0,28718,504,"['0.6 km', '1.3 km', '0.2 km']",['2.2 km'],"['8 mins', '3 mins', '3 mins']",['14 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8999344],[-87.6251366]
5,505,800 N Michigan Ave #5801,8200.0,7.0,5.0,"Chicago, IL 60611",,2.0,,"['5 Bedrooms', '7 Bathrooms', 'Condo', '8,200 Square Feet']",03/27/2018,,,&lpar;Streeterville&rpar;,"['Condo', '5 Beds', '7 Baths', 'Built in 2000', '192 days on Trulia', '8,200 sqft', '$1,341/sqft', '2429 views', '$5,534/monthly HOA']",11000000.0,,1341.0,,,,https://www.trulia.com/p/il/chicago/800-n-michigan-ave-5801-chicago-il-60611--2103924463,2429.0,2000.0,60611.0,85578,165061.0,28718,505,"['0.3 km', '1.3 km', '0.2 km']",['1.8 km'],"['4 mins', '3 mins', '3 mins']",['9 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8970551],[-87.62488789999999]
6,506,161 E Chicago Ave #58J4K1,4500.0,4.0,3.0,"Chicago, IL 60611",,3.0,,"['3 Bedrooms', '4 Bathrooms', 'Condo', '4,500 Square Feet']",09/29/2018,,,&lpar;Streeterville&rpar;,"['Condo', '3 Beds', '4 Baths', 'Built in 1985', '113 days on Trulia', '4,500 sqft', '$667/sqft', '792 views', '$4,307/monthly HOA']",3000000.0,,667.0,,,,https://www.trulia.com/p/il/chicago/161-e-chicago-ave-58j4k1-chicago-il-60611--1063099,792.0,1985.0,60611.0,85578,165061.0,28718,506,"['0.4 km', '1.3 km', '0.2 km']",['1.9 km'],"['5 mins', '3 mins', '3 mins']",['11 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.89671269999999],[-87.6232409]
7,507,950 N Michigan Ave #2503,2430.0,5.0,3.0,"Chicago, IL 60611",,1.0,,"['3 Bedrooms', '3.5 Bathrooms', 'Condo', '2,430 Square Feet']",08/28/2018,,,&lpar;Streeterville&rpar;,"['Condo', '3 Beds', '3.5 Baths', 'Built in 1983', '161 days on Trulia', '2,430 sqft', '$554/sqft', '135 views', '$1,651/monthly HOA']",1347000.0,,554.0,,,,https://www.trulia.com/p/il/chicago/950-n-michigan-ave-2503-chicago-il-60611--2190250783,135.0,1983.0,60611.0,85578,165061.0,28718,507,"['0.7 km', '1.3 km', '0.2 km']",['2.2 km'],"['9 mins', '3 mins', '3 mins']",['15 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9004084],[-87.6243183]
8,508,990 N Lake Shore Dr #17E,2000.0,3.0,3.0,"Chicago, IL 60611","['04/30/2018', '01/10/2005']",8.0,"['Listed for sale', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Condo', '2,000 Square Feet', 'Lot Size: 0.47 acres']",04/30/2018,0.47000000000000003,acres,&lpar;Streeterville&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1973', '158 days on Trulia', '0.47 acres lot size', '2,000 sqft', '$578/sqft', '164 views', '$1,591/monthly HOA']",1155000.0,"[['2005-01-10 00:00:00', 836000, 'Sold'], ['2018-04-30 00:00:00', 1155000, 'Listed for sale']]",578.0,"['$1,155,000', '$836,000']","['Condo', 'Lot Size: 0.47 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/990-n-lake-shore-dr-17e-chicago-il-60611--2103926656,164.0,1973.0,60611.0,85578,165061.0,28718,508,"['1.1 km', '1.3 km', '0.2 km']",['2.6 km'],"['14 mins', '3 mins', '3 mins']",['20 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9004965],[-87.6196035]
9,509,401 N Wabash Ave #79A,3080.0,4.0,3.0,"Chicago, IL 60611",,7.0,,"['3 Bedrooms', '4 Bathrooms', 'Condo', '3,080 Square Feet']",07/23/2018,,,&lpar;River North&rpar;,"['Condo', '3 Beds', '4 Baths', 'Built in 2008', '177 days on Trulia', '3,080 sqft', '$974/sqft', '236 views']",3000000.0,,974.0,,,,https://www.trulia.com/p/il/chicago/401-n-wabash-ave-79a-chicago-il-60611--2103908147,236.0,2008.0,60611.0,85578,165061.0,28718,509,"['0.4 km', '0.7 km', '0.2 km']",['1.3 km'],"['5 mins', '2 mins', '3 mins']",['9 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8890499],[-87.6267962]
