,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,6600,6015 N Mozart St #106,2120.0,3.0,3.0,"Chicago, IL 60659",,3.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,120 Square Feet']",09/12/2018,,,&lpar;West Rogers Park&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2007', '133 days on Trulia', '2,120 sqft', '$153/sqft', '542 views', '$489/monthly HOA']",325000.0,,153.0,,,,https://www.trulia.com/p/il/chicago/6015-n-mozart-st-106-chicago-il-60659--2104705225,542.0,2007.0,60659.0,49521,61169.0,38104,6600,"['1.0 km', '2.9 km', '16 m', '5.6 km', '7.4 km', '0.2 km']",['17.1 km'],"['12 mins', '12 mins', '1 min', '12 mins', '15 mins', '3 mins']",['1 hour 2 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY', 'SUBWAY']","['North Western', 'Brown Line', 'Red Line']",[41.9911035],[-87.70058019999999]
1,6601,5815 N Spaulding Ave #3A,1000.0,1.0,2.0,"Chicago, IL 60659",,2.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '1,000 Square Feet']",06/18/2018,,,&lpar;Hollywood Park&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1966', '142 days on Trulia', '1,000 sqft', '$165/sqft', '191 views', '$322/monthly HOA']",165000.0,,165.0,,,,https://www.trulia.com/p/il/chicago/5815-n-spaulding-ave-3a-chicago-il-60659--2104704107,191.0,1966.0,60659.0,49521,61169.0,38104,6601,"['0.3 km', '2.1 km', '53 m', '15.4 km', '0.3 km']",['18.1 km'],"['3 mins', '7 mins', '1 min', '36 mins', '5 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Kimball-Homan', 'Brown Line']",[41.9871055],[-87.71139939999999]
2,6602,6100 N Mozart St #2,600.0,1.0,2.0,"Chicago, IL 60659",,2.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '600 Square Feet']",09/11/2018,,,&lpar;West Rogers Park&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1928', '192 days on Trulia', '600 sqft', '$225/sqft', '396 views', '$200/monthly HOA']",135000.0,,225.0,,,,https://www.trulia.com/p/il/chicago/6100-n-mozart-st-2-chicago-il-60659--2123976286,396.0,1928.0,60659.0,49521,61169.0,38104,6602,"['1.1 km', '2.9 km', '16 m', '5.6 km', '7.4 km', '0.2 km']",['17.3 km'],"['14 mins', '12 mins', '1 min', '12 mins', '15 mins', '3 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY', 'SUBWAY']","['North Western', 'Brown Line', 'Red Line']",[41.9923475],[-87.7007072]
3,6603,6111 N Springfield Ave,1896.0,5.0,3.0,"Chicago, IL 60659","['01/12/2015', '11/03/2014', '10/21/2014', '09/10/2014', '06/14/2014', '08/17/2011', '08/13/2011']",0.0,"['Sold', 'Posting removed', 'Pending', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,896 Square Feet', 'Lot Size: 5529 sqft']",02/28/2018,5529.0,sqft,&lpar;Pulaski Park&rpar;,"['Single-Family Home', '3 Beds', '1.5 Baths', 'Built in 1955', '330 days on Trulia', '5529 sqft lot size', '1,896 sqft', '$165/sqft', '81 views']",313693.0,"[['2011-08-13 00:00:00', 389000, 'Listed for sale'], ['2011-08-17 00:00:00', 389000, 'Posting removed'], ['2014-06-14 00:00:00', 359900, 'Listed for sale'], ['2014-09-10 00:00:00', 358900, 'Price change'], ['2014-10-21 00:00:00', 358900, 'Pending'], ['2014-11-03 00:00:00', 358900, 'Posting removed'], ['2015-01-12 00:00:00', 335000, 'Sold']]",165.0,"['$335,000', '$358,900', '$358,900', '$358,900', '$359,900', '$389,000', '$389,000']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,896 Square Feet', 'Lot Size: 5,529 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6111-n-springfield-ave-chicago-il-60659--2104706300,81.0,1955.0,60659.0,49521,61169.0,38104,6603,"['0.4 km', '4.1 km', '0.2 km', '12.0 km', '0.1 km']",['16.8 km'],"['6 mins', '14 mins', '2 mins', '23 mins', '1 min']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Pulaski', 'Blue Line']",[41.9922155],[-87.7263392]
4,6604,5978 N Lincoln Ave #5B,1400.0,3.0,3.0,"Chicago, IL 60659",,4.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '1,400 Square Feet']",09/13/2018,,,&lpar;Peterson Park&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2005', '114 days on Trulia', '1,400 sqft', '$186/sqft', '354 views', '$561/monthly HOA']",259777.0,,186.0,,,,https://www.trulia.com/p/il/chicago/5978-n-lincoln-ave-5b-chicago-il-60659--2104705125,354.0,2005.0,60659.0,49521,61169.0,38104,6604,"['0.7 km', '2.5 km', '53 m', '15.4 km', '0.3 km']",['18.9 km'],"['9 mins', '9 mins', '1 min', '36 mins', '5 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Kimball-Homan', 'Brown Line']",[41.9897688],[-87.7064968]
5,6605,6250 N Troy St,1660.0,2.0,3.0,"Chicago, IL 60659","['08/15/2018', '02/21/2018']",6.0,"['Posting removed', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,660 Square Feet', 'Lot Size: 4090 sqft']",08/17/2018,4090.0,sqft,&lpar;West Rogers Park&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1951', '226 days on Trulia', '4090 sqft lot size', '1,660 sqft', '$211/sqft', '494 views']",349900.0,"[['2018-02-21 00:00:00', 349900, 'Listed for sale'], ['2018-08-15 00:00:00', 349900, 'Posting removed']]",211.0,"['$349,900', '$349,900']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,660 Square Feet', 'Lot Size: 4,092 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6250-n-troy-st-chicago-il-60659--2104708293,494.0,1951.0,60659.0,49521,61169.0,38104,6605,"['0.4 km', '3.6 km', '53 m', '15.4 km', '0.3 km']",['19.7 km'],"['5 mins', '12 mins', '1 min', '36 mins', '5 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Kimball-Homan', 'Brown Line']",[41.9953549],[-87.7081084]
6,6606,6216 N Fairfield Ave #1,1500.0,2.0,3.0,"Chicago, IL 60659","['09/07/2018', '07/11/2018', '06/29/2018', '06/12/2018', '05/30/2018', '04/18/2018', '04/09/2018', '05/11/2008', '05/01/2008', '05/18/2007', '05/13/2005']",8.0,"['Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Condo', '1,500 Square Feet']",10/04/2018,,,&lpar;West Rogers Park&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2006', '28 days on Trulia', '1,500 sqft', '$190/sqft', '129 views', '$168/monthly HOA']",285000.0,"[['2005-05-13 00:00:00', 335000, 'Sold'], ['2007-05-18 00:00:00', 309500, 'Sold'], ['2008-05-01 00:00:00', 249000, 'Listed for sale'], ['2008-05-11 00:00:00', 249000, 'Posting removed'], ['2018-04-09 00:00:00', 227700, 'Listed for sale'], ['2018-04-18 00:00:00', 227700, 'Pending'], ['2018-05-30 00:00:00', 227700, 'Pending to active status'], ['2018-06-12 00:00:00', 227700, 'Pending'], ['2018-06-29 00:00:00', 227700, 'Posting removed'], ['2018-07-11 00:00:00', 207500, 'Sold'], ['2018-09-07 00:00:00', 299000, 'Listed for sale']]",190.0,"['$299,000', '$207,500', '$227,700', '$227,700', '$227,700', '$227,700', '$227,700', '$249,000', '$249,000', '$309,500', '$335,000']","['Condo', 'Lot Size: 4,108 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6216-n-fairfield-ave-1-chicago-il-60659--2104707606,129.0,2006.0,60659.0,49521,61169.0,38104,6606,"['0.4 km', '3.3 km', '81 m', '14.5 km', '0.2 km']",['18.6 km'],"['5 mins', '15 mins', '1 min', '34 mins', '3 mins']",['1 hour 2 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Devon', 'Red Line']",[41.9945835],[-87.6983606]
7,6607,6101 N Lawndale Ave,1400.0,3.0,2.0,"Chicago, IL 60659","['06/25/2018', '06/11/2018', '07/24/2017', '07/17/2017', '05/07/2017', '04/25/2017', '02/16/2017', '02/16/2017', '02/05/2017', '01/31/2013', '02/23/2005']",6.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['2 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,400 Square Feet', 'Lot Size: 4477 sqft']",09/29/2018,4477.0,sqft,&lpar;Pulaski Park&rpar;,"['Single-Family Home', '2 Beds', '3 Baths', 'Built in 1937', '116 days on Trulia', '4477 sqft lot size', '1,400 sqft', '$236/sqft', '409 views']",329900.0,"[['2005-02-23 00:00:00', 312000, 'Sold'], ['2013-01-31 00:00:00', 220000, 'Sold'], ['2017-02-05 00:00:00', 350000, 'Listed for sale'], ['2017-02-16 00:00:00', 349000, 'Price change'], ['2017-02-16 00:00:00', 350000, 'Posting removed'], ['2017-04-25 00:00:00', 339000, 'Price change'], ['2017-05-07 00:00:00', 334000, 'Price change'], ['2017-07-17 00:00:00', 325000, 'Price change'], ['2017-07-24 00:00:00', 325000, 'Posting removed'], ['2018-06-11 00:00:00', 339000, 'Listed for sale'], ['2018-06-25 00:00:00', 329900, 'Price change']]",236.0,"['$329,900', '$339,000', '$325,000', '$325,000', '$334,000', '$339,000', '$349,000', '$350,000', '$350,000', '$220,000', '$312,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,163 Square Feet', 'Lot Size: 4,480 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6101-n-lawndale-ave-chicago-il-60659--2104706125,409.0,1937.0,60659.0,49521,61169.0,38104,6607,"['0.9 km', '4.1 km', '0.2 km', '12.0 km', '0.1 km']",['17.2 km'],"['11 mins', '14 mins', '2 mins', '23 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Pulaski', 'Blue Line']",[41.9921096],[-87.7213576]
8,6608,3425 W Hollywood Ave #3D,700.0,1.0,1.0,"Chicago, IL 60659",,3.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '700 Square Feet']",08/13/2018,,,&lpar;Hollywood Park&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1926', '123 days on Trulia', '700 sqft', '$191/sqft', '198 views', '$224/monthly HOA']",134000.0,,191.0,,,,https://www.trulia.com/p/il/chicago/3425-w-hollywood-ave-3d-chicago-il-60659--2353986292,198.0,1926.0,60659.0,49521,61169.0,38104,6608,"['65 m', '1.9 km', '53 m', '15.4 km', '0.3 km']",['17.7 km'],"['1 min', '7 mins', '1 min', '36 mins', '5 mins']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Kimball-Homan', 'Brown Line']",[41.9847827],[-87.71466339999999]
9,6609,6100 N Mozart St,600.0,1.0,2.0,"Chicago, IL 60659",,9.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '600 Square Feet']",07/19/2018,,,&lpar;West Rogers Park&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1928', '249 days on Trulia', '600 sqft', '$232/sqft', '694 views', '$200/monthly HOA']",139000.0,,232.0,,,,https://www.trulia.com/p/il/chicago/6100-n-mozart-st-chicago-il-60659--2104706096,694.0,1928.0,60659.0,49521,61169.0,38104,6609,"['1.1 km', '2.9 km', '16 m', '5.6 km', '7.4 km', '0.2 km']",['17.3 km'],"['14 mins', '12 mins', '1 min', '12 mins', '15 mins', '3 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY', 'SUBWAY']","['North Western', 'Brown Line', 'Red Line']",[41.9923475],[-87.7007072]
