,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,4700,3907 N Damen Ave #2,1500.0,2.0,3.0,"Chicago, IL 60618",,1.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,500 Square Feet']",10/05/2018,,,&lpar;North Center&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 1898', '141 days on Trulia', '1,500 sqft', '$367/sqft', '263 views', '$133/monthly HOA']",549990.0,,367.0,,,,https://www.trulia.com/p/il/chicago/3907-n-damen-ave-2-chicago-il-60618--2104084709,263.0,1898.0,60618.0,58006,74577.0,92084,4700,"['0.5 km', '3.3 km', '7.4 km', '0.2 km']",['11.5 km'],"['7 mins', '8 mins', '15 mins', '3 mins']",['35 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9526414],[-87.678625]
1,4701,2917 N Hoyne Ave,3125.0,3.0,3.0,"Chicago, IL 60618","['07/11/2018', '04/02/2018', '07/01/2016', '03/21/2016', '08/25/2009', '07/24/2009', '06/01/2009', '03/09/2009', '02/22/2009', '11/25/2008', '06/29/2008', '05/19/2006', '04/27/2005']",6.0,"['Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,125 Square Feet', 'Lot Size: 3125 sqft']",09/24/2018,3125.0,sqft,&lpar;Lake View&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1891', '186 days on Trulia', '3125 sqft lot size', '3,125 sqft', '$240/sqft', '680 views']",749500.0,"[['2005-04-27 00:00:00', 400000, 'Sold'], ['2006-05-19 00:00:00', 470000, 'Sold'], ['2008-06-29 00:00:00', 359000, 'Listed for sale'], ['2008-11-25 00:00:00', 359000, 'Posting removed'], ['2009-02-22 00:00:00', 309000, 'Listed for sale'], ['2009-03-09 00:00:00', 299900, 'Price change'], ['2009-06-01 00:00:00', 279000, 'Price change'], ['2009-07-24 00:00:00', 279000, 'Posting removed'], ['2009-08-25 00:00:00', 275000, 'Sold'], ['2016-03-21 00:00:00', 799500, 'Listed for sale'], ['2016-07-01 00:00:00', 799500, 'Posting removed'], ['2018-04-02 00:00:00', 774500, 'Listed for sale'], ['2018-07-11 00:00:00', 749500, 'Price change']]",240.0,"['$749,500', '$774,500', '$799,500', '$799,500', '$275,000', '$279,000', '$279,000', '$299,900', '$309,000', '$359,000', '$359,000', '$470,000', '$400,000']","['2 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,394 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2917-n-hoyne-ave-chicago-il-60618--1131307,680.0,1891.0,60618.0,58006,74577.0,92084,4701,"['1.8 km', '1.8 km', '7.4 km', '0.2 km']",['11.3 km'],"['23 mins', '4 mins', '15 mins', '3 mins']",['47 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9346036],[-87.6805898]
2,4702,2317 W Wolfram St #314,1200.0,2.0,2.0,"Chicago, IL 60618",,6.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,200 Square Feet']",09/07/2018,,,&lpar;Avondale&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1999', '126 days on Trulia', '1,200 sqft', '$263/sqft', '403 views', '$456/monthly HOA']",315000.0,,263.0,,,,https://www.trulia.com/p/il/chicago/2317-w-wolfram-st-314-chicago-il-60618--2179309700,403.0,1999.0,60618.0,58006,74577.0,92084,4702,"['0.3 km', '1.9 km', '0.1 km', '6.3 km', '0.1 km']",['8.7 km'],"['4 mins', '7 mins', '1 min', '13 mins', '1 min']",['29 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Western Express', 'Blue Line']",[41.933059],[-87.6865037]
3,4703,2915 N Clybourn Ave #411,1250.0,2.0,2.0,"Chicago, IL 60618",,8.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,250 Square Feet']",09/28/2018,,,&lpar;Lake View&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2005', '158 days on Trulia', '1,250 sqft', '$258/sqft', '241 views', '$378/monthly HOA']",322000.0,,258.0,,,,https://www.trulia.com/p/il/chicago/2915-n-clybourn-ave-411-chicago-il-60618--2104071688,241.0,2005.0,60618.0,58006,74577.0,92084,4703,"['1.9 km', '1.8 km', '7.4 km', '0.2 km']",['11.4 km'],"['24 mins', '4 mins', '15 mins', '3 mins']",['49 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9345275],[-87.6811663]
4,4704,3818 N Lawndale Ave,1665.0,2.0,4.0,"Chicago, IL 60618","['07/05/2018', '06/21/2018', '06/12/2018', '12/07/2016', '06/21/2016']",5.0,"['Price change', 'Pending to active status', 'Listed for sale', 'Posting removed', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,665 Square Feet', 'Lot Size: 4726 sqft']",09/27/2018,4726.0,sqft,&lpar;Irving Park&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1907', '115 days on Trulia', '4726 sqft lot size', '1,665 sqft', '$252/sqft', '1028 views']",419900.0,"[['2016-06-21 00:00:00', 439000, 'Listed for sale'], ['2016-12-07 00:00:00', 439000, 'Posting removed'], ['2018-06-12 00:00:00', 439000, 'Listed for sale'], ['2018-06-21 00:00:00', 439000, 'Pending to active status'], ['2018-07-05 00:00:00', 424900, 'Price change']]",252.0,"['$424,900', '$439,000', '$439,000', '$439,000', '$439,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,665 Square Feet', 'Lot Size: 4,725 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3818-n-lawndale-ave-chicago-il-60618--2104083592,1028.0,1907.0,60618.0,58006,74577.0,92084,4704,"['0.7 km', '10.9 km', '0.1 km']",['11.7 km'],"['9 mins', '22 mins', '1 min']",['31 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9507357],[-87.7202179]
5,4705,2817 N Oakley Ave #3N,1500.0,2.0,3.0,"Chicago, IL 60618",,3.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,500 Square Feet']",08/15/2018,,,&lpar;Avondale&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2018', '133 days on Trulia', '1,500 sqft', '$340/sqft', '135 views', '$200/monthly HOA']",509900.0,,340.0,,,,https://www.trulia.com/p/il/chicago/2817-n-oakley-ave-3n-chicago-il-60618--2353689295,135.0,2018.0,60618.0,58006,74577.0,92084,4705,"['0.3 km', '1.9 km', '0.1 km', '6.3 km', '0.1 km']",['8.8 km'],"['5 mins', '7 mins', '1 min', '13 mins', '1 min']",['29 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Western Express', 'Blue Line']",[41.9327717],[-87.68543129999999]
6,4706,4330 N California Ave #2B,1530.0,3.0,3.0,"Chicago, IL 60618",,4.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '1,530 Square Feet']",09/05/2018,,,&lpar;Albany Park&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2018', '204 days on Trulia', '1,530 sqft', '$376/sqft', '129 views', '$200/monthly HOA']",575000.0,,376.0,,,,https://www.trulia.com/p/il/chicago/4330-n-california-ave-2b-chicago-il-60618--2349084360,129.0,2018.0,60618.0,58006,74577.0,92084,4706,"['0.8 km', '6.7 km', '7.4 km', '0.2 km']",['15.2 km'],"['10 mins', '14 mins', '15 mins', '3 mins']",['45 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9603821],[-87.698493]
7,4707,3912 N Bell Ave,4680.0,4.0,5.0,"Chicago, IL 60618","['07/10/2018', '05/30/2018', '04/13/2018', '02/20/2018', '02/12/2018', '10/10/2017', '08/04/2017', '08/03/2017', '05/15/2017', '09/13/2016', '09/09/2016', '07/15/2016', '09/29/2003', '02/20/2003']",2.0,"['Price change', 'Price change', 'Posting removed', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '4,680 Square Feet', 'Lot Size: 3720 sqft']",07/10/2018,3720.0,sqft,&lpar;North Center&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1904', '812 days on Trulia', '3720 sqft lot size', '4,680 sqft', '$230/sqft', '479 views']",1075000.0,"[['2003-02-20 00:00:00', 478000, 'Sold'], ['2003-09-29 00:00:00', 925000, 'Sold'], ['2016-07-15 00:00:00', 1395000, 'Listed for sale'], ['2016-09-09 00:00:00', 1339000, 'Price change'], ['2016-09-13 00:00:00', 1295000, 'Price change'], ['2017-05-15 00:00:00', 1245000, 'Price change'], ['2017-08-03 00:00:00', 1239900, 'Price change'], ['2017-08-04 00:00:00', 1239900, 'Price change'], ['2017-10-10 00:00:00', 1199900, 'Price change'], ['2018-02-12 00:00:00', 1199900, 'Posting removed'], ['2018-02-20 00:00:00', 1179900, 'Price change'], ['2018-04-13 00:00:00', 1179900, 'Posting removed'], ['2018-05-30 00:00:00', 1149900, 'Price change'], ['2018-07-10 00:00:00', 1075000, 'Price change']]",230.0,"['$1,075,000', '$1,149,900', '$1,179,900', '$1,179,900', '$1,199,900', '$1,199,900', '$1,239,900', '$1,239,900', '$1,245,000', '$1,295,000', '$1,339,000', '$1,395,000', '$925,000', '$478,000']","['4 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '3,674 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3912-n-bell-ave-chicago-il-60618--2104084825,479.0,1904.0,60618.0,58006,74577.0,92084,4707,"['1.0 km', '3.3 km', '7.4 km', '0.2 km']",['11.9 km'],"['13 mins', '8 mins', '15 mins', '3 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9527607],[-87.68482569999999]
8,4708,4249 N Ridgeway Ave,4500.0,5.0,5.0,"Chicago, IL 60618","['09/04/2018', '08/23/2018', '06/24/2018', '04/19/2018', '10/08/2016', '05/16/2016', '05/03/2016', '09/29/2015', '08/26/2015', '05/28/2015']",9.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Pending', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['5 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,500 Square Feet', 'Lot Size: 4626 sqft']",10/01/2018,4626.0,sqft,&lpar;Albany Park&rpar;,"['Single-Family Home', '5 Beds', '5 Baths', 'Built in 2017', '169 days on Trulia', '4626 sqft lot size', '4,500 sqft', '$211/sqft', '467 views']",949000.0,"[['2015-05-28 00:00:00', 170000, 'Sold'], ['2015-08-26 00:00:00', 228000, 'Sold'], ['2015-09-29 00:00:00', 228000, 'Sold'], ['2016-05-03 00:00:00', 550000, 'Listed for sale'], ['2016-05-16 00:00:00', 550000, 'Pending'], ['2016-10-08 00:00:00', 550000, 'Posting removed'], ['2018-04-19 00:00:00', 1099000, 'Listed for sale'], ['2018-06-24 00:00:00', 1049000, 'Price change'], ['2018-08-23 00:00:00', 1024900, 'Price change'], ['2018-09-04 00:00:00', 999000, 'Price change']]",211.0,"['$999,000', '$1,024,900', '$1,049,000', '$1,099,000', '$550,000', '$550,000', '$550,000', '$228,000', '$228,000', '$170,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,242 Square Feet', 'Lot Size: 4,687 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4249-n-ridgeway-ave-chicago-il-60618--1085264,467.0,2017.0,60618.0,58006,74577.0,92084,4708,"['1.2 km', '12.0 km', '0.1 km']",['13.3 km'],"['16 mins', '23 mins', '1 min']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.958841],[-87.7215994]
9,4709,3626 N Damen Ave #3,1300.0,2.0,2.0,"Chicago, IL 60618",,3.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,300 Square Feet']",07/24/2018,,,&lpar;North Center&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2000', '113 days on Trulia', '1,300 sqft', '$327/sqft', '262 views', '$197/monthly HOA']",425000.0,,327.0,,,,https://www.trulia.com/p/il/chicago/3626-n-damen-ave-3-chicago-il-60618--2104080808,262.0,2000.0,60618.0,58006,74577.0,92084,4709,"['0.4 km', '2.5 km', '7.4 km', '0.2 km']",['10.5 km'],"['5 mins', '7 mins', '15 mins', '3 mins']",['32 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.94773860000001],[-87.67862269999999]
