,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,5200,2611 E 73rd St,2232.0,3.0,5.0,"Chicago, IL 60649","['09/19/2018', '08/28/2018', '04/06/2017', '02/08/2017', '11/07/2016', '10/27/2016', '02/20/2016', '12/27/2015', '08/11/2015', '07/07/2015', '06/09/2015', '02/18/2015', '12/21/2014', '12/05/2014', '12/09/2004']",8.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Posting removed', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,232 Square Feet', 'Lot Size: 5066 sqft']",09/19/2018,5066.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1910', '38 days on Trulia', '5066 sqft lot size', '2,232 sqft', '$43/sqft', '232 views']",96000.0,"[['2004-12-09 00:00:00', 133500, 'Sold'], ['2014-12-05 00:00:00', 200000, 'Listed for sale'], ['2014-12-21 00:00:00', 170000, 'Price change'], ['2015-02-18 00:00:00', 170000, 'Posting removed'], ['2015-06-09 00:00:00', 160000, 'Listed for sale'], ['2015-07-07 00:00:00', 150000, 'Price change'], ['2015-08-11 00:00:00', 150000, 'Posting removed'], ['2015-12-27 00:00:00', 135000, 'Listed for sale'], ['2016-02-20 00:00:00', 135000, 'Posting removed'], ['2016-10-27 00:00:00', 115000, 'Listed for sale'], ['2016-11-07 00:00:00', 115000, 'Posting removed'], ['2017-02-08 00:00:00', 135000, 'Price change'], ['2017-04-06 00:00:00', 135000, 'Posting removed'], ['2018-08-28 00:00:00', 125000, 'Listed for sale'], ['2018-09-19 00:00:00', 96000, 'Price change']]",43.0,"['$96,000', '$125,000', '$135,000', '$135,000', '$115,000', '$115,000', '$135,000', '$135,000', '$150,000', '$150,000', '$160,000', '$170,000', '$170,000', '$200,000', '$133,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,280 Square Feet', 'Lot Size: 5,067 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2611-e-73rd-st-chicago-il-60649--983041,232.0,1910.0,60649.0,28765,39475.0,46650,5200,"['0.4 km', '16.0 km', '0.4 km']",['16.9 km'],"['5 mins', '30 mins', '6 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7635408],[-87.5615163]
1,5201,7226 S East End Ave,2840.0,2.0,5.0,"Chicago, IL 60649","['09/20/2018', '06/19/2017', '06/16/2017', '05/25/2017', '03/28/2017', '03/27/2017', '03/15/2017', '01/18/2017', '10/10/2016', '08/02/2016', '06/18/2016', '04/01/2009', '11/09/2006', '11/29/2005']",5.0,"['Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Posting removed', 'Sold', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,840 Square Feet', 'Lot Size: 4438 sqft']",09/20/2018,4438.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1910', '15 days on Trulia', '4438 sqft lot size', '2,840 sqft', '$84/sqft', '50 views']",239900.0,"[['2005-11-29 00:00:00', 220000, 'Sold'], ['2006-11-09 00:00:00', 265000, 'Sold'], ['2009-04-01 00:00:00', 74000, 'Sold'], ['2016-06-18 00:00:00', 110900, 'Listed for sale'], ['2016-08-02 00:00:00', 110900, 'Posting removed'], ['2016-10-10 00:00:00', 99000, 'Listed for sale'], ['2017-01-18 00:00:00', 89000, 'Price change'], ['2017-03-15 00:00:00', 74900, 'Price change'], ['2017-03-27 00:00:00', 77000, 'Sold'], ['2017-03-28 00:00:00', 74900, 'Posting removed'], ['2017-05-25 00:00:00', 74900, 'Pending'], ['2017-06-16 00:00:00', 74900, 'Posting removed'], ['2017-06-19 00:00:00', 75000, 'Sold'], ['2018-09-20 00:00:00', 239900, 'Listed for sale']]",84.0,"['$239,900', '$75,000', '$74,900', '$74,900', '$74,900', '$77,000', '$74,900', '$89,000', '$99,000', '$110,900', '$110,900', '$74,000', '$265,000', '$220,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,840 Square Feet', 'Lot Size: 4,440 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7226-s-east-end-ave-chicago-il-60649--2104572285,50.0,1910.0,60649.0,28765,39475.0,46650,5201,"['0.6 km', '14.2 km', '0.4 km']",['15.2 km'],"['7 mins', '26 mins', '6 mins']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7634517],[-87.583653]
2,5202,6922 S Jeffery Blvd #3N,2800.0,3.0,3.0,"Chicago, IL 60649",,3.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,800 Square Feet']",10/03/2018,,,&lpar;Jackson Park Highlands&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1927', '3 days on Trulia', '2,800 sqft', '$61/sqft', '46 views', '$663/monthly HOA']",170000.0,,61.0,,,,https://www.trulia.com/p/il/chicago/6922-s-jeffery-blvd-3n-chicago-il-60649--2104570291,46.0,1927.0,60649.0,28765,39475.0,46650,5202,"['0.3 km', '15.1 km', '0.4 km']",['15.9 km'],"['4 mins', '28 mins', '6 mins']",['38 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7691121],[-87.5764451]
3,5203,7616 S Luella Ave,1248.0,1.0,3.0,"Chicago, IL 60649",['05/31/2000'],1.0,['Sold'],"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,248 Square Feet', 'Lot Size: 3484 sqft']",10/05/2018,3484.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1923', '11 days on Trulia', '3484 sqft lot size', '1,248 sqft', '$93/sqft', '5 views']",116415.0,"[['2000-05-31 00:00:00', 97000, 'Sold']]",93.0,"['$97,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,248 Square Feet', 'Lot Size: 3,679 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7616-s-luella-ave-chicago-il-60649--2104575493,5.0,1923.0,60649.0,28765,39475.0,46650,5203,"['1.1 km', '17.0 km', '0.4 km']",['18.5 km'],"['13 mins', '32 mins', '6 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7565851],[-87.5700298]
4,5204,7525 S Crandon Ave,1564.0,3.0,5.0,"Chicago, IL 60649","['09/05/2018', '01/19/2016', '11/16/2015', '08/19/2015', '05/08/2015']",1.0,"['Listed for sale', 'Sold', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,564 Square Feet', 'Lot Size: 3149 sqft']",10/01/2018,3149.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1905', '31 days on Trulia', '3149 sqft lot size', '1,564 sqft', '$144/sqft', '234 views']",224900.0,"[['2015-05-08 00:00:00', 65000, 'Sold'], ['2015-08-19 00:00:00', 215200, 'Listed for sale'], ['2015-11-16 00:00:00', 215200, 'Posting removed'], ['2016-01-19 00:00:00', 211000, 'Sold'], ['2018-09-05 00:00:00', 229900, 'Listed for sale']]",144.0,"['$229,900', '$211,000', '$215,200', '$215,200', '$65,000']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,564 Square Feet', 'Lot Size: 3,150 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7525-s-crandon-ave-chicago-il-60649--1251031,234.0,1905.0,60649.0,28765,39475.0,46650,5204,"['0.8 km', '17.0 km', '0.4 km']",['18.2 km'],"['10 mins', '32 mins', '6 mins']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7581688],[-87.56874599999999]
5,5205,7652 S Coles Ave #1/2,1377.0,1.0,2.0,"Chicago, IL 60649",,6.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,377 Square Feet', 'Lot Size: 2173 sqft']",10/06/2018,2173.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1891', '106 days on Trulia', '2173 sqft lot size', '1,377 sqft', '$12/sqft', '89 views']",16500.0,,12.0,,,,https://www.trulia.com/p/il/chicago/7652-s-coles-ave-1-2-chicago-il-60649--2104576080,89.0,1891.0,60649.0,28765,39475.0,46650,5205,"['0.3 km', '17.0 km', '0.4 km']",['17.7 km'],"['4 mins', '32 mins', '6 mins']",['42 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7568498],[-87.5555412]
6,5206,2902 E 78th Pl,1964.0,2.0,4.0,"Chicago, IL 60649",,5.0,,"['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,964 Square Feet', 'Lot Size: 5998 sqft']",10/05/2018,5998.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1885', '95 days on Trulia', '5998 sqft lot size', '1,964 sqft', '$8/sqft', '439 views']",14900.0,,8.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,964 Square Feet', 'Lot Size: 6,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2902-e-78th-pl-chicago-il-60649--2104568067,439.0,1885.0,60649.0,28765,39475.0,46650,5206,"['1.5 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['20.0 km'],"['20 mins', '7 mins', '4 mins', '26 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9922311],[-87.7606139]
7,5207,7357 S Merrill Ave,2800.0,3.0,4.0,"Chicago, IL 60649","['10/11/2016', '10/07/2016', '09/13/2016', '09/06/2016', '08/26/2016', '08/23/2016', '08/21/2016', '08/08/2016', '08/01/2016', '07/26/2016', '06/23/2016', '09/11/2000']",4.0,"['Sold', 'Posting removed', 'Pending', 'Pending to active status', 'Pending', 'Pending to active status', 'Pending', 'Price change', 'Pending to active status', 'Pending', 'Listed for sale', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,800 Square Feet', 'Lot Size: 6024 sqft']",10/05/2018,6024.0,sqft,&lpar;South Shore&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1921', '4 days on Trulia', '6024 sqft lot size', '2,800 sqft', '$118/sqft']",329000.0,"[['2000-09-11 00:00:00', 165000, 'Sold'], ['2016-06-23 00:00:00', 114900, 'Listed for sale'], ['2016-07-26 00:00:00', 114900, 'Pending'], ['2016-08-01 00:00:00', 114900, 'Pending to active status'], ['2016-08-08 00:00:00', 99900, 'Price change'], ['2016-08-21 00:00:00', 99900, 'Pending'], ['2016-08-23 00:00:00', 99900, 'Pending to active status'], ['2016-08-26 00:00:00', 99900, 'Pending'], ['2016-09-06 00:00:00', 99900, 'Pending to active status'], ['2016-09-13 00:00:00', 99900, 'Pending'], ['2016-10-07 00:00:00', 99900, 'Posting removed'], ['2016-10-11 00:00:00', 92000, 'Sold']]",118.0,"['$92,000', '$99,900', '$99,900', '$99,900', '$99,900', '$99,900', '$99,900', '$99,900', '$114,900', '$114,900', '$114,900', '$165,000']","['4 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '2,006 Square Feet', 'Lot Size: 6,025 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7357-s-merrill-ave-chicago-il-60649--2104573726,,1921.0,60649.0,28765,39475.0,46650,5207,"['0.9 km', '15.1 km', '0.4 km']",['16.4 km'],"['11 mins', '28 mins', '6 mins']",['45 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7609078],[-87.5724315]
8,5208,2651 E 74th St #1G,1400.0,2.0,2.0,"Chicago, IL 60649",,2.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,400 Square Feet']",10/04/2018,,,&lpar;South Shore&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2004', '2 days on Trulia', '1,400 sqft', '$89/sqft', '268 views', '$248/monthly HOA']",125000.0,,89.0,,,,https://www.trulia.com/p/il/chicago/2651-e-74th-st-1g-chicago-il-60649--2191290743,268.0,2004.0,60649.0,28765,39475.0,46650,5208,"['0.4 km', '17.0 km', '0.4 km']",['17.8 km'],"['5 mins', '32 mins', '6 mins']",['43 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7616675],[-87.56007009999999]
9,5209,10919 S Hale Ave,1418.0,1.0,2.0,"Chicago, IL 60643","['04/23/2017', '01/23/2017', '04/08/2015', '02/03/2015', '12/02/2014', '01/26/2012', '11/17/2011', '10/08/2011', '10/02/2010', '08/28/2010', '10/24/2000']",2.0,"['Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,418 Square Feet', 'Lot Size: 5972 sqft']",09/23/2018,5972.0,sqft,&lpar;Morgan Park&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1900', '12 days on Trulia', '5972 sqft lot size', '1,418 sqft', '$105/sqft', '43 views']",149000.0,"[['2000-10-24 00:00:00', 83500, 'Sold'], ['2010-08-28 00:00:00', 1000, 'Listed for sale'], ['2010-10-02 00:00:00', 1000, 'Posting removed'], ['2011-10-08 00:00:00', 1150, 'Listed for sale'], ['2011-11-17 00:00:00', 1100, 'Price change'], ['2012-01-26 00:00:00', 1100, 'Posting removed'], ['2014-12-02 00:00:00', 190000, 'Listed for sale'], ['2015-02-03 00:00:00', 165000, 'Price change'], ['2015-04-08 00:00:00', 165000, 'Posting removed'], ['2017-01-23 00:00:00', 189000, 'Listed for sale'], ['2017-04-23 00:00:00', 189000, 'Posting removed']]",105.0,"['$189,000', '$189,000', '$165,000', '$165,000', '$190,000', '$1,100', '$1,100', '$1,150', '$1,000', '$1,000', '$83,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,184 Square Feet', 'Lot Size: 5,974 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/10919-s-hale-ave-chicago-il-60643--2104489485,43.0,1900.0,60643.0,58105,74133.0,49952,5209,"['0.2 km', '22.0 km', '0.1 km', '1.1 km', '0.1 km']",['23.5 km'],"['3 mins', '35 mins', '1 min', '4 mins', '1 min']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Blue Line']",[41.694985],[-87.6699309]
