,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,6200,6300 N Sheridan Rd #209,750.0,1.0,1.0,"Chicago, IL 60660",,3.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '750 Square Feet']",09/10/2018,,,&lpar;Edgewater&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1962', '63 days on Trulia', '750 sqft', '$132/sqft', '333 views', '$442/monthly HOA']",99000.0,,132.0,,,,https://www.trulia.com/p/il/chicago/6300-n-sheridan-rd-209-chicago-il-60660--2104722833,333.0,1962.0,60660.0,42405,57336.0,42752,6200,"['0.5 km', '13.7 km', '0.2 km']",['14.4 km'],"['7 mins', '31 mins', '3 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9966811],[-87.6556507]
1,6201,6301 N Sheridan Rd #11B,1433.0,2.0,2.0,"Chicago, IL 60660","['08/15/2018', '07/24/2018', '07/23/2018', '07/18/2018', '06/12/2018', '04/11/2018', '03/18/2018', '01/19/2018', '12/31/2017', '09/15/2017', '07/03/2017', '06/09/2017', '08/07/2014', '09/11/2009', '10/10/2001']",3.0,"['Posting removed', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Posting removed', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,433 Square Feet']",08/29/2018,,,&lpar;Edgewater&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1968', '483 days on Trulia', '1,433 sqft', '$115/sqft', '1138 views', '$805/monthly HOA']",165000.0,"[['2001-10-10 00:00:00', 160000, 'Sold'], ['2009-09-11 00:00:00', 135000, 'Sold'], ['2014-08-07 00:00:00', 1650, 'Sold'], ['2017-06-09 00:00:00', 195000, 'Listed for sale'], ['2017-07-03 00:00:00', 187900, 'Price change'], ['2017-09-15 00:00:00', 187900, 'Posting removed'], ['2017-12-31 00:00:00', 187900, 'Posting removed'], ['2018-01-19 00:00:00', 183900, 'Price change'], ['2018-03-18 00:00:00', 178900, 'Price change'], ['2018-04-11 00:00:00', 175000, 'Price change'], ['2018-06-12 00:00:00', 172000, 'Price change'], ['2018-07-18 00:00:00', 172000, 'Posting removed'], ['2018-07-23 00:00:00', 165000, 'Price change'], ['2018-07-24 00:00:00', 165000, 'Price change'], ['2018-08-15 00:00:00', 165000, 'Posting removed']]",115.0,"['$165,000', '$165,000', '$165,000', '$172,000', '$172,000', '$175,000', '$178,900', '$183,900', '$187,900', '$187,900', '$187,900', '$195,000', '$1,650', '$135,000', '$160,000']","['Condo', 'Lot Size: 1.23 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/6301-n-sheridan-rd-11b-chicago-il-60660--2104722963,1138.0,1968.0,60660.0,42405,57336.0,42752,6201,"['0.6 km', '13.7 km', '0.2 km']",['14.4 km'],"['7 mins', '31 mins', '3 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9967332],[-87.655355]
2,6202,6157 N Sheridan Rd #18D,850.0,1.0,1.0,"Chicago, IL 60660",,6.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '850 Square Feet']",09/29/2018,,,&lpar;Edgewater&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1963', '6 days on Trulia', '850 sqft', '$159/sqft', '92 views', '$396/monthly HOA']",134900.0,,159.0,,,,https://www.trulia.com/p/il/chicago/6157-n-sheridan-rd-18d-chicago-il-60660--2104721519,92.0,1963.0,60660.0,42405,57336.0,42752,6202,"['0.4 km', '13.7 km', '0.2 km']",['14.3 km'],"['5 mins', '31 mins', '3 mins']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.99396369999999],[-87.6554519]
3,6203,6101 N Sheridan Rd #39-D,1800.0,2.0,2.0,"Chicago, IL 60660",,0.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,800 Square Feet']",08/16/2018,,,&lpar;Edgewater&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1968', '50 days on Trulia', '1,800 sqft', '$177/sqft', '43 views', '$876/monthly HOA']",318000.0,,177.0,,,,https://www.trulia.com/p/il/chicago/6101-n-sheridan-rd-39-d-chicago-il-60660--2104720318,43.0,1968.0,60660.0,42405,57336.0,42752,6203,"['0.6 km', '13.7 km', '0.2 km']",['14.5 km'],"['7 mins', '31 mins', '3 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.99263089999999],[-87.6548062]
4,6204,5647 N Clark St #202,1820.0,2.0,3.0,"Chicago, IL 60660",,1.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,820 Square Feet']",09/23/2018,,,&lpar;Edgewater&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2008', '51 days on Trulia', '1,820 sqft', '$261/sqft', '157 views', '$474/monthly HOA']",475000.0,,261.0,,,,https://www.trulia.com/p/il/chicago/5647-n-clark-st-202-chicago-il-60660--2104714853,157.0,2008.0,60660.0,42405,57336.0,42752,6204,"['1.0 km', '12.5 km', '0.2 km']",['13.7 km'],"['12 mins', '29 mins', '3 mins']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.98474],[-87.6689677]
5,6205,5701 N Sheridan Rd #12M,950.0,1.0,1.0,"Chicago, IL 60660",,2.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '950 Square Feet']",09/25/2018,,,&lpar;Edgewater&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1963', '92 days on Trulia', '950 sqft', '$168/sqft', '192 views', '$492/monthly HOA']",159900.0,,168.0,,,,https://www.trulia.com/p/il/chicago/5701-n-sheridan-rd-12m-chicago-il-60660--2104715150,192.0,1963.0,60660.0,42405,57336.0,42752,6205,"['0.6 km', '12.5 km', '0.2 km']",['13.3 km'],"['8 mins', '29 mins', '3 mins']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9863706],[-87.6552334]
6,6206,5855 N Sheridan Rd #5K,1600.0,2.0,2.0,"Chicago, IL 60660","['09/17/2018', '07/27/2018', '10/25/2016', '10/02/2016', '08/22/2016', '07/18/2016', '07/11/2016', '07/06/2016', '06/24/2016', '05/23/2016']",0.0,"['Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Pending to active status', 'Pending', 'Price change', 'Listed for sale']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,600 Square Feet']",10/02/2018,,,&lpar;Edgewater&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1967', '70 days on Trulia', '1,600 sqft', '$153/sqft', '404 views', '$680/monthly HOA']",244000.0,"[['2016-05-23 00:00:00', 265000, 'Listed for sale'], ['2016-06-24 00:00:00', 245000, 'Price change'], ['2016-07-06 00:00:00', 245000, 'Pending'], ['2016-07-11 00:00:00', 245000, 'Pending to active status'], ['2016-07-18 00:00:00', 239000, 'Price change'], ['2016-08-22 00:00:00', 239000, 'Pending'], ['2016-10-02 00:00:00', 239000, 'Posting removed'], ['2016-10-25 00:00:00', 226500, 'Sold'], ['2018-07-27 00:00:00', 245000, 'Listed for sale'], ['2018-09-17 00:00:00', 244000, 'Price change']]",153.0,"['$244,000', '$245,000', '$226,500', '$239,000', '$239,000', '$239,000', '$245,000', '$245,000', '$245,000', '$265,000']","['Condo', 'Lot Size: 0.98 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/5855-n-sheridan-rd-5k-chicago-il-60660--2104717378,404.0,1967.0,60660.0,42405,57336.0,42752,6206,"['0.4 km', '13.3 km', '0.2 km']",['13.9 km'],"['6 mins', '30 mins', '3 mins']",['38 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9889123],[-87.6552909]
7,6207,6157 N Sheridan Rd #15D,900.0,1.0,2.0,"Chicago, IL 60660",,3.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '900 Square Feet']",09/24/2018,,,&lpar;Edgewater&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1961', '93 days on Trulia', '900 sqft', '$206/sqft', '126 views']",185000.0,,206.0,,,,https://www.trulia.com/p/il/chicago/6157-n-sheridan-rd-15d-chicago-il-60660--2104721483,126.0,1961.0,60660.0,42405,57336.0,42752,6207,"['0.4 km', '13.7 km', '0.2 km']",['14.3 km'],"['5 mins', '31 mins', '3 mins']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.99396369999999],[-87.6554519]
8,6208,6342 N Sheridan Rd #6A,1950.0,2.0,3.0,"Chicago, IL 60660",,4.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,950 Square Feet']",08/03/2018,,,&lpar;Edgewater&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 1924', '64 days on Trulia', '1,950 sqft', '$231/sqft', '867 views', '$900/monthly HOA']",450000.0,,231.0,,,,https://www.trulia.com/p/il/chicago/6342-n-sheridan-rd-6a-chicago-il-60660--2346544611,867.0,1924.0,60660.0,42405,57336.0,42752,6208,"['0.7 km', '13.7 km', '0.2 km']",['14.6 km'],"['9 mins', '31 mins', '3 mins']",['43 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9978207],[-87.6560355]
9,6209,6301 N Sheridan Rd #14L,1100.0,2.0,2.0,"Chicago, IL 60660",['07/13/2018'],4.0,['Listed for sale'],"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,100 Square Feet']",07/21/2018,,,&lpar;Edgewater&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1963', '84 days on Trulia', '1,100 sqft', '$164/sqft', '497 views', '$800/monthly HOA']",180000.0,"[['2018-07-13 00:00:00', 180000, 'Listed for sale']]",164.0,"['$180,000']","['Condo', 'Lot Size: 1.23 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/6301-n-sheridan-rd-14l-chicago-il-60660--2104723006,497.0,1963.0,60660.0,42405,57336.0,42752,6209,"['0.6 km', '13.7 km', '0.2 km']",['14.4 km'],"['7 mins', '31 mins', '3 mins']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9967332],[-87.655355]
