,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,3700,6141 S Throop St,840.0,1.0,2.0,"Chicago, IL 60636",,0.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '840 Square Feet', 'Lot Size: 3300 sqft']",02/28/2018,3300.0,sqft,&lpar;Englewood&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1912', '270 days on Trulia', '3300 sqft lot size', '840 sqft', '$32/sqft', '17 views']",27095.0,,32.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '840 Square Feet', 'Lot Size: 3,300 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6141-s-throop-st-chicago-il-60636--2104370622,17.0,1912.0,60636.0,28861,36753.0,40916,3700,"['0.9 km', '16.4 km', '0.2 km']",['17.6 km'],"['12 mins', '32 mins', '3 mins']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.7820454],[-87.65705849999999]
1,3701,1654 W Marquette Rd,1356.0,2.0,3.0,"Chicago, IL 60636","['03/14/2007', '05/26/2004']",9.0,"['Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,356 Square Feet', 'Lot Size: 3660 sqft']",02/28/2018,3660.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1905', '539 days on Trulia', '3660 sqft lot size', '1,356 sqft', '$114/sqft', '3 views']",154693.0,"[['2004-05-26 00:00:00', 46000, 'Sold'], ['2007-03-14 00:00:00', 143000, 'Sold']]",114.0,"['$143,000', '$46,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,356 Square Feet', 'Lot Size: 3,660 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1654-w-marquette-rd-chicago-il-60636--2104364974,3.0,1905.0,60636.0,28861,36753.0,40916,3701,"['0.9 km', '16.4 km', '0.2 km']",['17.6 km'],"['12 mins', '32 mins', '3 mins']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.7722087],[-87.6662217]
2,3702,7245 S Wood St,1040.0,1.0,4.0,"Chicago, IL 60636","['09/14/2018', '04/11/2018', '04/05/2018', '08/06/1999']",3.0,"['Pending to active status', 'Pending', 'Listed for sale', 'Sold']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3123 sqft']",04/11/2018,3123.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '4 Beds', '1 Bath', 'Built in 1959', '183 days on Trulia', '3123 sqft lot size', '1,040 sqft', '$67/sqft', '144 views']",70000.0,"[['1999-08-06 00:00:00', 79000, 'Sold'], ['2018-04-05 00:00:00', 70000, 'Listed for sale'], ['2018-04-11 00:00:00', 70000, 'Pending'], ['2018-09-14 00:00:00', 70000, 'Pending to active status']]",67.0,"['$70,000', '$70,000', '$70,000', '$79,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7245-s-wood-st-chicago-il-60636--2104377750,144.0,1959.0,60636.0,28861,36753.0,40916,3702,"['0.7 km', '2.2 km', '21 m', '16.4 km', '0.2 km']",['19.6 km'],"['9 mins', '6 mins', '1 min', '32 mins', '3 mins']",['1 hour 1 min'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Ashland Express', 'Green Line']",[41.761685],[-87.6685504]
3,3703,7304 S Winchester Ave,1075.0,1.0,3.0,"Chicago, IL 60636","['07/24/2018', '09/17/2002']",5.0,"['Posting removed', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,075 Square Feet', 'Lot Size: 3750 sqft']",08/02/2018,3750.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1958', '375 days on Trulia', '3750 sqft lot size', '1,075 sqft', '$106/sqft', '54 views']",113845.0,"[['2002-09-17 00:00:00', 95000, 'Sold'], ['2018-07-24 00:00:00', 73272, 'Posting removed']]",106.0,"['$73,272', '$95,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,075 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7304-s-winchester-ave-chicago-il-60636--2104377924,54.0,1958.0,60636.0,28861,36753.0,40916,3703,"['0.9 km', '2.2 km', '21 m', '16.4 km', '0.2 km']",['19.8 km'],"['11 mins', '6 mins', '1 min', '32 mins', '3 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Ashland Express', 'Green Line']",[41.7609636],[-87.672275]
4,3704,7405 S Western Ave,1200.0,2.0,3.0,"Chicago, IL 60636","['09/12/2018', '09/06/2018', '06/13/2018', '06/06/2018']",1.0,"['Price change', 'Posting removed', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,200 Square Feet', 'Lot Size: 3750 sqft']",09/12/2018,3750.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1930', '121 days on Trulia', '3750 sqft lot size', '1,200 sqft', '$67/sqft', '124 views']",79900.0,"[['2018-06-06 00:00:00', 99000, 'Listed for sale'], ['2018-06-13 00:00:00', 95000, 'Price change'], ['2018-09-06 00:00:00', 95000, 'Posting removed'], ['2018-09-12 00:00:00', 79900, 'Price change']]",67.0,"['$79,900', '$95,000', '$95,000', '$99,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '651 Square Feet', 'Lot Size: 3,150 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7405-s-western-ave-chicago-il-60636--2104378459,124.0,1930.0,60636.0,28861,36753.0,40916,3704,"['67 m', '5.1 km', '31 m', '13.0 km', '0.2 km']",['18.4 km'],"['1 min', '18 mins', '1 min', '24 mins', '3 mins']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Western', 'Orange Line']",[41.7589597],[-87.6829715]
5,3705,6553 S Bell Ave,984.0,1.0,3.0,"Chicago, IL 60636",,9.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '984 Square Feet', 'Lot Size: 2850 sqft']",10/05/2018,2850.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1958', '9 days on Trulia', '2850 sqft lot size', '984 sqft', '$61/sqft']",60000.0,,61.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '984 Square Feet', 'Lot Size: 2,850 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6553-s-bell-ave-chicago-il-60636--2104373390,,1958.0,60636.0,28861,36753.0,40916,3705,"['1.8 km', '16.4 km', '0.2 km']",['18.5 km'],"['23 mins', '32 mins', '3 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.7741017],[-87.6796739]
6,3706,5935 S Winchester Ave,906.0,1.0,2.0,"Chicago, IL 60636",,1.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '906 Square Feet', 'Lot Size: 2976 sqft']",02/28/2018,2976.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1921', '261 days on Trulia', '2976 sqft lot size', '906 sqft', '$79/sqft']",71362.0,,79.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '906 Square Feet', 'Lot Size: 2,976 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5935-s-winchester-ave-chicago-il-60636--2104369312,,1921.0,60636.0,28861,36753.0,40916,3706,"['1.5 km', '16.4 km', '0.2 km']",['18.1 km'],"['19 mins', '32 mins', '3 mins']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.7855977],[-87.672811]
7,3707,2117 W 68th Pl,1040.0,1.0,3.0,"Chicago, IL 60636","['07/31/2018', '07/02/2018', '05/01/2018', '01/29/2018', '11/28/2016', '11/25/2016', '11/11/2016', '11/05/2016', '10/01/2016', '01/11/2006']",9.0,"['Posting removed', 'Price change', 'Posting removed', 'Listed for sale', 'Posting removed', 'Sold', 'Pending', 'Sold', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3101 sqft']",09/27/2018,3101.0,sqft,&lpar;West Englewood&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1958', '249 days on Trulia', '3101 sqft lot size', '1,040 sqft', '$119/sqft', '716 views']",124000.0,"[['2006-01-11 00:00:00', 125000, 'Sold'], ['2016-10-01 00:00:00', 19900, 'Listed for sale'], ['2016-11-05 00:00:00', 14500, 'Sold'], ['2016-11-11 00:00:00', 19900, 'Pending'], ['2016-11-25 00:00:00', 14500, 'Sold'], ['2016-11-28 00:00:00', 19900, 'Posting removed'], ['2018-01-29 00:00:00', 129900, 'Listed for sale'], ['2018-05-01 00:00:00', 129900, 'Posting removed'], ['2018-07-02 00:00:00', 127500, 'Price change'], ['2018-07-31 00:00:00', 127500, 'Posting removed']]",119.0,"['$127,500', '$127,500', '$129,900', '$129,900', '$19,900', '$14,500', '$19,900', '$14,500', '$19,900', '$125,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3,100 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2117-w-68th-pl-chicago-il-60636--2104366069,716.0,1958.0,60636.0,28861,36753.0,40916,3707,"['2.0 km', '16.4 km', '0.2 km']",['18.7 km'],"['25 mins', '32 mins', '3 mins']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.7701883],[-87.6768176]
8,3708,6918 S Elizabeth St,894.0,2.0,5.0,"Chicago, IL 60636","['07/31/2018', '01/01/2018', '12/01/2017', '09/06/2017', '08/02/2017', '11/03/2016', '07/12/2011', '06/24/2011', '05/12/2011', '04/24/2011', '08/29/2007', '06/13/2005']",4.0,"['Posting removed', 'Posting removed', 'Posting removed', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Sold', 'Sold']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '894 Square Feet']",08/02/2018,,,&lpar;Englewood&rpar;,"['Single-Family Home', '5 Beds', '2 Baths', 'Built in 1902', '394 days on Trulia', '894 sqft', '$73/sqft', '379 views']",65000.0,"[['2005-06-13 00:00:00', 113000, 'Sold'], ['2007-08-29 00:00:00', 45000, 'Sold'], ['2011-04-24 00:00:00', 20600, 'Price change'], ['2011-05-12 00:00:00', 20600, 'Pending'], ['2011-06-24 00:00:00', 20600, 'Posting removed'], ['2011-07-12 00:00:00', 21000, 'Sold'], ['2016-11-03 00:00:00', 65000, 'Listed for sale'], ['2017-08-02 00:00:00', 65000, 'Posting removed'], ['2017-09-06 00:00:00', 65000, 'Listed for sale'], ['2017-12-01 00:00:00', 65000, 'Posting removed'], ['2018-01-01 00:00:00', 65000, 'Posting removed'], ['2018-07-31 00:00:00', 65000, 'Posting removed']]",73.0,"['$65,000', '$65,000', '$65,000', '$65,000', '$65,000', '$65,000', '$21,000', '$20,600', '$20,600', '$20,600', '$45,000', '$113,000']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,739 Square Feet', 'Lot Size: 4,166 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6918-s-elizabeth-st-chicago-il-60636--2104375620,379.0,1902.0,60636.0,28861,36753.0,40916,3708,"['1.9 km', '16.4 km', '0.2 km']",['18.5 km'],"['23 mins', '32 mins', '3 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Green Line'],[41.768112],[-87.6554613]
9,3709,7341 S Oakley Ave,1627.0,2.0,3.0,"Chicago, IL 60636","['04/12/2018', '01/11/2018', '01/02/2016', '10/08/2015', '09/30/2015', '11/23/2010', '10/13/2010', '09/24/2010', '09/07/2010', '05/29/2010', '04/27/2010', '02/26/2010', '02/16/2010', '12/31/2009', '01/06/2006', '05/02/2005', '02/09/2005']",9.0,"['Posting removed', 'Posting removed', 'Posting removed', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,627 Square Feet', 'Lot Size: 3049 sqft']",03/14/2018,3049.0,sqft,,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1925', '209 days on Trulia', '3049 sqft lot size', '1,627 sqft', '$53/sqft', '1233 views']",86303.0,"[['2005-02-09 00:00:00', 50000, 'Sold'], ['2005-05-02 00:00:00', 112000, 'Sold'], ['2006-01-06 00:00:00', 195000, 'Sold'], ['2009-12-31 00:00:00', 50000, 'Sold'], ['2010-02-16 00:00:00', 149900, 'Listed for sale'], ['2010-02-26 00:00:00', 147900, 'Price change'], ['2010-04-27 00:00:00', 147900, 'Posting removed'], ['2010-05-29 00:00:00', 147900, 'Listed for sale'], ['2010-09-07 00:00:00', 147900, 'Posting removed'], ['2010-09-24 00:00:00', 146000, 'Sold'], ['2010-10-13 00:00:00', 149900, 'Listed for sale'], ['2010-11-23 00:00:00', 149900, 'Posting removed'], ['2015-09-30 00:00:00', 70000, 'Listed for sale'], ['2015-10-08 00:00:00', 70000, 'Pending'], ['2016-01-02 00:00:00', 70000, 'Posting removed'], ['2018-01-11 00:00:00', 87532, 'Posting removed'], ['2018-04-12 00:00:00', 76638, 'Posting removed']]",53.0,"['$76,638', '$87,532', '$70,000', '$70,000', '$70,000', '$149,900', '$149,900', '$146,000', '$147,900', '$147,900', '$147,900', '$147,900', '$149,900', '$50,000', '$195,000', '$112,000', '$50,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,489 Square Feet', 'Lot Size: 3,150 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7341-s-oakley-ave-chicago-il-60636--1124710,1233.0,1925.0,60636.0,28861,36753.0,40916,3709,"['0.3 km', '5.1 km', '31 m', '13.0 km', '0.2 km']",['18.7 km'],"['4 mins', '18 mins', '1 min', '24 mins', '3 mins']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Western', 'Orange Line']",[41.7598694],[-87.680515]
