,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
13,5313,9515 S Sangamon St,2343.0,2.0,6.0,"Chicago, IL 60643",,0.0,,"['6 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,343 Square Feet', 'Lot Size: 4687 sqft']",07/28/2017,4687.0,sqft,&lpar;Longwood Manor&rpar;,"['Single-Family Home', '6 Beds', '2 Baths', 'Built in 1957', '710 days on Trulia', '4687 sqft lot size', '2,343 sqft', '$66/sqft', '84 views']",154748.0,,66.0,,"['6 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,343 Square Feet', 'Lot Size: 4,687 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/9515-s-sangamon-st-chicago-il-60643--2104503147,84.0,1957.0,60643.0,58105,74133.0,49952,5313,"['0.7 km', '17.4 km', '0.1 km', '1.1 km', '0.1 km']",['19.4 km'],"['9 mins', '20 mins', '1 min', '4 mins', '1 min']",['38 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Blue Line']",[41.7208616],[-87.6467837]
14,5314,1010 W 105th St,1400.0,1.0,3.0,"Chicago, IL 60643","['06/13/2018', '06/07/2018', '10/28/2017', '10/07/2017', '09/27/2017', '09/26/2017', '06/26/2008']",5.0,"['Price change', 'Price change', 'Pending', 'Posting removed', 'Pending', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,400 Square Feet']",09/23/2018,,,&lpar;Washington Heights&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1917', '375 days on Trulia', '1,400 sqft', '$61/sqft', '114 views']",85000.0,"[['2008-06-26 00:00:00', 167500, 'Sold'], ['2017-09-26 00:00:00', 69000, 'Listed for sale'], ['2017-09-27 00:00:00', 69000, 'Pending'], ['2017-10-07 00:00:00', 69000, 'Posting removed'], ['2017-10-28 00:00:00', 69000, 'Pending'], ['2018-06-07 00:00:00', 89000, 'Price change'], ['2018-06-13 00:00:00', 85000, 'Price change']]",61.0,"['$85,000', '$89,000', '$69,000', '$69,000', '$69,000', '$69,000', '$167,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,300 Square Feet', 'Lot Size: 5,805 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1010-w-105th-st-chicago-il-60643--2104484207,114.0,1917.0,60643.0,58105,74133.0,49952,5314,"['1.0 km', '6.0 km', '25.2 km', '0.1 km', '1.1 km', '0.1 km']",['33.5 km'],"['13 mins', '7 mins', '26 mins', '1 min', '4 mins', '1 min']",['1 hour 1 min'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Rock Island', 'Blue Line']",[41.7032533],[-87.6481483]
15,5315,2018 W 111th St #2018,800.0,1.0,1.0,"Chicago, IL 60643",,4.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '800 Square Feet']",08/17/2018,,,&lpar;Morgan Park&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1962', '224 days on Trulia', '800 sqft', '$59/sqft', '552 views', '$269/monthly HOA']",47500.0,,59.0,,,,https://www.trulia.com/p/il/chicago/2018-w-111th-st-2018-chicago-il-60643--2104500132,552.0,1962.0,60643.0,58105,74133.0,49952,5315,"['0.2 km', '22.0 km', '0.1 km', '1.1 km', '0.1 km']",['23.5 km'],"['3 mins', '35 mins', '1 min', '4 mins', '1 min']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Blue Line']",[41.6919461],[-87.67283049999999]
16,5316,11648 S Peoria St,912.0,1.0,2.0,"Chicago, IL 60643","['08/25/2018', '12/11/2012', '07/23/2012', '05/31/2012', '07/29/2002', '01/04/2001']",7.0,"['Posting removed', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '912 Square Feet', 'Lot Size: 3124 sqft']",08/25/2018,3124.0,sqft,&lpar;West Pullman&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1973', '337 days on Trulia', '3124 sqft lot size', '912 sqft', '$87/sqft', '4 views']",79134.0,"[['2001-01-04 00:00:00', 35000, 'Sold'], ['2002-07-29 00:00:00', 42500, 'Sold'], ['2012-05-31 00:00:00', 45000, 'Listed for sale'], ['2012-07-23 00:00:00', 35000, 'Price change'], ['2012-12-11 00:00:00', 35000, 'Posting removed'], ['2018-08-25 00:00:00', 54324, 'Posting removed']]",87.0,"['$54,324', '$35,000', '$35,000', '$45,000', '$42,500', '$35,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '912 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/11648-s-peoria-st-chicago-il-60643--2104494147,4.0,1973.0,60643.0,58105,74133.0,49952,5316,"['1.0 km', '26.5 km', '0.4 km']",['27.9 km'],"['12 mins', '48 mins', '6 mins']",['1 hour 5 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.6818015],[-87.644528]
17,5317,9630 S Green St,1421.0,1.0,3.0,"Chicago, IL 60643","['03/24/2018', '03/20/2018', '02/27/2018', '02/20/2018', '02/13/2018', '02/07/2018', '01/30/2018', '01/24/2018', '01/16/2018', '01/09/2018', '10/25/2017', '12/16/2014', '12/09/2014', '10/02/2014', '09/27/2014', '08/14/2014']",8.0,"['Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Listed for sale']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,421 Square Feet', 'Lot Size: 4791 sqft']",10/05/2018,4791.0,sqft,&lpar;Longwood Manor&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1941', '288 days on Trulia', '4791 sqft lot size', '1,421 sqft', '$52/sqft', '109 views']",73650.0,"[['2014-08-14 00:00:00', 95900, 'Listed for sale'], ['2014-09-27 00:00:00', 89900, 'Price change'], ['2014-10-02 00:00:00', 89900, 'Pending'], ['2014-12-09 00:00:00', 89900, 'Posting removed'], ['2014-12-16 00:00:00', 90000, 'Sold'], ['2017-10-25 00:00:00', 87488, 'Posting removed'], ['2018-01-09 00:00:00', 96316, 'Posting removed'], ['2018-01-16 00:00:00', 97015, 'Posting removed'], ['2018-01-24 00:00:00', 97074, 'Posting removed'], ['2018-01-30 00:00:00', 92644, 'Posting removed'], ['2018-02-07 00:00:00', 92035, 'Posting removed'], ['2018-02-13 00:00:00', 90722, 'Posting removed'], ['2018-02-20 00:00:00', 90460, 'Posting removed'], ['2018-02-27 00:00:00', 92400, 'Posting removed'], ['2018-03-20 00:00:00', 93493, 'Posting removed'], ['2018-03-24 00:00:00', 91715, 'Posting removed']]",52.0,"['$91,715', '$93,493', '$92,400', '$90,460', '$90,722', '$92,035', '$92,644', '$97,074', '$97,015', '$96,316', '$87,488', '$90,000', '$89,900', '$89,900', '$89,900', '$95,900']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,421 Square Feet', 'Lot Size: 5,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/9630-s-green-st-chicago-il-60643--2104504051,109.0,1941.0,60643.0,58105,74133.0,49952,5317,"['0.8 km', '17.4 km', '0.1 km', '1.1 km', '0.1 km']",['19.5 km'],"['10 mins', '20 mins', '1 min', '4 mins', '1 min']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Blue Line']",[41.718378],[-87.64438790000001]
18,5318,11836 S Sangamon St,3054.0,2.0,3.0,"Chicago, IL 60643","['09/20/2018', '09/14/2018', '08/13/2018', '08/05/2018', '06/30/2018', '05/31/2018', '11/27/2017', '05/01/2017', '02/27/2017', '08/26/2016', '09/28/2006']",8.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '3,054 Square Feet', 'Lot Size: 6250 sqft']",10/04/2018,6250.0,sqft,&lpar;West Pullman&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1966', '128 days on Trulia', '6250 sqft lot size', '3,054 sqft', '$44/sqft', '253 views']",132900.0,"[['2006-09-28 00:00:00', 120000, 'Sold'], ['2016-08-26 00:00:00', 140000, 'Listed for sale'], ['2017-02-27 00:00:00', 140000, 'Posting removed'], ['2017-05-01 00:00:00', 129900, 'Listed for sale'], ['2017-11-27 00:00:00', 129900, 'Posting removed'], ['2018-05-31 00:00:00', 139900, 'Listed for sale'], ['2018-06-30 00:00:00', 139900, 'Posting removed'], ['2018-08-05 00:00:00', 153900, 'Listed for sale'], ['2018-08-13 00:00:00', 147900, 'Price change'], ['2018-09-14 00:00:00', 146900, 'Price change'], ['2018-09-20 00:00:00', 144900, 'Price change']]",44.0,"['$144,900', '$146,900', '$147,900', '$153,900', '$139,900', '$139,900', '$129,900', '$129,900', '$140,000', '$140,000', '$120,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,170 Square Feet', 'Lot Size: 6,250 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/11836-s-sangamon-st-chicago-il-60643--2104495296,253.0,1966.0,60643.0,58105,74133.0,49952,5318,"['0.8 km', '26.5 km', '0.4 km']",['27.7 km'],"['10 mins', '48 mins', '6 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.6784571],[-87.6456388]
19,5319,11414 S Carpenter St,1500.0,2.0,3.0,"Chicago, IL 60643","['08/24/2018', '08/20/2018', '12/11/2017', '10/21/2017', '10/06/2017', '07/11/2017']",7.0,"['Price change', 'Listed for sale', 'Posting removed', 'Pending', 'Listed for sale', 'Posting removed']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,500 Square Feet', 'Lot Size: 4791 sqft']",09/04/2018,4791.0,sqft,&lpar;Morgan Park&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1959', '47 days on Trulia', '4791 sqft lot size', '1,500 sqft', '$109/sqft', '291 views']",162999.0,"[['2017-07-11 00:00:00', 85076, 'Posting removed'], ['2017-10-06 00:00:00', 41200, 'Listed for sale'], ['2017-10-21 00:00:00', 41200, 'Pending'], ['2017-12-11 00:00:00', 41200, 'Posting removed'], ['2018-08-20 00:00:00', 152900, 'Listed for sale'], ['2018-08-24 00:00:00', 162999, 'Price change']]",109.0,"['$162,999', '$152,900', '$41,200', '$41,200', '$41,200', '$85,076']","['5 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,148 Square Feet', 'Lot Size: 4,687 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/11414-s-carpenter-st-chicago-il-60643--2104492258,291.0,1959.0,60643.0,58105,74133.0,49952,5319,"['1.6 km', '26.5 km', '0.4 km']",['28.5 km'],"['20 mins', '48 mins', '6 mins']",['1 hour 14 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.6862952],[-87.6482971]
20,5320,1148 W 111th Pl,1073.0,1.0,3.0,"Chicago, IL 60643","['08/17/2018', '08/10/2018', '08/09/2018', '07/11/2018', '07/10/2018', '05/03/2018', '05/02/2018', '04/21/2018', '04/05/2018', '03/16/2018', '03/02/2018', '02/17/2018', '02/02/2018', '01/19/2018', '01/11/2018']",8.0,"['Pending', 'Price change', 'Price change', 'Price change', 'Pending to active status', 'Pending', 'Price change', 'Price change', 'Price change', 'Pending', 'Price change', 'Price change', 'Price change', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,073 Square Feet', 'Lot Size: 4690 sqft']",10/06/2018,4690.0,sqft,&lpar;Morgan Park&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1957', '268 days on Trulia', '4690 sqft lot size', '1,073 sqft', '$19/sqft', '91 views']",20300.0,"[['2018-01-11 00:00:00', 35200, 'Listed for sale'], ['2018-01-19 00:00:00', 35200, 'Posting removed'], ['2018-02-02 00:00:00', 31800, 'Price change'], ['2018-02-17 00:00:00', 29900, 'Price change'], ['2018-03-02 00:00:00', 27100, 'Price change'], ['2018-03-16 00:00:00', 27100, 'Pending'], ['2018-04-05 00:00:00', 26100, 'Price change'], ['2018-04-21 00:00:00', 24200, 'Price change'], ['2018-05-02 00:00:00', 26100, 'Price change'], ['2018-05-03 00:00:00', 24200, 'Pending'], ['2018-07-10 00:00:00', 24200, 'Pending to active status'], ['2018-07-11 00:00:00', 22800, 'Price change'], ['2018-08-09 00:00:00', 21700, 'Price change'], ['2018-08-10 00:00:00', 21700, 'Price change'], ['2018-08-17 00:00:00', 21700, 'Pending']]",19.0,"['$21,700', '$21,700', '$21,700', '$22,800', '$24,200', '$24,200', '$26,100', '$24,200', '$26,100', '$27,100', '$27,100', '$29,900', '$31,800', '$35,200', '$35,200']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '660 Square Feet', 'Lot Size: 4,687 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1148-w-111th-pl-chicago-il-60643--2104492771,91.0,1957.0,60643.0,58105,74133.0,49952,5320,"['1.0 km', '0.7 km', '55 m', '22.0 km', '0.1 km', '1.1 km', '0.1 km']",['25.1 km'],"['13 mins', '2 mins', '1 min', '35 mins', '1 min', '4 mins', '1 min']",['1 hour 7 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL', 'SUBWAY']","['Vincennes/111th', 'Rock Island', 'Blue Line']",[41.6922781],[-87.6516055]
21,5321,12258 S Aberdeen St,1218.0,1.0,4.0,"Chicago, IL 60643","['09/11/2018', '08/01/2018', '07/11/2018', '07/05/2018', '06/20/2018', '06/02/2018', '05/17/2018', '04/28/2018', '04/13/2018', '03/28/2018']",2.0,"['Pending', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,218 Square Feet', 'Lot Size: 4874 sqft']",10/06/2018,4874.0,sqft,&lpar;West Pullman&rpar;,"['Single-Family Home', '4 Beds', '1 Bath', 'Built in 1950', '192 days on Trulia', '4874 sqft lot size', '1,218 sqft', '$20/sqft', '148 views']",24400.0,"[['2018-03-28 00:00:00', 33000, 'Listed for sale'], ['2018-04-13 00:00:00', 31700, 'Price change'], ['2018-04-28 00:00:00', 30600, 'Price change'], ['2018-05-17 00:00:00', 29000, 'Price change'], ['2018-06-02 00:00:00', 28200, 'Price change'], ['2018-06-20 00:00:00', 26300, 'Price change'], ['2018-07-05 00:00:00', 25600, 'Price change'], ['2018-07-11 00:00:00', 26300, 'Price change'], ['2018-08-01 00:00:00', 24400, 'Price change'], ['2018-09-11 00:00:00', 24400, 'Pending']]",20.0,"['$24,400', '$24,400', '$26,300', '$25,600', '$26,300', '$28,200', '$29,000', '$30,600', '$31,700', '$33,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '672 Square Feet', 'Lot Size: 4,875 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/12258-s-aberdeen-st-chicago-il-60643--2104496580,148.0,1950.0,60643.0,58105,74133.0,49952,5321,"['0.6 km', '4.3 km', '23.0 km', '0.4 km']",['28.4 km'],"['8 mins', '10 mins', '27 mins', '6 mins']",['54 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'HEAVY_RAIL']","['Metra Electric', 'Metra Electric']",[41.670585],[-87.6490242]
22,5322,1041 W 103rd Pl,1758.0,2.0,4.0,"Chicago, IL 60643","['02/17/2017', '05/14/2003', '12/06/1995']",0.0,"['Sold', 'Sold', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Multi-Family', '1,758 Square Feet', 'Lot Size: 3484 sqft']",10/02/2018,3484.0,sqft,&lpar;Washington Heights&rpar;,"['Multi-Family', '4 Beds', '2 Baths', 'Built in 1921', '240 days on Trulia', '3484 sqft lot size', '1,758 sqft', '$14/sqft', '985 views']",25000.0,"[['1995-12-06 00:00:00', 52000, 'Sold'], ['2003-05-14 00:00:00', 88000, 'Sold'], ['2017-02-17 00:00:00', 8924, 'Sold']]",14.0,"['$8,924', '$88,000', '$52,000']","['4 Bedrooms', '2 Bathrooms', 'Multi-Family', '1,625 Square Feet', 'Lot Size: 3,780 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1041-w-103rd-pl-chicago-il-60643--2104486476,985.0,1921.0,60643.0,58105,74133.0,49952,5322,"['0.5 km', '6.0 km', '25.2 km', '0.1 km', '1.1 km', '0.1 km']",['33.0 km'],"['7 mins', '7 mins', '26 mins', '1 min', '4 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Rock Island', 'Blue Line']",[41.7068207],[-87.64932950000001]
23,5323,1009 W 104th St,1824.0,2.0,4.0,"Chicago, IL 60643","['08/20/2018', '02/01/2018', '08/05/2016', '04/02/2016', '06/30/2015', '03/31/2015']",7.0,"['Sold', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,824 Square Feet', 'Lot Size: 7980 sqft']",02/03/2018,7980.0,sqft,&lpar;Washington Heights&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1913', '247 days on Trulia', '7980 sqft lot size', '1,824 sqft', '$20/sqft', '587 views']",37000.0,"[['2015-03-31 00:00:00', 40000, 'Listed for sale'], ['2015-06-30 00:00:00', 40000, 'Pending'], ['2016-04-02 00:00:00', 40000, 'Posting removed'], ['2016-08-05 00:00:00', 15000, 'Sold'], ['2018-02-01 00:00:00', 37000, 'Listed for sale'], ['2018-08-20 00:00:00', 17500, 'Sold']]",20.0,"['$17,500', '$37,000', '$15,000', '$40,000', '$40,000', '$40,000']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,824 Square Feet', 'Lot Size: 7,980 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1009-w-104th-st-chicago-il-60643--1074843627,587.0,1913.0,60643.0,58105,74133.0,49952,5323,"['0.8 km', '6.0 km', '25.2 km', '0.1 km', '1.1 km', '0.1 km']",['33.3 km'],"['10 mins', '7 mins', '26 mins', '1 min', '4 mins', '1 min']",['59 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Rock Island', 'Blue Line']",[41.7050048],[-87.64815410000001]
24,5324,10446 S Sangamon St,1744.0,3.0,4.0,"Chicago, IL 60643","['08/28/2018', '08/08/2018', '06/11/2018', '05/19/2017', '04/19/2017', '04/18/2017', '08/26/2016', '08/19/2016', '07/25/2016', '06/27/2016', '01/28/2005']",7.0,"['Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,744 Square Feet', 'Lot Size: 3920 sqft']",06/11/2018,3920.0,sqft,&lpar;Washington Heights&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1927', '117 days on Trulia', '3920 sqft lot size', '1,744 sqft', '$56/sqft', '378 views']",97900.0,"[['2005-01-28 00:00:00', 126000, 'Sold'], ['2016-06-27 00:00:00', 54900, 'Listed for sale'], ['2016-07-25 00:00:00', 54900, 'Pending'], ['2016-08-19 00:00:00', 54900, 'Posting removed'], ['2016-08-26 00:00:00', 50000, 'Sold'], ['2017-04-18 00:00:00', 59000, 'Sold'], ['2017-04-19 00:00:00', 92000, 'Listed for sale'], ['2017-05-19 00:00:00', 92000, 'Posting removed'], ['2018-06-11 00:00:00', 97900, 'Listed for sale'], ['2018-08-08 00:00:00', 97900, 'Pending'], ['2018-08-28 00:00:00', 97900, 'Pending to active status']]",56.0,"['$97,900', '$97,900', '$97,900', '$92,000', '$92,000', '$59,000', '$50,000', '$54,900', '$54,900', '$54,900', '$126,000']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,744 Square Feet', 'Lot Size: 3,751 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/10446-s-sangamon-st-chicago-il-60643--2104486762,378.0,1927.0,60643.0,58105,74133.0,49952,5324,"['0.7 km', '3.1 km', '0.1 km', '18.4 km', '0.2 km']",['22.5 km'],"['9 mins', '9 mins', '2 mins', '27 mins', '3 mins']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Halsted', 'Red Line']",[41.7036416],[-87.6464354]
25,5325,1109 W 110th Pl,1100.0,1.0,3.0,"Chicago, IL 60643","['09/13/2018', '05/31/2018', '04/30/2018', '01/15/2018', '12/05/2017', '09/09/2015', '12/31/2013', '09/11/2013', '04/16/2013', '10/29/2012', '05/16/2012', '01/15/2012', '05/24/2001']",5.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,100 Square Feet', 'Lot Size: 3750 sqft']",09/13/2018,3750.0,sqft,&lpar;Morgan Park&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1962', '305 days on Trulia', '3750 sqft lot size', '1,100 sqft', '$21/sqft', '611 views']",22900.0,"[['2001-05-24 00:00:00', 75000, 'Sold'], ['2012-01-15 00:00:00', 20000, 'Listed for sale'], ['2012-05-16 00:00:00', 18000, 'Price change'], ['2012-10-29 00:00:00', 17000, 'Price change'], ['2013-04-16 00:00:00', 17000, 'Posting removed'], ['2013-09-11 00:00:00', 17500, 'Listed for sale'], ['2013-12-31 00:00:00', 17500, 'Posting removed'], ['2015-09-09 00:00:00', 13000, 'Sold'], ['2017-12-05 00:00:00', 36000, 'Listed for sale'], ['2018-01-15 00:00:00', 31900, 'Price change'], ['2018-04-30 00:00:00', 31900, 'Posting removed'], ['2018-05-31 00:00:00', 24900, 'Listed for sale'], ['2018-09-13 00:00:00', 22900, 'Price change']]",21.0,"['$22,900', '$24,900', '$31,900', '$31,900', '$36,000', '$13,000', '$17,500', '$17,500', '$17,000', '$17,000', '$18,000', '$20,000', '$75,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,100 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1109-w-110th-pl-chicago-il-60643--2104490269,611.0,1962.0,60643.0,58105,74133.0,49952,5325,"['1.5 km', '4.6 km', '0.3 km', '13.5 km', '0.1 km']",['20.0 km'],"['20 mins', '7 mins', '4 mins', '26 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'SUBWAY']","['Milwaukee North', 'Blue Line']",[41.9922311],[-87.7606139]
26,5326,1033 W 103rd St,2112.0,3.0,6.0,"Chicago, IL 60643",,0.0,,"['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,112 Square Feet', 'Lot Size: 3920 sqft']",10/05/2018,3920.0,sqft,&lpar;Washington Heights&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1905', '20 days on Trulia', '3920 sqft lot size', '2,112 sqft', '$56/sqft']",118028.0,,56.0,,"['4 Bedrooms', '2 Bathrooms', 'Multi-Family', '2,112 Square Feet', 'Lot Size: 4,032 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1033-w-103rd-st-chicago-il-60643--2104485970,,1905.0,60643.0,58105,74133.0,49952,5326,"['0.6 km', '6.0 km', '25.2 km', '0.1 km', '1.1 km', '0.1 km']",['33.1 km'],"['7 mins', '7 mins', '26 mins', '1 min', '4 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['HEAVY_RAIL', 'HEAVY_RAIL', 'SUBWAY']","['Rock Island', 'Rock Island', 'Blue Line']",[41.7068234],[-87.6490603]
