,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,5800,1811 W Addison St #3E,1400.0,2.0,2.0,"Chicago, IL 60613",,6.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,400 Square Feet']",08/20/2018,,,&lpar;Roscoe Village&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2002', '46 days on Trulia', '1,400 sqft', '$286/sqft', '280 views', '$298/monthly HOA']",400000.0,,286.0,,,,https://www.trulia.com/p/il/chicago/1811-w-addison-st-3e-chicago-il-60613--2121590377,280.0,2002.0,60613.0,68426,92992.0,48281,5800,"['0.2 km', '2.5 km', '7.4 km', '0.2 km']",['10.3 km'],"['1 min', '7 mins', '15 mins', '3 mins']",['27 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9468547],[-87.6745321]
1,5801,3760 N Fremont St #1,2337.0,4.0,3.0,"Chicago, IL 60613",,1.0,,"['3 Bedrooms', '4 Bathrooms', 'Condo', '2,337 Square Feet']",10/02/2018,,,&lpar;Wrigleyville&rpar;,"['Condo', '3 Beds', '4 Baths', 'Built in 2000', '31 days on Trulia', '2,337 sqft', '$269/sqft', '108 views', '$174/monthly HOA']",629000.0,,269.0,,,,https://www.trulia.com/p/il/chicago/3760-n-fremont-st-1-chicago-il-60613--2103950863,108.0,2000.0,60613.0,68426,92992.0,48281,5801,"['0.5 km', '8.3 km', '0.2 km']",['9.1 km'],"['7 mins', '17 mins', '3 mins']",['27 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9508441],[-87.65205329999999]
2,5802,4315 N Kenmore Ave #1N,2400.0,3.0,3.0,"Chicago, IL 60613",,1.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,400 Square Feet']",10/03/2018,,,&lpar;Uptown&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1995', '21 days on Trulia', '2,400 sqft', '$198/sqft', '151 views', '$300/monthly HOA']",475000.0,,198.0,,,,https://www.trulia.com/p/il/chicago/4315-n-kenmore-ave-1n-chicago-il-60613--2103959141,151.0,1995.0,60613.0,68426,92992.0,48281,5802,"['0.8 km', '9.1 km', '0.2 km']",['10.1 km'],"['10 mins', '20 mins', '3 mins']",['33 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9602181],[-87.65622859999999]
3,5803,3930 N Pine Grove Ave #703,1075.0,2.0,2.0,"Chicago, IL 60613","['09/14/2018', '08/15/2018', '07/20/2015', '06/23/2015', '06/10/2015', '06/01/2015', '01/14/2011', '07/24/2010', '04/09/2010', '03/13/2010', '02/09/2010', '02/07/2010', '02/06/2010', '01/07/2010', '09/17/2009', '08/28/2009', '07/29/2009', '07/12/2009', '06/15/2009', '04/17/2009', '10/08/2002', '07/06/1999', '10/07/1994']",1.0,"['Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,075 Square Feet']",09/14/2018,,,&lpar;Lake View&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1966', '51 days on Trulia', '1,075 sqft', '$241/sqft', '167 views', '$850/monthly HOA']",259000.0,"[['1994-10-07 00:00:00', 114000, 'Sold'], ['1999-07-06 00:00:00', 161000, 'Sold'], ['2002-10-08 00:00:00', 245000, 'Sold'], ['2009-04-17 00:00:00', 255000, 'Listed for sale'], ['2009-06-15 00:00:00', 254000, 'Price change'], ['2009-07-12 00:00:00', 253900, 'Price change'], ['2009-07-29 00:00:00', 253500, 'Price change'], ['2009-08-28 00:00:00', 249000, 'Price change'], ['2009-09-17 00:00:00', 238500, 'Price change'], ['2010-01-07 00:00:00', 229900, 'Price change'], ['2010-02-06 00:00:00', 219900, 'Price change'], ['2010-02-07 00:00:00', 229900, 'Price change'], ['2010-02-09 00:00:00', 219900, 'Price change'], ['2010-03-13 00:00:00', 209900, 'Price change'], ['2010-04-09 00:00:00', 199900, 'Price change'], ['2010-07-24 00:00:00', 199900, 'Posting removed'], ['2011-01-14 00:00:00', 157500, 'Sold'], ['2015-06-01 00:00:00', 269000, 'Listed for sale'], ['2015-06-10 00:00:00', 250000, 'Price change'], ['2015-06-23 00:00:00', 245000, 'Price change'], ['2015-07-20 00:00:00', 245000, 'Posting removed'], ['2018-08-15 00:00:00', 265000, 'Listed for sale'], ['2018-09-14 00:00:00', 259000, 'Price change']]",241.0,"['$259,000', '$265,000', '$245,000', '$245,000', '$250,000', '$269,000', '$157,500', '$199,900', '$199,900', '$209,900', '$219,900', '$229,900', '$219,900', '$229,900', '$238,500', '$249,000', '$253,500', '$253,900', '$254,000', '$255,000', '$245,000', '$161,000', '$114,000']","['Condo', 'Lot Size: 1.42 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/3930-n-pine-grove-ave-703-chicago-il-60613--2103953942,167.0,1966.0,60613.0,68426,92992.0,48281,5803,"['0.6 km', '9.1 km', '0.2 km']",['10.0 km'],"['8 mins', '20 mins', '3 mins']",['31 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9542927],[-87.647982]
4,5804,711 W Gordon Ter #108,1050.0,2.0,2.0,"Chicago, IL 60613","['05/29/2014', '05/21/2014', '04/26/2014', '04/04/2014', '01/14/2014', '10/18/2009', '08/23/2009', '06/03/2009', '09/28/2005', '03/09/2001']",2.0,"['Sold', 'Posting removed', 'Pending', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,050 Square Feet', 'Lot Size: 1050 sqft']",10/03/2018,1050.0,sqft,&lpar;Uptown&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1979', '2 days on Trulia', '1050 sqft lot size', '1,050 sqft', '$229/sqft', '28 views', '$496/monthly HOA']",240000.0,"[['2001-03-09 00:00:00', 207000, 'Sold'], ['2005-09-28 00:00:00', 245000, 'Sold'], ['2009-06-03 00:00:00', 235000, 'Listed for sale'], ['2009-08-23 00:00:00', 229000, 'Price change'], ['2009-10-18 00:00:00', 229000, 'Posting removed'], ['2014-01-14 00:00:00', 207000, 'Listed for sale'], ['2014-04-04 00:00:00', 195000, 'Price change'], ['2014-04-26 00:00:00', 195000, 'Pending'], ['2014-05-21 00:00:00', 195000, 'Posting removed'], ['2014-05-29 00:00:00', 187000, 'Sold']]",229.0,"['$187,000', '$195,000', '$195,000', '$195,000', '$207,000', '$229,000', '$229,000', '$235,000', '$245,000', '$207,000']","['Condo', 'Lot Size: 0.63 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/711-w-gordon-ter-108-chicago-il-60613--2103963686,28.0,1979.0,60613.0,68426,92992.0,48281,5804,"['0.9 km', '9.1 km', '0.2 km']",['10.2 km'],"['12 mins', '20 mins', '3 mins']",['34 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9578466],[-87.648297]
5,5805,3930 N Pine Grove Ave #1615,1075.0,2.0,2.0,"Chicago, IL 60613",['08/17/2018'],9.0,['Listed for sale'],"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,075 Square Feet']",09/19/2018,,,&lpar;Lake View&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1968', '49 days on Trulia', '1,075 sqft', '$237/sqft', '113 views', '$880/monthly HOA']",254900.0,"[['2018-08-17 00:00:00', 254900, 'Listed for sale']]",237.0,"['$254,900']","['Condo', 'Lot Size: 1.42 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/3930-n-pine-grove-ave-1615-chicago-il-60613--2103953637,113.0,1968.0,60613.0,68426,92992.0,48281,5805,"['0.6 km', '9.1 km', '0.2 km']",['10.0 km'],"['8 mins', '20 mins', '3 mins']",['31 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9542927],[-87.647982]
6,5806,835 W Montrose Ave #G,977.0,1.0,2.0,"Chicago, IL 60613","['09/18/2018', '08/24/2018', '07/02/2018']",5.0,"['Price change', 'Price change', 'Listed for sale']","['2 Bedrooms', '1 Bathroom', 'Condo', '977 Square Feet']",09/18/2018,,,&lpar;Uptown&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1910', '95 days on Trulia', '977 sqft', '$169/sqft', '594 views', '$319/monthly HOA']",165000.0,"[['2018-07-02 00:00:00', 173000, 'Listed for sale'], ['2018-08-24 00:00:00', 170000, 'Price change'], ['2018-09-18 00:00:00', 165000, 'Price change']]",169.0,"['$165,000', '$170,000', '$173,000']","['Condo', 'Lot Size: 0.33 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/835-w-montrose-ave-g-chicago-il-60613--2124590233,594.0,1910.0,60613.0,68426,92992.0,48281,5806,"['0.7 km', '10.4 km', '0.2 km']",['11.4 km'],"['10 mins', '24 mins', '3 mins']",['36 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9617793],[-87.65145090000001]
7,5807,4315 N Kenmore Ave #1S,2400.0,3.0,3.0,"Chicago, IL 60613",,8.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,400 Square Feet']",09/18/2018,,,&lpar;Uptown&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1996', '58 days on Trulia', '2,400 sqft', '$200/sqft', '166 views', '$300/monthly HOA']",480000.0,,200.0,,,,https://www.trulia.com/p/il/chicago/4315-n-kenmore-ave-1s-chicago-il-60613--2103959142,166.0,1996.0,60613.0,68426,92992.0,48281,5807,"['0.8 km', '9.1 km', '0.2 km']",['10.1 km'],"['10 mins', '20 mins', '3 mins']",['33 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9602181],[-87.65622859999999]
8,5808,4150 N Sheridan Rd #2S,1600.0,2.0,3.0,"Chicago, IL 60613",,4.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,600 Square Feet']",09/25/2018,,,&lpar;Uptown&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2001', '24 days on Trulia', '1,600 sqft', '$250/sqft', '119 views', '$350/monthly HOA']",399900.0,,250.0,,,,https://www.trulia.com/p/il/chicago/4150-n-sheridan-rd-2s-chicago-il-60613--2123258072,119.0,2001.0,60613.0,68426,92992.0,48281,5808,"['0.5 km', '9.1 km', '0.2 km']",['9.8 km'],"['6 mins', '20 mins', '3 mins']",['29 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.958139],[-87.6546805]
9,5809,4343 N Clarendon Ave #904,750.0,1.0,1.0,"Chicago, IL 60613","['09/20/2018', '09/12/2018', '07/16/2018', '06/08/2000', '07/21/1995']",3.0,"['Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '750 Square Feet']",09/27/2018,,,&lpar;Uptown&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1973', '23 days on Trulia', '750 sqft', '$229/sqft', '51 views', '$632/monthly HOA']",171500.0,"[['1995-07-21 00:00:00', 80000, 'Sold'], ['2000-06-08 00:00:00', 97500, 'Sold'], ['2018-07-16 00:00:00', 97000, 'Sold'], ['2018-09-12 00:00:00', 180000, 'Listed for sale'], ['2018-09-20 00:00:00', 173000, 'Price change']]",229.0,"['$173,000', '$180,000', '$97,000', '$97,500', '$80,000']","['Condo', 'Lot Size: 1.33 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/4343-n-clarendon-ave-904-chicago-il-60613--2103959947,51.0,1973.0,60613.0,68426,92992.0,48281,5809,"['0.9 km', '10.4 km', '0.2 km']",['11.6 km'],"['12 mins', '24 mins', '3 mins']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9612754],[-87.64984430000001]
