,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,6400,400 S Green St #518,3500.0,2.0,2.0,"Chicago, IL 60607","['07/20/2018', '04/10/2018', '01/15/2018', '09/11/2017', '06/22/2017']",3.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale']","['2 Bedrooms', '2 Bathrooms', 'Condo', '3,500 Square Feet']",09/25/2018,,,&lpar;Near West Side&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1922', '263 days on Trulia', '3,500 sqft', '$371/sqft', '564 views', '$941/monthly HOA']",1300000.0,"[['2017-06-22 00:00:00', 1550000, 'Listed for sale'], ['2017-09-11 00:00:00', 1550000, 'Posting removed'], ['2018-01-15 00:00:00', 1600000, 'Listed for sale'], ['2018-04-10 00:00:00', 1499999, 'Price change'], ['2018-07-20 00:00:00', 1400000, 'Price change']]",371.0,"['$1,400,000', '$1,499,999', '$1,600,000', '$1,550,000', '$1,550,000']","['Condo', 'Lot Size: 0.54 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/400-s-green-st-518-chicago-il-60607--2103813080,564.0,1922.0,60607.0,75222,101253.0,23897,6400,"['0.3 km', '2.6 km', '0.1 km']",['2.9 km'],"['3 mins', '7 mins', '1 min']",['10 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.8762661],[-87.6484014]
1,6401,1109 W Washington Blvd #8A,4835.0,5.0,4.0,"Chicago, IL 60607",,7.0,,"['4 Bedrooms', '5 Bathrooms', 'Condo', '4,835 Square Feet']",07/25/2018,,,&lpar;Near West Side&rpar;,"['Condo', '4 Beds', '5 Baths', 'Built in 2018', '137 days on Trulia', '4,835 sqft', '$824/sqft', '255 views', '$2,161/monthly HOA']",3985000.0,,824.0,,,,https://www.trulia.com/p/il/chicago/1109-w-washington-blvd-8a-chicago-il-60607--2353457846,255.0,2018.0,60607.0,75222,101253.0,23897,6401,"['0.6 km', '1.7 km', '0.2 km']",['2.5 km'],"['7 mins', '5 mins', '3 mins']",['14 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Pink Line'],[41.8829802],[-87.6548858]
2,6402,1100 W Adams St #2N,1955.0,3.0,3.0,"Chicago, IL 60607",,1.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '1,955 Square Feet']",10/03/2018,,,&lpar;Near West Side&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2012', '121 days on Trulia', '1,955 sqft', '$588/sqft', '217 views', '$320/monthly HOA']",1150000.0,,588.0,,,,https://www.trulia.com/p/il/chicago/1100-w-adams-st-2n-chicago-il-60607--2213809470,217.0,2012.0,60607.0,75222,101253.0,23897,6402,"['0.6 km', '3.2 km', '0.1 km']",['3.8 km'],"['7 mins', '9 mins', '1 min']",['16 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.8791299],[-87.65481779999999]
3,6403,1140 W Monroe St,15000.0,4.0,4.0,"Chicago, IL 60607",,0.0,,"['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '15,000 Square Feet', 'Lot Size: 2879 sqft']",07/05/2018,2879.0,sqft,&lpar;Near West Side&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1943', '360 days on Trulia', '2879 sqft lot size', '15,000 sqft', '$367/sqft', '2712 views']",5500000.0,,367.0,,,,https://www.trulia.com/p/il/chicago/1140-w-monroe-st-chicago-il-60607--2103804641,2712.0,1943.0,60607.0,75222,101253.0,23897,6403,"['0.6 km', '3.2 km', '0.1 km']",['3.9 km'],"['8 mins', '9 mins', '1 min']",['17 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.8803737],[-87.6557189]
4,6404,19 N Aberdeen St #2N,2000.0,3.0,3.0,"Chicago, IL 60607",,7.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,000 Square Feet']",09/05/2018,,,&lpar;Near West Side&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2012', '107 days on Trulia', '2,000 sqft', '$563/sqft', '216 views', '$522/monthly HOA']",1125000.0,,563.0,,,,https://www.trulia.com/p/il/chicago/19-n-aberdeen-st-2n-chicago-il-60607--2103810444,216.0,2012.0,60607.0,75222,101253.0,23897,6404,"['0.6 km', '1.7 km', '0.2 km']",['2.5 km'],"['8 mins', '5 mins', '3 mins']",['15 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Pink Line'],[41.88229870000001],[-87.6543365]
5,6405,900 W Jackson Blvd #6W,2300.0,1.0,3.0,"Chicago, IL 60607",,2.0,,"['3 Bedrooms', '1 Bathroom', 'Condo', '2,300 Square Feet']",05/22/2018,,,&lpar;Near West Side&rpar;,"['Condo', '3 Beds', '1 Bath', 'Built in 1905', '162 days on Trulia', '2,300 sqft', '$370/sqft', '239 views', '$942/monthly HOA']",850000.0,,370.0,,,,https://www.trulia.com/p/il/chicago/900-w-jackson-blvd-6w-chicago-il-60607--2207767528,239.0,1905.0,60607.0,75222,101253.0,23897,6405,"['0.3 km', '2.6 km', '0.1 km']",['3.0 km'],"['4 mins', '7 mins', '1 min']",['11 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.8779375],[-87.6499407]
6,6406,850 W Adams St #4B,2100.0,2.0,2.0,"Chicago, IL 60607","['05/17/2018', '04/18/2018', '03/13/2018', '03/13/2018', '12/04/2017', '12/01/2017', '11/17/2017', '10/23/2017', '10/16/2017', '09/15/2017', '08/07/2017', '08/07/2017', '07/23/2017', '07/17/2017', '07/07/2017', '06/27/2017', '06/21/2017', '05/01/2017', '04/18/2017', '02/15/2017', '01/27/2017', '11/28/2016', '08/26/2016', '06/02/2016', '06/30/2015', '01/27/2015', '04/24/2014', '04/13/2014', '01/06/2014', '10/08/2013', '08/19/2013', '05/10/2013', '02/04/2013', '10/17/2012', '09/27/2012', '08/09/2012', '07/27/2012', '06/14/2012', '04/27/2012', '02/20/2012']",6.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Price change', 'Price change', 'Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['2 Bedrooms', '2 Bathrooms', 'Condo', '2,100 Square Feet', 'Lot Size: 0.42 acres']",07/25/2018,0.42,acres,&lpar;Near West Side&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1925', '206 days on Trulia', '0.42 acres lot size', '2,100 sqft', '$476/sqft', '644 views', '$779/monthly HOA']",999888.0,"[['2012-02-20 00:00:00', 675000, 'Listed for sale'], ['2012-04-27 00:00:00', 599000, 'Price change'], ['2012-06-14 00:00:00', 599999, 'Price change'], ['2012-07-27 00:00:00', 585000, 'Price change'], ['2012-08-09 00:00:00', 574999, 'Price change'], ['2012-09-27 00:00:00', 554999, 'Price change'], ['2012-10-17 00:00:00', 549999, 'Price change'], ['2013-02-04 00:00:00', 575000, 'Price change'], ['2013-05-10 00:00:00', 575000, 'Posting removed'], ['2013-08-19 00:00:00', 575000, 'Listed for sale'], ['2013-10-08 00:00:00', 615000, 'Price change'], ['2014-01-06 00:00:00', 615000, 'Posting removed'], ['2014-04-13 00:00:00', 615000, 'Listed for sale'], ['2014-04-24 00:00:00', 650000, 'Price change'], ['2015-01-27 00:00:00', 700000, 'Price change'], ['2015-06-30 00:00:00', 700000, 'Posting removed'], ['2016-06-02 00:00:00', 950000, 'Listed for sale'], ['2016-08-26 00:00:00', 950000, 'Posting removed'], ['2016-11-28 00:00:00', 999995, 'Listed for sale'], ['2017-01-27 00:00:00', 999995, 'Pending'], ['2017-02-15 00:00:00', 999995, 'Pending to active status'], ['2017-04-18 00:00:00', 989999, 'Price change'], ['2017-05-01 00:00:00', 975000, 'Price change'], ['2017-06-21 00:00:00', 945000, 'Listed for sale'], ['2017-06-27 00:00:00', 925000, 'Price change'], ['2017-07-07 00:00:00', 920000, 'Price change'], ['2017-07-17 00:00:00', 910000, 'Price change'], ['2017-07-23 00:00:00', 899999, 'Price change'], ['2017-08-07 00:00:00', 940000, 'Price change'], ['2017-08-07 00:00:00', 975000, 'Listed for sale'], ['2017-09-15 00:00:00', 925000, 'Price change'], ['2017-10-16 00:00:00', 895000, 'Price change'], ['2017-10-23 00:00:00', 895000, 'Listed for sale'], ['2017-11-17 00:00:00', 890000, 'Price change'], ['2017-12-01 00:00:00', 888000, 'Price change'], ['2017-12-04 00:00:00', 1050000, 'Price change'], ['2018-03-13 00:00:00', 1099888, 'Price change'], ['2018-03-13 00:00:00', 940000, 'Listed for sale'], ['2018-04-18 00:00:00', 1089888, 'Price change'], ['2018-05-17 00:00:00', 999888, 'Price change']]",476.0,"['$999,888', '$1,089,888', '$1,099,888', '$940,000', '$1,050,000', '$888,000', '$890,000', '$895,000', '$895,000', '$925,000', '$940,000', '$975,000', '$899,999', '$910,000', '$920,000', '$925,000', '$945,000', '$975,000', '$989,999', '$999,995', '$999,995', '$999,995', '$950,000', '$950,000', '$700,000', '$700,000', '$650,000', '$615,000', '$615,000', '$615,000', '$575,000', '$575,000', '$575,000', '$549,999', '$554,999', '$574,999', '$585,000', '$599,999', '$599,000', '$675,000']","['Condo', 'Lot Size: 0.42 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/850-w-adams-st-4b-chicago-il-60607--2103818095,644.0,1925.0,60607.0,75222,101253.0,23897,6406,"['0.5 km', '2.6 km', '0.1 km']",['3.1 km'],"['6 mins', '7 mins', '1 min']",['13 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.8792392],[-87.6491849]
7,6407,26 N May St #331,2300.0,3.0,3.0,"Chicago, IL 60607",,6.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,300 Square Feet']",08/20/2018,,,&lpar;Near West Side&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1999', '136 days on Trulia', '2,300 sqft', '$391/sqft', '228 views', '$743/monthly HOA']",899000.0,,391.0,,,,https://www.trulia.com/p/il/chicago/26-n-may-st-331-chicago-il-60607--2103812205,228.0,1999.0,60607.0,75222,101253.0,23897,6407,"['0.7 km', '1.7 km', '0.2 km']",['2.6 km'],"['9 mins', '5 mins', '3 mins']",['16 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Pink Line'],[41.8823397],[-87.65559499999999]
8,6408,18 N Carpenter St #2S,1950.0,3.0,3.0,"Chicago, IL 60607",,4.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '1,950 Square Feet']",09/27/2018,,,&lpar;Near West Side&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2012', '204 days on Trulia', '1,950 sqft', '$582/sqft', '398 views', '$523/monthly HOA']",1135000.0,,582.0,,,,https://www.trulia.com/p/il/chicago/18-n-carpenter-st-2s-chicago-il-60607--2346883812,398.0,2012.0,60607.0,75222,101253.0,23897,6408,"['0.5 km', '1.7 km', '0.2 km']",['2.5 km'],"['7 mins', '5 mins', '3 mins']",['13 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Pink Line'],[41.8822706],[-87.6532747]
9,6409,21 N Ada St,4200.0,5.0,4.0,"Chicago, IL 60607","['04/26/2018', '03/21/2018', '03/12/2018', '02/28/2018', '09/15/2004']",9.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,200 Square Feet', 'Lot Size: 1890 sqft']",05/16/2018,1890.0,sqft,&lpar;Near West Side&rpar;,"['Single-Family Home', '4 Beds', '5 Baths', 'Built in 2000', '219 days on Trulia', '1890 sqft lot size', '4,200 sqft', '$369/sqft', '753 views']",1549900.0,"[['2004-09-15 00:00:00', 1100000, 'Sold'], ['2018-02-28 00:00:00', 1675000, 'Listed for sale'], ['2018-03-12 00:00:00', 1635000, 'Price change'], ['2018-03-21 00:00:00', 1599000, 'Price change'], ['2018-04-26 00:00:00', 1549900, 'Price change']]",369.0,"['$1,549,900', '$1,599,000', '$1,635,000', '$1,675,000', '$1,100,000']","['4 Bedrooms', '4.5 Bathrooms', 'Townhouse', '2,940 Square Feet', 'Lot Size: 1,890 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/21-n-ada-st-chicago-il-60607--2103810848,753.0,2000.0,60607.0,75222,101253.0,23897,6409,"['0.8 km', '3.0 km', '0.2 km']",['4.0 km'],"['10 mins', '7 mins', '3 mins']",['18 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Pink Line'],[41.8822206],[-87.66052739999999]
