,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,1400,7921 S Ridgeland Ave,2400.0,2.0,3.0,"Chicago, IL 60617","['08/29/2018', '08/15/2018', '08/01/2018', '01/10/2018', '11/28/2017', '11/08/2017', '10/30/2017', '08/11/2017', '06/09/2017', '05/03/2017', '04/10/2017', '03/24/2017', '02/27/2017', '01/27/2017', '12/27/2016', '09/19/2008', '09/13/2008', '07/31/2008']",5.0,"['Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,400 Square Feet', 'Lot Size: 5431 sqft']",08/29/2018,5431.0,sqft,&lpar;South Chicago&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1907', '65 days on Trulia', '5431 sqft lot size', '2,400 sqft', '$40/sqft', '403 views']",95000.0,"[['2008-07-31 00:00:00', 109900, 'Listed for sale'], ['2008-09-13 00:00:00', 109900, 'Posting removed'], ['2008-09-19 00:00:00', 104500, 'Sold'], ['2016-12-27 00:00:00', 99900, 'Listed for sale'], ['2017-01-27 00:00:00', 89900, 'Price change'], ['2017-02-27 00:00:00', 84900, 'Price change'], ['2017-03-24 00:00:00', 72500, 'Price change'], ['2017-04-10 00:00:00', 68900, 'Price change'], ['2017-05-03 00:00:00', 58900, 'Price change'], ['2017-06-09 00:00:00', 52900, 'Price change'], ['2017-08-11 00:00:00', 52900, 'Posting removed'], ['2017-10-30 00:00:00', 38500, 'Listed for sale'], ['2017-11-08 00:00:00', 38500, 'Pending'], ['2017-11-28 00:00:00', 38500, 'Posting removed'], ['2018-01-10 00:00:00', 35000, 'Sold'], ['2018-08-01 00:00:00', 99000, 'Listed for sale'], ['2018-08-15 00:00:00', 97000, 'Price change'], ['2018-08-29 00:00:00', 95000, 'Price change']]",40.0,"['$95,000', '$97,000', '$99,000', '$35,000', '$38,500', '$38,500', '$38,500', '$52,900', '$52,900', '$58,900', '$68,900', '$72,500', '$84,900', '$89,900', '$99,900', '$104,500', '$109,900', '$109,900']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,656 Square Feet', 'Lot Size: 5,430 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7921-s-ridgeland-ave-chicago-il-60617--2104048602,403.0,1907.0,60617.0,39216,49689.0,84155,1400,"['1.4 km', '15.6 km', '0.4 km']",['17.5 km'],"['18 mins', '28 mins', '6 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7508444],[-87.5816062]
1,1401,9679 S Luella Ave,1431.0,2.0,4.0,"Chicago, IL 60617","['09/11/2018', '08/20/2018', '06/29/2018', '04/30/2002']",8.0,"['Price change', 'Posting removed', 'Listed for sale', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Condo', '1,431 Square Feet']",10/05/2018,,,&lpar;Jeffery Manor&rpar;,"['Condo', '4 Beds', '2 Baths', 'Built in 1945', '98 days on Trulia', '1,431 sqft', '$33/sqft', '209 views']",47400.0,"[['2002-04-30 00:00:00', 80000, 'Sold'], ['2018-06-29 00:00:00', 49900, 'Listed for sale'], ['2018-08-20 00:00:00', 49900, 'Posting removed'], ['2018-09-11 00:00:00', 47400, 'Price change']]",33.0,"['$47,400', '$49,900', '$49,900', '$80,000']","['3 Bedrooms', '1 Bathroom', 'Townhouse', '1,131 Square Feet', 'Lot Size: 4,174 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/9679-s-luella-ave-chicago-il-60617--2104063310,209.0,1945.0,60617.0,39216,49689.0,84155,1401,"['0.6 km', '5.5 km', '0.4 km', '18.4 km', '0.2 km']",['25.0 km'],"['7 mins', '13 mins', '6 mins', '27 mins', '3 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Jeffery Manor Express', 'Red Line']",[41.7190289],[-87.5686669]
2,1402,8348 S Oglesby Ave,1025.0,1.0,3.0,"Chicago, IL 60617",,1.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,025 Square Feet', 'Lot Size: 3750 sqft']",06/26/2018,3750.0,sqft,&lpar;South Chicago&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1918', '101 days on Trulia', '3750 sqft lot size', '1,025 sqft', '$50/sqft', '254 views']",51500.0,,50.0,,,,https://www.trulia.com/p/il/chicago/8348-s-oglesby-ave-chicago-il-60617--2104052866,254.0,1918.0,60617.0,39216,49689.0,84155,1402,"['1.5 km', '18.7 km', '0.4 km']",['20.6 km'],"['19 mins', '36 mins', '6 mins']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7430072],[-87.56736839999999]
3,1403,8354 S Colfax Ave,1478.0,1.0,4.0,"Chicago, IL 60617","['08/29/2018', '01/19/2018', '11/28/2017', '11/15/2017', '11/13/2017', '11/11/2017', '11/07/2017', '11/05/2017', '11/04/2017', '10/31/2017', '10/31/2017', '10/30/2017', '10/29/2017', '10/28/2017', '10/22/2017', '10/21/2017', '10/17/2017', '10/12/2017', '10/11/2017', '10/08/2017', '10/07/2017', '10/05/2017', '10/03/2017', '09/30/2017', '09/29/2017', '09/28/2017', '09/26/2017', '09/23/2017', '09/21/2017', '09/19/2017', '09/18/2017', '09/16/2017', '09/12/2017', '09/09/2017', '09/05/2017', '09/02/2017', '08/29/2017', '08/27/2017', '08/26/2017', '08/22/2017', '08/19/2017', '08/12/2017', '08/06/2017', '08/05/2017', '05/17/2017', '08/26/2004', '04/27/2004']",2.0,"['Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Sold', 'Sold']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,478 Square Feet', 'Lot Size: 3049 sqft']",10/05/2018,3049.0,sqft,&lpar;South Chicago&rpar;,"['Single-Family Home', '4 Beds', '1 Bath', 'Built in 1934', '72 days on Trulia', '3049 sqft lot size', '1,478 sqft', '$54/sqft', '50 views']",79666.0,"[['2004-04-27 00:00:00', 63000, 'Sold'], ['2004-08-26 00:00:00', 169000, 'Sold'], ['2017-05-17 00:00:00', 97141, 'Posting removed'], ['2017-08-05 00:00:00', 80883, 'Posting removed'], ['2017-08-06 00:00:00', 80439, 'Posting removed'], ['2017-08-12 00:00:00', 80979, 'Posting removed'], ['2017-08-19 00:00:00', 79173, 'Posting removed'], ['2017-08-22 00:00:00', 79065, 'Posting removed'], ['2017-08-26 00:00:00', 78256, 'Posting removed'], ['2017-08-27 00:00:00', 78269, 'Posting removed'], ['2017-08-29 00:00:00', 77355, 'Posting removed'], ['2017-09-02 00:00:00', 76934, 'Posting removed'], ['2017-09-05 00:00:00', 75375, 'Posting removed'], ['2017-09-09 00:00:00', 74335, 'Posting removed'], ['2017-09-12 00:00:00', 74081, 'Posting removed'], ['2017-09-16 00:00:00', 74548, 'Posting removed'], ['2017-09-18 00:00:00', 74381, 'Posting removed'], ['2017-09-19 00:00:00', 74381, 'Posting removed'], ['2017-09-21 00:00:00', 74381, 'Posting removed'], ['2017-09-23 00:00:00', 76382, 'Posting removed'], ['2017-09-26 00:00:00', 77736, 'Posting removed'], ['2017-09-28 00:00:00', 77526, 'Posting removed'], ['2017-09-29 00:00:00', 77526, 'Posting removed'], ['2017-09-30 00:00:00', 76440, 'Posting removed'], ['2017-10-03 00:00:00', 77600, 'Posting removed'], ['2017-10-05 00:00:00', 76882, 'Posting removed'], ['2017-10-07 00:00:00', 74465, 'Posting removed'], ['2017-10-08 00:00:00', 74465, 'Posting removed'], ['2017-10-11 00:00:00', 73655, 'Posting removed'], ['2017-10-12 00:00:00', 73655, 'Posting removed'], ['2017-10-17 00:00:00', 73003, 'Posting removed'], ['2017-10-21 00:00:00', 42340, 'Posting removed'], ['2017-10-22 00:00:00', 42340, 'Posting removed'], ['2017-10-28 00:00:00', 73744, 'Posting removed'], ['2017-10-29 00:00:00', 73744, 'Posting removed'], ['2017-10-30 00:00:00', 73557, 'Posting removed'], ['2017-10-31 00:00:00', 73643, 'Posting removed'], ['2017-10-31 00:00:00', 73557, 'Posting removed'], ['2017-11-04 00:00:00', 73543, 'Posting removed'], ['2017-11-05 00:00:00', 73543, 'Posting removed'], ['2017-11-07 00:00:00', 73655, 'Posting removed'], ['2017-11-11 00:00:00', 74206, 'Posting removed'], ['2017-11-13 00:00:00', 74206, 'Posting removed'], ['2017-11-15 00:00:00', 74206, 'Posting removed'], ['2017-11-28 00:00:00', 73292, 'Posting removed'], ['2018-01-19 00:00:00', 70185, 'Posting removed'], ['2018-08-29 00:00:00', 77762, 'Posting removed']]",54.0,"['$77,762', '$70,185', '$73,292', '$74,206', '$74,206', '$74,206', '$73,655', '$73,543', '$73,543', '$73,643', '$73,557', '$73,557', '$73,744', '$73,744', '$42,340', '$42,340', '$73,003', '$73,655', '$73,655', '$74,465', '$74,465', '$76,882', '$77,600', '$76,440', '$77,526', '$77,526', '$77,736', '$76,382', '$74,381', '$74,381', '$74,381', '$74,548', '$74,081', '$74,335', '$75,375', '$76,934', '$77,355', '$78,269', '$78,256', '$79,065', '$79,173', '$80,979', '$80,439', '$80,883', '$97,141', '$169,000', '$63,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '985 Square Feet', 'Lot Size: 2,500 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8354-s-colfax-ave-chicago-il-60617--2104052956,50.0,1934.0,60617.0,39216,49689.0,84155,1403,"['1.0 km', '18.7 km', '0.4 km']",['20.1 km'],"['13 mins', '36 mins', '6 mins']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7428901],[-87.56128249999999]
4,1404,2203 E 100th St,1064.0,2.0,2.0,"Chicago, IL 60617",,4.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,064 Square Feet']",07/23/2018,,,&lpar;South Deering&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1954', '74 days on Trulia', '1,064 sqft', '$53/sqft', '239 views']",55900.0,,53.0,,,,https://www.trulia.com/p/il/chicago/2203-e-100th-st-chicago-il-60617--2104045715,239.0,1954.0,60617.0,39216,49689.0,84155,1404,"['0.1 km', '6.0 km', '48 m', '15.1 km', '0.4 km']",['21.8 km'],"['2 mins', '19 mins', '1 min', '28 mins', '6 mins']",['1 hour 1 min'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['Jeffery Local', 'Metra Electric']",[41.7134],[-87.57037439999999]
5,1405,9006 S Oglesby Ave,1932.0,2.0,4.0,"Chicago, IL 60617","['09/11/2018', '08/22/2018', '08/07/2018', '08/02/2018', '08/01/2018', '04/25/2018', '04/23/2018', '03/26/2018', '03/09/2018']",5.0,"['Price change', 'Price change', 'Posting removed', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,932 Square Feet', 'Lot Size: 3750 sqft']",10/05/2018,3750.0,sqft,&lpar;Calumet Heights&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1952', '65 days on Trulia', '3750 sqft lot size', '1,932 sqft', '$112/sqft', '283 views']",216000.0,"[['2018-03-09 00:00:00', 72500, 'Listed for sale'], ['2018-03-26 00:00:00', 72500, 'Pending'], ['2018-04-23 00:00:00', 72500, 'Posting removed'], ['2018-04-25 00:00:00', 86000, 'Sold'], ['2018-08-01 00:00:00', 207000, 'Listed for sale'], ['2018-08-02 00:00:00', 207000, 'Posting removed'], ['2018-08-07 00:00:00', 207000, 'Posting removed'], ['2018-08-22 00:00:00', 204000, 'Price change'], ['2018-09-11 00:00:00', 199000, 'Price change']]",112.0,"['$199,000', '$204,000', '$207,000', '$207,000', '$207,000', '$86,000', '$72,500', '$72,500', '$72,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,105 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/9006-s-oglesby-ave-chicago-il-60617--2104058851,283.0,1952.0,60617.0,39216,49689.0,84155,1405,"['0.7 km', '1.7 km', '73 m', '19.6 km', '0.4 km']",['22.5 km'],"['9 mins', '6 mins', '1 min', '38 mins', '6 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['87th', 'Metra Electric']",[41.7313917],[-87.56709819999999]
6,1406,8717 S Marquette Ave,1008.0,2.0,4.0,"Chicago, IL 60617","['07/19/2018', '03/04/2003', '05/03/2000', '02/16/1996']",8.0,"['Listed for sale', 'Sold', 'Sold', 'Sold']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,008 Square Feet', 'Lot Size: 3476 sqft']",07/19/2018,3476.0,sqft,&lpar;South Chicago&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1893', '78 days on Trulia', '3476 sqft lot size', '1,008 sqft', '$25/sqft', '915 views']",24900.0,"[['1996-02-16 00:00:00', 54000, 'Sold'], ['2000-05-03 00:00:00', 95000, 'Sold'], ['2003-03-04 00:00:00', 49000, 'Sold'], ['2018-07-19 00:00:00', 24900, 'Listed for sale']]",25.0,"['$24,900', '$49,000', '$95,000', '$54,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,008 Square Feet', 'Lot Size: 3,475 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8717-s-marquette-ave-chicago-il-60617--2104056032,915.0,1893.0,60617.0,39216,49689.0,84155,1406,"['0.9 km', '19.6 km', '0.4 km']",['20.9 km'],"['12 mins', '38 mins', '6 mins']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.73671],[-87.5582833]
7,1407,8204 S Muskegon Ave,1160.0,1.0,4.0,"Chicago, IL 60617","['08/09/2018', '07/13/2018', '06/25/2018', '12/24/2010', '11/26/2010', '10/19/2010']",2.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,160 Square Feet']",08/09/2018,,,&lpar;South Chicago&rpar;,"['Single-Family Home', '4 Beds', '1 Bath', 'Built in 1888', '102 days on Trulia', '1,160 sqft', '$26/sqft', '118 views']",29900.0,"[['2010-10-19 00:00:00', 9000, 'Sold'], ['2010-11-26 00:00:00', 48635, 'Listed for sale'], ['2010-12-24 00:00:00', 48635, 'Posting removed'], ['2018-06-25 00:00:00', 69900, 'Listed for sale'], ['2018-07-13 00:00:00', 39900, 'Price change'], ['2018-08-09 00:00:00', 29900, 'Price change']]",26.0,"['$29,900', '$39,900', '$69,900', '$48,635', '$48,635', '$9,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,162 Square Feet', 'Lot Size: 2,976 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8204-s-muskegon-ave-chicago-il-60617--1091765,118.0,1888.0,60617.0,39216,49689.0,84155,1407,"['0.5 km', '18.7 km', '0.4 km']",['19.6 km'],"['6 mins', '36 mins', '6 mins']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.746152],[-87.55526530000002]
8,1408,10907 S Avenue L,672.0,1.0,3.0,"Chicago, IL 60617",['02/13/2014'],0.0,['Sold'],"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '672 Square Feet', 'Lot Size: 3000 sqft']",09/26/2018,3000.0,sqft,&lpar;East Side&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1890', '290 days on Trulia', '3000 sqft lot size', '672 sqft', '$98/sqft', '692 views']",65998.0,"[['2014-02-13 00:00:00', 83000, 'Sold']]",98.0,"['$83,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '672 Square Feet', 'Lot Size: 3,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/10907-s-avenue-l-chicago-il-60617--2104040672,692.0,1890.0,60617.0,39216,49689.0,84155,1408,"['0.2 km', '4.2 km', '0.3 km', '20.9 km', '0.4 km']",['26.0 km'],"['2 mins', '14 mins', '4 mins', '41 mins', '6 mins']",['1 hour 25 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['South Chicago', 'Metra Electric']",[41.6969365],[-87.5364422]
9,1409,8210 S Manistee Ave,1422.0,3.0,6.0,"Chicago, IL 60617","['08/08/2018', '07/11/2018', '06/27/2018', '04/13/2017', '02/02/2017']",0.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale']","['6 Bedrooms', '3 Bathrooms', 'Multi-Family', '1,422 Square Feet', 'Lot Size: 5662 sqft']",08/08/2018,5662.0,sqft,&lpar;South Chicago&rpar;,"['Multi-Family', '6 Beds', '3 Baths', 'Built in 1928', '100 days on Trulia', '5662 sqft lot size', '1,422 sqft', '$35/sqft', '754 views']",49500.0,"[['2017-02-02 00:00:00', 18000, 'Listed for sale'], ['2017-04-13 00:00:00', 18000, 'Posting removed'], ['2018-06-27 00:00:00', 69500, 'Listed for sale'], ['2018-07-11 00:00:00', 58900, 'Price change'], ['2018-08-08 00:00:00', 49500, 'Price change']]",35.0,"['$49,500', '$58,900', '$69,500', '$18,000', '$18,000']","['3 Bedrooms', '2 Bathrooms', 'Multi-Family', '2,198 Square Feet', 'Lot Size: 6,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8210-s-manistee-ave-chicago-il-60617--2104051436,754.0,1928.0,60617.0,39216,49689.0,84155,1409,"['0.7 km', '18.7 km', '0.4 km']",['19.8 km'],"['8 mins', '36 mins', '6 mins']",['50 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Metra Electric'],[41.7459617],[-87.5576845]
