,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,2400,2550 N Lakeview Ave #N1105-6,2606.0,3.0,3.0,"Chicago, IL 60614",,4.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,606 Square Feet']",09/26/2018,,,&lpar;Bridgeport&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2010', '14 days on Trulia', '2,606 sqft', '$892/sqft', '76 views', '$1,830/monthly HOA']",2325000.0,,892.0,,,,https://www.trulia.com/p/il/chicago/2550-n-lakeview-ave-n1105-6-chicago-il-60614--2325012906,76.0,2010.0,60614.0,89741,143293.0,66617,2400,"['1.5 km', '5.8 km', '0.2 km']",['7.6 km'],"['19 mins', '12 mins', '3 mins']",['34 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9291845],[-87.6392851]
1,2401,2754 N Hampden Ct #1401,800.0,1.0,1.0,"Chicago, IL 60614",,0.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '800 Square Feet']",09/17/2018,,,&lpar;Park West&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1972', '30 days on Trulia', '800 sqft', '$269/sqft', '86 views', '$369/monthly HOA']",215000.0,,269.0,,,,https://www.trulia.com/p/il/chicago/2754-n-hampden-ct-1401-chicago-il-60614--2103992882,86.0,1972.0,60614.0,89741,143293.0,66617,2401,"['0.9 km', '6.6 km', '0.2 km']",['7.8 km'],"['12 mins', '17 mins', '3 mins']",['31 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Purple Line'],[41.9322057],[-87.6424232]
2,2402,1908 N Sheffield Ave #1,2130.0,3.0,3.0,"Chicago, IL 60614",,3.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,130 Square Feet']",09/04/2018,,,&lpar;Ranch Triangle&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 2002', '43 days on Trulia', '2,130 sqft', '$376/sqft', '180 views', '$260/monthly HOA']",799900.0,,376.0,,,,https://www.trulia.com/p/il/chicago/1908-n-sheffield-ave-1-chicago-il-60614--2103976190,180.0,2002.0,60614.0,89741,143293.0,66617,2402,"['0.2 km', '5.0 km', '0.2 km']",['5.5 km'],"['3 mins', '13 mins', '3 mins']",['19 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Purple Line'],[41.9164254],[-87.6533583]
3,2403,1220 W Wrightwood Ave,4400.0,5.0,4.0,"Chicago, IL 60614","['09/17/2018', '06/07/2010', '03/11/2010', '02/28/2010', '05/29/2009', '07/10/2008', '03/20/2008', '07/10/2007']",8.0,"['Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['4 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,400 Square Feet', 'Lot Size: 3454 sqft']",09/17/2018,3454.0,sqft,&lpar;Wrightwood Neighbors&rpar;,"['Single-Family Home', '4 Beds', '5 Baths', 'Built in 2009', '18 days on Trulia', '3454 sqft lot size', '4,400 sqft', '$568/sqft', '158 views']",2500000.0,"[['2007-07-10 00:00:00', 721000, 'Sold'], ['2008-03-20 00:00:00', 919000, 'Listed for sale'], ['2008-07-10 00:00:00', 919000, 'Posting removed'], ['2009-05-29 00:00:00', 2279000, 'Listed for sale'], ['2010-02-28 00:00:00', 2249000, 'Price change'], ['2010-03-11 00:00:00', 2249000, 'Posting removed'], ['2010-06-07 00:00:00', 1910000, 'Sold'], ['2018-09-17 00:00:00', 2500000, 'Listed for sale']]",568.0,"['$2,500,000', '$1,910,000', '$2,249,000', '$2,249,000', '$2,279,000', '$919,000', '$919,000', '$721,000']","['5 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,276 Square Feet', 'Lot Size: 3,456 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1220-w-wrightwood-ave-chicago-il-60614--1297762,158.0,2009.0,60614.0,89741,143293.0,66617,2403,"['0.9 km', '5.8 km', '0.2 km']",['7.0 km'],"['12 mins', '12 mins', '3 mins']",['26 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9289452],[-87.65961460000001]
4,2404,1964 N Howe St #1,1100.0,1.0,3.0,"Chicago, IL 60614","['06/26/2017', '06/08/2017', '05/02/2017', '04/14/2017', '12/08/2005', '10/12/2004', '01/21/1999']",7.0,"['Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Condo', '1,100 Square Feet']",09/28/2018,,,&lpar;Lincoln Park&rpar;,"['Condo', '3 Beds', '1 Bath', 'Built in 1920', '7 days on Trulia', '1,100 sqft', '$336/sqft', '93 views', '$462/monthly HOA']",370000.0,"[['1999-01-21 00:00:00', 213000, 'Sold'], ['2004-10-12 00:00:00', 236000, 'Sold'], ['2005-12-08 00:00:00', 284000, 'Sold'], ['2017-04-14 00:00:00', 359000, 'Listed for sale'], ['2017-05-02 00:00:00', 359000, 'Pending'], ['2017-06-08 00:00:00', 359000, 'Posting removed'], ['2017-06-26 00:00:00', 352500, 'Sold']]",336.0,"['$352,500', '$359,000', '$359,000', '$359,000', '$284,000', '$236,000', '$213,000']","['Condo', 'Lot Size: 8,862 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/1964-n-howe-st-1-chicago-il-60614--2121742811,93.0,1920.0,60614.0,89741,143293.0,66617,2404,"['0.7 km', '5.0 km', '0.2 km']",['5.9 km'],"['9 mins', '13 mins', '3 mins']",['24 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Purple Line'],[41.9179054],[-87.6449293]
5,2405,2637 N Dayton St,4320.0,4.0,5.0,"Chicago, IL 60614","['05/21/2015', '05/12/2015', '04/08/2015', '03/10/2015', '11/05/2014', '09/16/2014', '08/10/2007', '09/22/2003', '08/18/1998']",8.0,"['Sold', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '4,320 Square Feet', 'Lot Size: 3123 sqft']",10/03/2018,3123.0,sqft,&lpar;Wrightwood Neighbors&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1985', '8 days on Trulia', '3123 sqft lot size', '4,320 sqft', '$365/sqft', '67 views']",1575000.0,"[['1998-08-18 00:00:00', 837500, 'Sold'], ['2003-09-22 00:00:00', 1310000, 'Sold'], ['2007-08-10 00:00:00', 1425000, 'Sold'], ['2014-09-16 00:00:00', 1679000, 'Listed for sale'], ['2014-11-05 00:00:00', 1659000, 'Price change'], ['2015-03-10 00:00:00', 1629000, 'Price change'], ['2015-04-08 00:00:00', 1629000, 'Pending'], ['2015-05-12 00:00:00', 1629000, 'Posting removed'], ['2015-05-21 00:00:00', 1482000, 'Sold']]",365.0,"['$1,482,000', '$1,629,000', '$1,629,000', '$1,629,000', '$1,659,000', '$1,679,000', '$1,425,000', '$1,310,000', '$837,500']","['4 Bedrooms', '3.5 Bathrooms', 'Single-Family Home', '1,978 Square Feet', 'Lot Size: 3,100 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2637-n-dayton-st-chicago-il-60614--2103990059,67.0,1985.0,60614.0,89741,143293.0,66617,2405,"['0.5 km', '6.6 km', '0.2 km']",['7.3 km'],"['6 mins', '17 mins', '3 mins']",['25 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Purple Line'],[41.9302189],[-87.64954290000001]
6,2406,843 W Wrightwood Ave,4650.0,5.0,4.0,"Chicago, IL 60614","['09/06/2018', '02/02/2015', '01/28/2015', '11/12/2014', '10/28/2014', '10/10/2014', '09/05/2014', '07/09/2014', '07/23/2013', '07/15/2013', '03/14/2013', '06/19/2012', '05/08/2012', '03/09/2012', '08/03/2006', '08/02/2006', '01/04/2000']",9.0,"['Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['4 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,650 Square Feet', 'Lot Size: 3123 sqft']",10/05/2018,3123.0,sqft,&lpar;Wrightwood Neighbors&rpar;,"['Single-Family Home', '4 Beds', '5 Baths', 'Built in 2000', '29 days on Trulia', '3123 sqft lot size', '4,650 sqft', '$344/sqft', '210 views']",1599000.0,"[['2000-01-04 00:00:00', 655000, 'Sold'], ['2006-08-02 00:00:00', 2050000, 'Sold'], ['2006-08-03 00:00:00', 970000, 'Sold'], ['2012-03-09 00:00:00', 1820000, 'Listed for sale'], ['2012-05-08 00:00:00', 1749000, 'Price change'], ['2012-06-19 00:00:00', 1749000, 'Posting removed'], ['2013-03-14 00:00:00', 715000, 'Sold'], ['2013-07-15 00:00:00', 1749000, 'Listed for sale'], ['2013-07-23 00:00:00', 1749000, 'Posting removed'], ['2014-07-09 00:00:00', 1825000, 'Listed for sale'], ['2014-09-05 00:00:00', 1795000, 'Price change'], ['2014-10-10 00:00:00', 1695000, 'Price change'], ['2014-10-28 00:00:00', 1595000, 'Price change'], ['2014-11-12 00:00:00', 1595000, 'Pending'], ['2015-01-28 00:00:00', 1595000, 'Posting removed'], ['2015-02-02 00:00:00', 1511000, 'Sold'], ['2018-09-06 00:00:00', 1650000, 'Listed for sale']]",344.0,"['$1,650,000', '$1,511,000', '$1,595,000', '$1,595,000', '$1,595,000', '$1,695,000', '$1,795,000', '$1,825,000', '$1,749,000', '$1,749,000', '$715,000', '$1,749,000', '$1,749,000', '$1,820,000', '$970,000', '$2,050,000', '$655,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '3,071 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/843-w-wrightwood-ave-chicago-il-60614--1076372,210.0,2000.0,60614.0,89741,143293.0,66617,2406,"['0.7 km', '5.8 km', '0.2 km']",['6.7 km'],"['9 mins', '12 mins', '3 mins']",['23 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9290236],[-87.6506266]
7,2407,2335 N Southport Ave,5600.0,5.0,5.0,"Chicago, IL 60614","['05/18/2006', '04/24/2001']",5.0,"['Sold', 'Sold']","['5 Bedrooms', '5 Bathrooms', 'Single-Family Home', '5,600 Square Feet', 'Lot Size: 3101 sqft']",10/05/2018,3101.0,sqft,&lpar;Sheffield Neighbors&rpar;,"['Single-Family Home', '5 Beds', '5 Baths', 'Built in 2007', '45 days on Trulia', '3101 sqft lot size', '5,600 sqft', '$393/sqft', '170 views']",2199500.0,"[['2001-04-24 00:00:00', 385000, 'Sold'], ['2006-05-18 00:00:00', 1857500, 'Sold']]",393.0,"['$1,857,500', '$385,000']","['5 Bedrooms', '4.5 Bathrooms', 'Single-Family Home', '3,601 Square Feet', 'Lot Size: 2,976 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2335-n-southport-ave-chicago-il-60614--968912,170.0,2007.0,60614.0,89741,143293.0,66617,2407,"['1.0 km', '5.8 km', '0.2 km']",['7.0 km'],"['12 mins', '12 mins', '3 mins']",['26 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9244413],[-87.6632397]
8,2408,1862 N Halsted St #1S,2100.0,3.0,3.0,"Chicago, IL 60614",,7.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '2,100 Square Feet']",10/05/2018,,,&lpar;Ranch Triangle&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1993', '107 days on Trulia', '2,100 sqft', '$390/sqft', '181 views', '$343/monthly HOA']",819900.0,,390.0,,,,https://www.trulia.com/p/il/chicago/1862-n-halsted-st-1s-chicago-il-60614--2121641646,181.0,1993.0,60614.0,89741,143293.0,66617,2408,"['0.6 km', '4.1 km', '0.2 km']",['4.9 km'],"['7 mins', '9 mins', '3 mins']",['18 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9155841],[-87.6484765]
9,2409,2643 N Hermitage Ave #206,1600.0,2.0,3.0,"Chicago, IL 60614",,1.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,600 Square Feet']",08/16/2018,,,&lpar;Lathrop Homes&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2018', '51 days on Trulia', '1,600 sqft', '$499/sqft', '137 views', '$429/monthly HOA']",799000.0,,499.0,,,,https://www.trulia.com/p/il/chicago/2643-n-hermitage-ave-206-chicago-il-60614--2353796693,137.0,2018.0,60614.0,89741,143293.0,66617,2409,"['1.6 km', '4.7 km', '0.8 km']",['7.1 km'],"['21 mins', '11 mins', '10 mins']",['43 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['Union Pacific North'],[41.93008529999999],[-87.67201899999999]
