,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,6000,4925 N Ridgeway Ave,3200.0,3.0,5.0,"Chicago, IL 60625","['09/07/2018', '09/03/2018', '08/09/2018', '06/22/2018', '11/04/2017', '10/04/2017', '10/04/2017', '08/10/2017', '07/12/2017', '11/17/2016', '11/10/2016', '10/26/2016', '10/18/2016']",5.0,"['Price change', 'Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Price change', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '3,200 Square Feet', 'Lot Size: 3750 sqft']",10/03/2018,3750.0,sqft,&lpar;Albany Park&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1916', '105 days on Trulia', '3750 sqft lot size', '3,200 sqft', '$179/sqft', '607 views']",574000.0,"[['2016-10-18 00:00:00', 212000, 'Sold'], ['2016-10-26 00:00:00', 267400, 'Listed for sale'], ['2016-11-10 00:00:00', 199900, 'Posting removed'], ['2016-11-17 00:00:00', 267400, 'Posting removed'], ['2017-07-12 00:00:00', 550000, 'Listed for sale'], ['2017-08-10 00:00:00', 524900, 'Price change'], ['2017-10-04 00:00:00', 499000, 'Price change'], ['2017-10-04 00:00:00', 524900, 'Posting removed'], ['2017-11-04 00:00:00', 499000, 'Posting removed'], ['2018-06-22 00:00:00', 609000, 'Listed for sale'], ['2018-08-09 00:00:00', 609000, 'Pending'], ['2018-09-03 00:00:00', 609000, 'Pending to active status'], ['2018-09-07 00:00:00', 598000, 'Price change']]",179.0,"['$598,000', '$609,000', '$609,000', '$609,000', '$499,000', '$499,000', '$524,900', '$524,900', '$550,000', '$267,400', '$199,900', '$267,400', '$212,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,234 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4925-n-ridgeway-ave-chicago-il-60625--2104211074,607.0,1916.0,60625.0,52037,65687.0,78651,6000,"['1.0 km', '7.9 km', '7.4 km', '0.2 km']",['16.5 km'],"['13 mins', '17 mins', '15 mins', '3 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9709219],[-87.7219377]
1,6001,2628 W Argyle St,2500.0,5.0,8.0,"Chicago, IL 60625","['09/10/2018', '08/14/2018', '08/13/2018', '10/11/2015', '04/18/2015', '01/16/2015', '07/05/1994']",3.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold']","['8 Bedrooms', '5 Bathrooms', 'Multi-Family', '2,500 Square Feet', 'Lot Size: 3049 sqft']",09/10/2018,3049.0,sqft,&lpar;Ravenswood&rpar;,"['Multi-Family', '8 Beds', '5 Baths', 'Built in 1970', '53 days on Trulia', '3049 sqft lot size', '2,500 sqft', '$240/sqft', '132 views']",599000.0,"[['1994-07-05 00:00:00', 214000, 'Sold'], ['2015-01-16 00:00:00', 579000, 'Listed for sale'], ['2015-04-18 00:00:00', 540000, 'Price change'], ['2015-10-11 00:00:00', 540000, 'Posting removed'], ['2018-08-13 00:00:00', 600000, 'Listed for sale'], ['2018-08-14 00:00:00', 620000, 'Price change'], ['2018-09-10 00:00:00', 599000, 'Price change']]",240.0,"['$599,000', '$620,000', '$600,000', '$540,000', '$540,000', '$579,000', '$214,000']","['4 Bedrooms', '2 Bathrooms', 'Multi-Family', '2,529 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2628-w-argyle-st-chicago-il-60625--1000920041,132.0,1970.0,60625.0,52037,65687.0,78651,6001,"['0.8 km', '6.1 km', '7.4 km', '0.2 km']",['14.5 km'],"['9 mins', '13 mins', '15 mins', '3 mins']",['42 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9722295],[-87.6951058]
2,6002,4431 N Harding Ave,1560.0,3.0,4.0,"Chicago, IL 60625","['08/27/2018', '07/27/2018', '06/22/2018', '02/03/2018', '10/27/2017', '10/06/2017', '09/17/2017', '08/23/2017', '07/06/2017', '06/15/2017', '04/28/2017', '04/20/2017', '09/13/2006', '10/25/2004']",5.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Posting removed', 'Listed for sale', 'Sold', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Multi-Family', '1,560 Square Feet', 'Lot Size: 3763 sqft']",10/05/2018,3763.0,sqft,&lpar;Albany Park&rpar;,"['Multi-Family', '4 Beds', '3 Baths', 'Built in 1911', '105 days on Trulia', '3763 sqft lot size', '1,560 sqft', '$215/sqft', '323 views']",334900.0,"[['2004-10-25 00:00:00', 217500, 'Sold'], ['2006-09-13 00:00:00', 390000, 'Sold'], ['2017-04-20 00:00:00', 385000, 'Listed for sale'], ['2017-04-28 00:00:00', 385000, 'Posting removed'], ['2017-06-15 00:00:00', 375000, 'Price change'], ['2017-07-06 00:00:00', 370000, 'Price change'], ['2017-08-23 00:00:00', 360000, 'Price change'], ['2017-09-17 00:00:00', 340000, 'Price change'], ['2017-10-06 00:00:00', 315000, 'Price change'], ['2017-10-27 00:00:00', 315000, 'Pending'], ['2018-02-03 00:00:00', 315000, 'Posting removed'], ['2018-06-22 00:00:00', 354900, 'Listed for sale'], ['2018-07-27 00:00:00', 344900, 'Price change'], ['2018-08-27 00:00:00', 334900, 'Price change']]",215.0,"['$334,900', '$344,900', '$354,900', '$315,000', '$315,000', '$315,000', '$340,000', '$360,000', '$370,000', '$375,000', '$385,000', '$385,000', '$390,000', '$217,500']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,560 Square Feet', 'Lot Size: 3,763 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4431-n-harding-ave-chicago-il-60625--2104204593,323.0,1911.0,60625.0,52037,65687.0,78651,6002,"['1.2 km', '12.0 km', '0.1 km']",['13.3 km'],"['15 mins', '23 mins', '1 min']",['38 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9618896],[-87.7265658]
3,6003,2455 W Foster Ave #1,1400.0,2.0,2.0,"Chicago, IL 60625",,0.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,400 Square Feet']",10/03/2018,,,&lpar;Ravenswood&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2007', '50 days on Trulia', '1,400 sqft', '$236/sqft', '162 views', '$177/monthly HOA']",329900.0,,236.0,,,,https://www.trulia.com/p/il/chicago/2455-w-foster-ave-1-chicago-il-60625--2122286081,162.0,2007.0,60625.0,52037,65687.0,78651,6003,"['1.2 km', '5.6 km', '7.4 km', '0.2 km']",['14.5 km'],"['15 mins', '12 mins', '15 mins', '3 mins']",['48 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9758283],[-87.6913687]
4,6004,5519 N Christiana Ave,2034.0,2.0,3.0,"Chicago, IL 60625","['09/13/2018', '08/29/2018', '08/23/2018', '08/08/2018', '07/13/2018']",4.0,"['Price change', 'Pending to active status', 'Pending', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,034 Square Feet', 'Lot Size: 3720 sqft']",09/25/2018,3720.0,sqft,&lpar;North Park&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1946', '84 days on Trulia', '3720 sqft lot size', '2,034 sqft', '$172/sqft', '316 views']",349900.0,"[['2018-07-13 00:00:00', 365000, 'Listed for sale'], ['2018-08-08 00:00:00', 359900, 'Price change'], ['2018-08-23 00:00:00', 359900, 'Pending'], ['2018-08-29 00:00:00', 359900, 'Pending to active status'], ['2018-09-13 00:00:00', 354900, 'Price change']]",172.0,"['$354,900', '$359,900', '$359,900', '$359,900', '$365,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '2,034 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5519-n-christiana-ave-chicago-il-60625--2104215179,316.0,1946.0,60625.0,52037,65687.0,78651,6004,"['1.6 km', '7.9 km', '7.4 km', '0.2 km']",['17.1 km'],"['20 mins', '17 mins', '15 mins', '3 mins']",['58 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9818443],[-87.71242989999999]
5,6005,2208 W Winnemac Ave #1,950.0,1.0,1.0,"Chicago, IL 60625","['04/21/2014', '04/14/2014', '03/06/2014', '03/01/2014', '05/31/2007']",4.0,"['Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '950 Square Feet']",09/16/2018,,,&lpar;Ravenswood&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1917', '84 days on Trulia', '950 sqft', '$209/sqft', '254 views', '$251/monthly HOA']",199000.0,"[['2007-05-31 00:00:00', 185000, 'Sold'], ['2014-03-01 00:00:00', 185000, 'Listed for sale'], ['2014-03-06 00:00:00', 185000, 'Pending'], ['2014-04-14 00:00:00', 185000, 'Posting removed'], ['2014-04-21 00:00:00', 180000, 'Sold']]",209.0,"['$180,000', '$185,000', '$185,000', '$185,000', '$185,000']","['Condo', 'Lot Size: 8,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2208-w-winnemac-ave-1-chicago-il-60625--2179189217,254.0,1917.0,60625.0,52037,65687.0,78651,6005,"['1.1 km', '5.6 km', '7.4 km', '0.2 km']",['14.4 km'],"['13 mins', '12 mins', '15 mins', '3 mins']",['46 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.97314679999999],[-87.6845338]
6,6006,4809 N California Ave #2W,1500.0,2.0,3.0,"Chicago, IL 60625",,7.0,,"['3 Bedrooms', '2 Bathrooms', 'Condo', '1,500 Square Feet']",09/07/2018,,,&lpar;Ravenswood&rpar;,"['Condo', '3 Beds', '2 Baths', 'Built in 2008', '67 days on Trulia', '1,500 sqft', '$283/sqft', '151 views', '$408/monthly HOA']",424900.0,,283.0,,,,https://www.trulia.com/p/il/chicago/4809-n-california-ave-2w-chicago-il-60625--2173816369,151.0,2008.0,60625.0,52037,65687.0,78651,6006,"['0.7 km', '6.1 km', '7.4 km', '0.2 km']",['14.5 km'],"['9 mins', '13 mins', '15 mins', '3 mins']",['42 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9688207],[-87.6986514]
7,6007,5142 N Leavitt St #CH,850.0,2.0,1.0,"Chicago, IL 60625",,9.0,,"['1 Bedroom', '2 Bathrooms', 'Townhouse', '850 Square Feet']",09/19/2018,,,&lpar;Ravenswood&rpar;,"['Townhouse', '1 Bed', '2 Baths', 'Built in 2005', '79 days on Trulia', '850 sqft', '$318/sqft', '273 views', '$252/monthly HOA']",269900.0,,318.0,,,,https://www.trulia.com/p/il/chicago/5142-n-leavitt-st-ch-chicago-il-60625--1138190,273.0,2005.0,60625.0,52037,65687.0,78651,6007,"['1.4 km', '4.8 km', '7.4 km', '0.2 km']",['13.9 km'],"['17 mins', '10 mins', '15 mins', '3 mins']",['48 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.97533809999999],[-87.6843104]
8,6008,5359 N Bowmanville Ave,1500.0,2.0,4.0,"Chicago, IL 60625","['08/28/2018', '08/01/2018', '09/08/2014', '08/08/2014', '06/17/2014', '05/28/2014']",5.0,"['Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,500 Square Feet', 'Lot Size: 3123 sqft']",09/27/2018,3123.0,sqft,&lpar;Bowmanville&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1898', '65 days on Trulia', '3123 sqft lot size', '1,500 sqft', '$383/sqft', '334 views']",575000.0,"[['2014-05-28 00:00:00', 500000, 'Listed for sale'], ['2014-06-17 00:00:00', 500000, 'Pending'], ['2014-08-08 00:00:00', 500000, 'Posting removed'], ['2014-09-08 00:00:00', 475500, 'Sold'], ['2018-08-01 00:00:00', 600000, 'Listed for sale'], ['2018-08-28 00:00:00', 575000, 'Price change']]",383.0,"['$575,000', '$600,000', '$475,500', '$500,000', '$500,000', '$500,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '834 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5359-n-bowmanville-ave-chicago-il-60625--2104214515,334.0,1898.0,60625.0,52037,65687.0,78651,6008,"['1.5 km', '5.6 km', '7.4 km', '0.2 km']",['14.8 km'],"['19 mins', '12 mins', '15 mins', '3 mins']",['51 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.97872659999999],[-87.68607159999999]
9,6009,2163 W Leland Ave,1642.0,2.0,3.0,"Chicago, IL 60625","['08/16/2018', '06/05/2006', '05/06/1994']",0.0,"['Listed for sale', 'Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,642 Square Feet', 'Lot Size: 2282 sqft']",08/16/2018,2282.0,sqft,&lpar;Ravenswood&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1891', '50 days on Trulia', '2282 sqft lot size', '1,642 sqft', '$365/sqft', '454 views']",599000.0,"[['1994-05-06 00:00:00', 75000, 'Sold'], ['2006-06-05 00:00:00', 550000, 'Sold'], ['2018-08-16 00:00:00', 599000, 'Listed for sale']]",365.0,"['$599,000', '$550,000', '$75,000']","['3 Bedrooms', '1 Bathroom', 'Townhouse', '1,642 Square Feet', 'Lot Size: 2,283 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/2163-w-leland-ave-chicago-il-60625--2104196639,454.0,1891.0,60625.0,52037,65687.0,78651,6009,"['0.4 km', '4.8 km', '7.4 km', '0.2 km']",['12.9 km'],"['5 mins', '10 mins', '15 mins', '3 mins']",['36 mins'],"['WALKING', 'TRANSIT', 'TRANSIT', 'WALKING']","['SUBWAY', 'SUBWAY']","['Brown Line', 'Red Line']",[41.9668189],[-87.68321159999999]
