,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
0,400,401 N Wabash Ave #2526,1362.0,2.0,1.0,"Chicago, IL 60611",,1.0,,"['1 Bedroom', '2 Bathrooms', 'Condo', '1,362 Square Feet']",04/13/2018,,,&lpar;River North&rpar;,"['Condo', '1 Bed', '2 Baths', 'Built in 2008', '211 days on Trulia', '1,362 sqft', '$437/sqft', '256 views']",595000.0,,437.0,,,,https://www.trulia.com/p/il/chicago/401-n-wabash-ave-2526-chicago-il-60611--2103907018,256.0,2008.0,60611.0,85578,165061.0,28718,400,"['0.4 km', '0.7 km', '0.2 km']",['1.3 km'],"['5 mins', '2 mins', '3 mins']",['9 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8890499],[-87.6267962]
1,401,600 N Lake Shore Dr #1109,1290.0,2.0,2.0,"Chicago, IL 60611",,6.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,290 Square Feet']",06/15/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2008', '216 days on Trulia', '1,290 sqft', '$477/sqft', '145 views', '$638/monthly HOA']",615000.0,,477.0,,,,https://www.trulia.com/p/il/chicago/600-n-lake-shore-dr-1109-chicago-il-60611--2103921214,145.0,2008.0,60611.0,85578,165061.0,28718,401,"['1.2 km', '0.7 km', '0.2 km']",['2.2 km'],"['16 mins', '2 mins', '3 mins']",['20 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8934556],[-87.6148779]
2,402,111 E Chestnut St #23C,1450.0,2.0,2.0,"Chicago, IL 60611",,8.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,450 Square Feet']",10/05/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1972', '188 days on Trulia', '1,450 sqft', '$430/sqft', '152 views', '$947/monthly HOA']",624000.0,,430.0,,,,https://www.trulia.com/p/il/chicago/111-e-chestnut-st-23c-chicago-il-60611--2207746676,152.0,1972.0,60611.0,85578,165061.0,28718,402,"['0.4 km', '1.3 km', '0.2 km']",['1.9 km'],"['5 mins', '3 mins', '3 mins']",['11 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8983351],[-87.62521]
3,403,990 N Lake Shore Dr #5B,1430.0,2.0,2.0,"Chicago, IL 60611",,9.0,,"['2 Bedrooms', '2 Bathrooms', 'Condo', '1,430 Square Feet']",09/18/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1973', '189 days on Trulia', '1,430 sqft', '$385/sqft', '162 views', '$1,177/monthly HOA']",550000.0,,385.0,,,,https://www.trulia.com/p/il/chicago/990-n-lake-shore-dr-5b-chicago-il-60611--2103926742,162.0,1973.0,60611.0,85578,165061.0,28718,403,"['1.1 km', '1.3 km', '0.2 km']",['2.6 km'],"['14 mins', '3 mins', '3 mins']",['20 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9004965],[-87.6196035]
4,404,179 E Lake Shore Dr #302,875.0,1.0,1.0,"Chicago, IL 60611",,4.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '875 Square Feet']",09/05/2018,,,&lpar;Streeterville&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1928', '44 days on Trulia', '875 sqft', '$570/sqft', '382 views', '$2,048/monthly HOA']",499000.0,,570.0,,,,https://www.trulia.com/p/il/chicago/179-e-lake-shore-dr-302-chicago-il-60611--2335196659,382.0,1928.0,60611.0,85578,165061.0,28718,404,"['0.9 km', '1.3 km', '0.2 km']",['2.4 km'],"['11 mins', '3 mins', '3 mins']",['17 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.9008253],[-87.6226701]
5,405,600 N Fairbanks Ct #3109,926.0,1.0,1.0,"Chicago, IL 60611","['08/28/2018', '07/24/2018', '06/27/2018', '06/11/2018', '05/21/2018', '05/11/2018', '03/17/2010']",7.0,"['Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '926 Square Feet']",09/11/2018,,,&lpar;Streeterville&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 2007', '147 days on Trulia', '926 sqft', '$556/sqft', '9 views', '$594/monthly HOA']",515000.0,"[['2010-03-17 00:00:00', 890000, 'Sold'], ['2018-05-11 00:00:00', 545000, 'Listed for sale'], ['2018-05-21 00:00:00', 535000, 'Price change'], ['2018-06-11 00:00:00', 529900, 'Price change'], ['2018-06-27 00:00:00', 525000, 'Price change'], ['2018-07-24 00:00:00', 515000, 'Price change'], ['2018-08-28 00:00:00', 515000, 'Posting removed']]",556.0,"['$515,000', '$515,000', '$525,000', '$529,900', '$535,000', '$545,000', '$890,000']","['Condo', 'Lot Size: 0.67 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/600-n-fairbanks-ct-3109-chicago-il-60611--2103921152,9.0,2007.0,60611.0,85578,165061.0,28718,405,"['0.7 km', '0.7 km', '0.2 km']",['1.7 km'],"['9 mins', '2 mins', '3 mins']",['14 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.892884],[-87.62031809999999]
6,406,850 N Dewitt Pl #22AC,1800.0,3.0,3.0,"Chicago, IL 60611",,7.0,,"['3 Bedrooms', '3 Bathrooms', 'Condo', '1,800 Square Feet']",09/21/2018,,,&lpar;Streeterville&rpar;,"['Condo', '3 Beds', '3 Baths', 'Built in 1955', '247 days on Trulia', '1,800 sqft', '$333/sqft', '407 views', '$1,205/monthly HOA']",599000.0,,333.0,,,,https://www.trulia.com/p/il/chicago/850-n-dewitt-pl-22ac-chicago-il-60611--2325223041,407.0,1955.0,60611.0,85578,165061.0,28718,406,"['0.8 km', '1.3 km', '0.2 km']",['2.3 km'],"['10 mins', '3 mins', '3 mins']",['16 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8982278],[-87.6202461]
7,407,440 N Wabash Ave #4411,850.0,1.0,1.0,"Chicago, IL 60611","['09/14/2018', '07/12/2018', '05/15/2018', '03/22/2005']",3.0,"['Price change', 'Price change', 'Listed for sale', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '850 Square Feet']",09/14/2018,,,&lpar;River North&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1992', '143 days on Trulia', '850 sqft', '$364/sqft', '74 views', '$511/monthly HOA']",309000.0,"[['2005-03-22 00:00:00', 388500, 'Sold'], ['2018-05-15 00:00:00', 345000, 'Listed for sale'], ['2018-07-12 00:00:00', 325000, 'Price change'], ['2018-09-14 00:00:00', 309000, 'Price change']]",364.0,"['$309,000', '$325,000', '$345,000', '$388,500']","['Condo', 'Lot Size: 0.97 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/440-n-wabash-ave-4411-chicago-il-60611--2103911732,74.0,1992.0,60611.0,85578,165061.0,28718,407,"['0.2 km', '0.7 km', '0.2 km']",['1.2 km'],"['3 mins', '2 mins', '3 mins']",['7 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.89035510000001],[-87.62672099999999]
8,408,111 E Chestnut St #14H,1000.0,1.0,1.0,"Chicago, IL 60611",,5.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '1,000 Square Feet']",06/03/2018,,,&lpar;Streeterville&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1972', '125 days on Trulia', '1,000 sqft', '$355/sqft', '43 views', '$615/monthly HOA']",355000.0,,355.0,,,,https://www.trulia.com/p/il/chicago/111-e-chestnut-st-14h-chicago-il-60611--2190250463,43.0,1972.0,60611.0,85578,165061.0,28718,408,"['0.4 km', '1.3 km', '0.2 km']",['1.9 km'],"['5 mins', '3 mins', '3 mins']",['11 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8983351],[-87.62521]
9,409,175 E Delaware Pl #6801,1450.0,2.0,2.0,"Chicago, IL 60611","['09/21/2018', '09/12/2018', '08/24/2018', '08/13/2018', '08/01/2018', '07/25/2018', '07/16/2018', '06/22/2018', '06/04/2018', '06/03/2018', '10/31/2017']",4.0,"['Price change', 'Price change', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Pending to active status', 'Listed for sale', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,450 Square Feet']",09/27/2018,,,&lpar;Streeterville&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 1969', '124 days on Trulia', '1,450 sqft', '$344/sqft', '280 views', '$908/monthly HOA']",499000.0,"[['2017-10-31 00:00:00', 410000, 'Sold'], ['2018-06-03 00:00:00', 599000, 'Listed for sale'], ['2018-06-04 00:00:00', 599000, 'Pending to active status'], ['2018-06-22 00:00:00', 585000, 'Price change'], ['2018-07-16 00:00:00', 583000, 'Price change'], ['2018-07-25 00:00:00', 550000, 'Price change'], ['2018-08-01 00:00:00', 550000, 'Posting removed'], ['2018-08-13 00:00:00', 540000, 'Price change'], ['2018-08-24 00:00:00', 530000, 'Price change'], ['2018-09-12 00:00:00', 520000, 'Price change'], ['2018-09-21 00:00:00', 499000, 'Price change']]",344.0,"['$499,000', '$520,000', '$530,000', '$540,000', '$550,000', '$550,000', '$583,000', '$585,000', '$599,000', '$599,000', '$410,000']","['Condo', 'Lot Size: 2.38 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/175-e-delaware-pl-6801-chicago-il-60611--2103893146,280.0,1969.0,60611.0,85578,165061.0,28718,409,"['0.7 km', '1.3 km', '0.2 km']",['2.2 km'],"['9 mins', '3 mins', '3 mins']",['15 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Red Line'],[41.8991872],[-87.6228055]
